r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
2.5,0.25,122,0.648,0.3948,48.17,1h,holdout,0.7,183
2.5,0.5,122,0.623,0.4172,50.89,1h,holdout,0.7,183
2.5,0.75,122,0.607,0.4212,51.39,1h,holdout,0.7,183
2.5,1.0,122,0.607,0.3943,48.1,1h,holdout,0.7,183
2.5,1.5,122,0.598,0.3888,47.44,1h,holdout,0.7,183
2.5,2.0,122,0.598,0.3924,47.88,1h,holdout,0.7,183
3.0,0.25,122,0.631,0.9281,113.23,1h,holdout,0.7,183
3.0,0.5,122,0.607,0.857,104.56,1h,holdout,0.7,183
3.0,0.75,122,0.59,0.8685,105.95,1h,holdout,0.7,183
3.0,1.0,122,0.59,0.8553,104.35,1h,holdout,0.7,183
3.0,1.5,122,0.582,0.8737,106.59,1h,holdout,0.7,183
3.0,2.0,122,0.582,0.8949,109.18,1h,holdout,0.7,183
3.5,0.25,122,0.631,1.007,122.85,1h,holdout,0.7,183
3.5,0.5,122,0.607,0.979,119.44,1h,holdout,0.7,183
3.5,0.75,122,0.59,0.995,121.39,1h,holdout,0.7,183
3.5,1.0,122,0.59,0.9819,119.79,1h,holdout,0.7,183
3.5,1.5,122,0.582,0.9992,121.9,1h,holdout,0.7,183
3.5,2.0,122,0.582,1.0194,124.37,1h,holdout,0.7,183
4.0,0.25,122,0.623,1.0571,128.97,1h,holdout,0.7,183
4.0,0.5,122,0.598,0.9852,120.19,1h,holdout,0.7,183
4.0,0.75,122,0.582,0.9864,120.35,1h,holdout,0.7,183
4.0,1.0,122,0.582,0.9654,117.78,1h,holdout,0.7,183
4.0,1.5,122,0.574,0.9741,118.83,1h,holdout,0.7,183
4.0,2.0,122,0.574,0.9896,120.73,1h,holdout,0.7,183
4.5,0.25,122,0.623,1.2936,157.81,1h,holdout,0.7,183
4.5,0.5,122,0.598,1.2435,151.71,1h,holdout,0.7,183
4.5,0.75,122,0.582,1.1948,145.77,1h,holdout,0.7,183
4.5,1.0,122,0.582,1.1533,140.7,1h,holdout,0.7,183
4.5,1.5,122,0.574,1.141,139.2,1h,holdout,0.7,183
4.5,2.0,122,0.574,1.145,139.69,1h,holdout,0.7,183
5.0,0.25,122,0.615,1.4015,170.99,1h,holdout,0.7,183
5.0,0.5,122,0.582,1.0821,132.02,1h,holdout,0.7,183
5.0,0.75,122,0.566,1.0546,128.66,1h,holdout,0.7,183
5.0,1.0,122,0.566,1.0131,123.6,1h,holdout,0.7,183
5.0,1.5,122,0.557,0.9962,121.53,1h,holdout,0.7,183
5.0,2.0,122,0.557,0.9968,121.61,1h,holdout,0.7,183
1.5,0.25,141,0.716,1.5466,218.08,2h,train,0.3,237
1.5,0.5,141,0.688,1.5229,214.73,2h,train,0.3,237
1.5,0.75,141,0.681,1.4349,202.32,2h,train,0.3,237
1.5,1.0,141,0.66,1.3615,191.97,2h,train,0.3,237
1.5,1.5,141,0.638,1.3984,197.17,2h,train,0.3,237
1.5,2.0,141,0.624,1.4355,202.4,2h,train,0.3,237
2.0,0.25,141,0.709,1.5939,224.75,2h,train,0.3,237
2.0,0.5,141,0.667,1.3444,189.56,2h,train,0.3,237
2.0,0.75,141,0.66,1.2733,179.53,2h,train,0.3,237
2.0,1.0,141,0.645,1.2152,171.34,2h,train,0.3,237
2.0,1.5,141,0.624,1.1441,161.32,2h,train,0.3,237
2.0,2.0,141,0.603,1.1446,161.39,2h,train,0.3,237
2.5,0.25,141,0.695,1.7045,240.33,2h,train,0.3,237
2.5,0.5,141,0.652,1.6938,238.83,2h,train,0.3,237
2.5,0.75,141,0.645,1.558,219.68,2h,train,0.3,237
2.5,1.0,141,0.617,1.5358,216.55,2h,train,0.3,237
2.5,1.5,141,0.596,1.3058,184.12,2h,train,0.3,237
2.5,2.0,141,0.574,1.2571,177.26,2h,train,0.3,237
3.0,0.25,141,0.688,1.805,254.5,2h,train,0.3,237
3.0,0.5,141,0.638,1.5425,217.49,2h,train,0.3,237
3.0,0.75,141,0.624,1.0973,154.72,2h,train,0.3,237
3.0,1.0,141,0.596,1.1103,156.56,2h,train,0.3,237
3.0,1.5,141,0.574,0.9149,129.0,2h,train,0.3,237
3.0,2.0,141,0.553,0.848,119.57,2h,train,0.3,237
3.5,0.25,141,0.688,1.9678,277.47,2h,train,0.3,237
3.5,0.5,141,0.638,1.7555,247.53,2h,train,0.3,237
3.5,0.75,141,0.617,1.3788,194.41,2h,train,0.3,237
3.5,1.0,141,0.589,1.438,202.76,2h,train,0.3,237
3.5,1.5,141,0.567,1.3017,183.54,2h,train,0.3,237
3.5,2.0,141,0.546,1.2611,177.81,2h,train,0.3,237
4.0,0.25,141,0.688,2.2232,313.47,2h,train,0.3,237
4.0,0.5,141,0.638,2.0133,283.88,2h,train,0.3,237
4.0,0.75,141,0.617,1.6555,233.43,2h,train,0.3,237
4.0,1.0,141,0.589,1.7495,246.67,2h,train,0.3,237
4.0,1.5,141,0.567,1.6372,230.85,2h,train,0.3,237
4.0,2.0,141,0.546,1.6437,231.76,2h,train,0.3,237
4.5,0.25,141,0.688,2.3638,333.29,2h,train,0.3,237
4.5,0.5,141,0.638,2.4258,342.04,2h,train,0.3,237
4.5,0.75,141,0.617,2.2197,312.98,2h,train,0.3,237
4.5,1.0,141,0.589,2.4049,339.09,2h,train,0.3,237
4.5,1.5,141,0.567,2.4188,341.05,2h,train,0.3,237
4.5,2.0,141,0.546,2.4627,347.24,2h,train,0.3,237
5.0,0.25,141,0.688,2.445,344.75,2h,train,0.3,237
5.0,0.5,141,0.638,2.5458,358.96,2h,train,0.3,237
5.0,0.75,141,0.617,2.2099,311.6,2h,train,0.3,237
5.0,1.0,141,0.589,2.3707,334.28,2h,train,0.3,237
5.0,1.5,141,0.56,2.1901,308.8,2h,train,0.3,237
5.0,2.0,141,0.539,2.2359,315.26,2h,train,0.3,237
1.5,0.25,141,0.73,1.7166,242.04,2h,train,0.325,237
1.5,0.5,141,0.688,1.7123,241.43,2h,train,0.325,237
1.5,0.75,141,0.681,1.6284,229.61,2h,train,0.325,237
1.5,1.0,141,0.66,1.5564,219.45,2h,train,0.325,237
1.5,1.5,141,0.638,1.5951,224.9,2h,train,0.325,237
1.5,2.0,141,0.631,1.6333,230.3,2h,train,0.325,237
2.0,0.25,141,0.723,1.7015,239.92,2h,train,0.325,237
2.0,0.5,141,0.667,1.3899,195.97,2h,train,0.325,237
2.0,0.75,141,0.66,1.2876,181.55,2h,train,0.325,237
2.0,1.0,141,0.645,1.2117,170.85,2h,train,0.325,237
2.0,1.5,141,0.624,1.1252,158.65,2h,train,0.325,237
2.0,2.0,141,0.61,1.1138,157.05,2h,train,0.325,237
2.5,0.25,141,0.716,1.8981,267.64,2h,train,0.325,237
2.5,0.5,141,0.66,1.8704,263.72,2h,train,0.325,237
2.5,0.75,141,0.652,1.7213,242.7,2h,train,0.325,237
2.5,1.0,141,0.631,1.6994,239.62,2h,train,0.325,237
2.5,1.5,141,0.603,1.4802,208.7,2h,train,0.325,237
2.5,2.0,141,0.589,1.431,201.77,2h,train,0.325,237
3.0,0.25,141,0.709,2.1065,297.01,2h,train,0.325,237
3.0,0.5,141,0.652,2.131,300.47,2h,train,0.325,237
3.0,0.75,141,0.638,1.6855,237.65,2h,train,0.325,237
3.0,1.0,141,0.617,1.689,238.14,2h,train,0.325,237
3.0,1.5,141,0.589,1.5019,211.77,2h,train,0.325,237
3.0,2.0,141,0.574,1.4352,202.36,2h,train,0.325,237
3.5,0.25,141,0.702,2.061,290.61,2h,train,0.325,237
3.5,0.5,141,0.638,1.7954,253.15,2h,train,0.325,237
3.5,0.75,141,0.617,1.394,196.55,2h,train,0.325,237
3.5,1.0,141,0.596,1.4409,203.17,2h,train,0.325,237
3.5,1.5,141,0.567,1.3121,185.01,2h,train,0.325,237
3.5,2.0,141,0.553,1.2719,179.33,2h,train,0.325,237
4.0,0.25,141,0.702,2.3835,336.08,2h,train,0.325,237
4.0,0.5,141,0.638,2.1869,308.35,2h,train,0.325,237
4.0,0.75,141,0.617,1.8349,258.73,2h,train,0.325,237
4.0,1.0,141,0.596,1.9209,270.85,2h,train,0.325,237
4.0,1.5,141,0.567,1.8139,255.76,2h,train,0.325,237
4.0,2.0,141,0.553,1.8186,256.42,2h,train,0.325,237
4.5,0.25,141,0.702,2.5115,354.12,2h,train,0.325,237
4.5,0.5,141,0.638,2.5301,356.74,2h,train,0.325,237
4.5,0.75,141,0.617,2.2618,318.91,2h,train,0.325,237
4.5,1.0,141,0.596,2.3798,335.55,2h,train,0.325,237
4.5,1.5,141,0.567,2.2991,324.18,2h,train,0.325,237
4.5,2.0,141,0.553,2.2636,319.16,2h,train,0.325,237
5.0,0.25,141,0.702,2.5756,363.17,2h,train,0.325,237
5.0,0.5,141,0.638,2.779,391.83,2h,train,0.325,237
5.0,0.75,141,0.617,2.4637,347.39,2h,train,0.325,237
5.0,1.0,141,0.596,2.6231,369.85,2h,train,0.325,237
5.0,1.5,141,0.56,2.4437,344.56,2h,train,0.325,237
5.0,2.0,141,0.546,2.4612,347.02,2h,train,0.325,237
1.5,0.25,141,0.738,2.5128,354.3,2h,train,0.35,237
1.5,0.5,141,0.702,2.4938,351.63,2h,train,0.35,237
1.5,0.75,141,0.688,2.3086,325.51,2h,train,0.35,237
1.5,1.0,141,0.681,2.199,310.06,2h,train,0.35,237
1.5,1.5,141,0.652,2.1991,310.07,2h,train,0.35,237
1.5,2.0,141,0.631,2.2157,312.41,2h,train,0.35,237
2.0,0.25,141,0.723,1.8675,263.32,2h,train,0.35,237
2.0,0.5,141,0.674,1.5436,217.65,2h,train,0.35,237
2.0,0.75,141,0.66,1.3214,186.31,2h,train,0.35,237
2.0,1.0,141,0.652,1.19,167.79,2h,train,0.35,237
2.0,1.5,141,0.631,1.1676,164.63,2h,train,0.35,237
2.0,2.0,141,0.61,1.172,165.25,2h,train,0.35,237
2.5,0.25,141,0.716,2.0192,284.71,2h,train,0.35,237
2.5,0.5,141,0.667,1.8821,265.38,2h,train,0.35,237
2.5,0.75,141,0.652,1.7033,240.17,2h,train,0.35,237
2.5,1.0,141,0.645,1.6225,228.77,2h,train,0.35,237
2.5,1.5,141,0.617,1.5416,217.37,2h,train,0.35,237
2.5,2.0,141,0.596,1.5316,215.96,2h,train,0.35,237
3.0,0.25,141,0.709,2.2175,312.67,2h,train,0.35,237
3.0,0.5,141,0.66,2.204,310.76,2h,train,0.35,237
3.0,0.75,141,0.638,1.6335,230.32,2h,train,0.35,237
3.0,1.0,141,0.631,1.5762,222.25,2h,train,0.35,237
3.0,1.5,141,0.596,1.5202,214.35,2h,train,0.35,237
3.0,2.0,141,0.574,1.4865,209.59,2h,train,0.35,237
3.5,0.25,141,0.702,2.2124,311.94,2h,train,0.35,237
3.5,0.5,141,0.645,1.8565,261.77,2h,train,0.35,237
3.5,0.75,141,0.617,1.3316,187.76,2h,train,0.35,237
3.5,1.0,141,0.61,1.3101,184.72,2h,train,0.35,237
3.5,1.5,141,0.574,1.2844,181.11,2h,train,0.35,237
3.5,2.0,141,0.553,1.2666,178.59,2h,train,0.35,237
4.0,0.25,141,0.702,2.532,357.02,2h,train,0.35,237
4.0,0.5,141,0.645,2.2961,323.76,2h,train,0.35,237
4.0,0.75,141,0.617,1.8132,255.66,2h,train,0.35,237
4.0,1.0,141,0.61,1.8305,258.1,2h,train,0.35,237
4.0,1.5,141,0.574,1.8071,254.8,2h,train,0.35,237
4.0,2.0,141,0.553,1.7991,253.68,2h,train,0.35,237
4.5,0.25,141,0.702,2.6035,367.09,2h,train,0.35,237
4.5,0.5,141,0.645,2.5085,353.69,2h,train,0.35,237
4.5,0.75,141,0.617,2.0437,288.16,2h,train,0.35,237
4.5,1.0,141,0.61,2.0423,287.96,2h,train,0.35,237
4.5,1.5,141,0.574,2.0386,287.45,2h,train,0.35,237
4.5,2.0,141,0.553,2.0512,289.22,2h,train,0.35,237
5.0,0.25,141,0.702,2.659,374.92,2h,train,0.35,237
5.0,0.5,141,0.645,2.7947,394.06,2h,train,0.35,237
5.0,0.75,141,0.617,2.3283,328.29,2h,train,0.35,237
5.0,1.0,141,0.61,2.4051,339.12,2h,train,0.35,237
5.0,1.5,141,0.574,2.5213,355.51,2h,train,0.35,237
5.0,2.0,141,0.553,2.5809,363.9,2h,train,0.35,237
1.5,0.25,139,0.748,2.5999,361.38,2h,train,0.375,237
1.5,0.5,139,0.705,2.5256,351.06,2h,train,0.375,237
1.5,0.75,139,0.698,2.4315,337.98,2h,train,0.375,237
1.5,1.0,139,0.683,2.3311,324.02,2h,train,0.375,237
1.5,1.5,139,0.647,2.3381,324.99,2h,train,0.375,237
1.5,2.0,139,0.633,2.3573,327.67,2h,train,0.375,237
2.0,0.25,139,0.734,1.9247,267.53,2h,train,0.375,237
2.0,0.5,139,0.676,1.5972,222.02,2h,train,0.375,237
2.0,0.75,139,0.669,1.3817,192.05,2h,train,0.375,237
2.0,1.0,139,0.655,1.2515,173.96,2h,train,0.375,237
2.0,1.5,139,0.626,1.2317,171.2,2h,train,0.375,237
2.0,2.0,139,0.604,1.2374,172.0,2h,train,0.375,237
2.5,0.25,139,0.727,2.0467,284.5,2h,train,0.375,237
2.5,0.5,139,0.669,1.8885,262.51,2h,train,0.375,237
2.5,0.75,139,0.662,1.7466,242.77,2h,train,0.375,237
2.5,1.0,139,0.647,1.6702,232.16,2h,train,0.375,237
2.5,1.5,139,0.612,1.5955,221.78,2h,train,0.375,237
2.5,2.0,139,0.59,1.5852,220.34,2h,train,0.375,237
3.0,0.25,139,0.719,2.2741,316.1,2h,train,0.375,237
3.0,0.5,139,0.662,2.2322,310.27,2h,train,0.375,237
3.0,0.75,139,0.647,1.6082,223.54,2h,train,0.375,237
3.0,1.0,139,0.633,1.4963,207.98,2h,train,0.375,237
3.0,1.5,139,0.59,1.3869,192.77,2h,train,0.375,237
3.0,2.0,139,0.568,1.3572,188.66,2h,train,0.375,237
3.5,0.25,139,0.712,2.2881,318.04,2h,train,0.375,237
3.5,0.5,139,0.647,1.9252,267.61,2h,train,0.375,237
3.5,0.75,139,0.626,1.3253,184.22,2h,train,0.375,237
3.5,1.0,139,0.612,1.25,173.75,2h,train,0.375,237
3.5,1.5,139,0.568,1.1924,165.74,2h,train,0.375,237
3.5,2.0,139,0.547,1.1611,161.4,2h,train,0.375,237
4.0,0.25,139,0.712,2.4903,346.15,2h,train,0.375,237
4.0,0.5,139,0.647,2.2605,314.2,2h,train,0.375,237
4.0,0.75,139,0.626,1.7474,242.89,2h,train,0.375,237
4.0,1.0,139,0.612,1.7246,239.73,2h,train,0.375,237
4.0,1.5,139,0.568,1.6321,226.86,2h,train,0.375,237
4.0,2.0,139,0.547,1.5931,221.44,2h,train,0.375,237
4.5,0.25,139,0.712,2.6811,372.68,2h,train,0.375,237
4.5,0.5,139,0.647,2.5894,359.92,2h,train,0.375,237
4.5,0.75,139,0.626,2.1024,292.24,2h,train,0.375,237
4.5,1.0,139,0.612,2.0817,289.36,2h,train,0.375,237
4.5,1.5,139,0.568,2.0466,284.47,2h,train,0.375,237
4.5,2.0,139,0.547,2.027,281.75,2h,train,0.375,237
5.0,0.25,139,0.712,2.7374,380.49,2h,train,0.375,237
5.0,0.5,139,0.647,2.7779,386.12,2h,train,0.375,237
5.0,0.75,139,0.626,2.41,334.99,2h,train,0.375,237
5.0,1.0,139,0.612,2.4959,346.93,2h,train,0.375,237
5.0,1.5,139,0.568,2.6028,361.79,2h,train,0.375,237
5.0,2.0,139,0.547,2.6403,367.0,2h,train,0.375,237
1.5,0.25,138,0.761,3.3407,461.01,2h,train,0.4,237
1.5,0.5,138,0.71,3.1991,441.48,2h,train,0.4,237
1.5,0.75,138,0.703,3.0906,426.51,2h,train,0.4,237
1.5,1.0,138,0.688,2.9806,411.32,2h,train,0.4,237
1.5,1.5,138,0.667,2.9776,410.9,2h,train,0.4,237
1.5,2.0,138,0.652,2.9912,412.79,2h,train,0.4,237
2.0,0.25,138,0.746,2.6566,366.6,2h,train,0.4,237
2.0,0.5,138,0.696,2.6215,361.77,2h,train,0.4,237
2.0,0.75,138,0.688,2.4112,332.75,2h,train,0.4,237
2.0,1.0,138,0.674,2.2889,315.86,2h,train,0.4,237
2.0,1.5,138,0.659,2.278,314.36,2h,train,0.4,237
2.0,2.0,138,0.645,2.2888,315.85,2h,train,0.4,237
2.5,0.25,138,0.739,2.7023,372.92,2h,train,0.4,237
2.5,0.5,138,0.674,2.5144,346.99,2h,train,0.4,237
2.5,0.75,138,0.667,2.3374,322.56,2h,train,0.4,237
2.5,1.0,138,0.652,2.2416,309.35,2h,train,0.4,237
2.5,1.5,138,0.638,2.1389,295.18,2h,train,0.4,237
2.5,2.0,138,0.623,2.1179,292.26,2h,train,0.4,237
3.0,0.25,138,0.732,2.8915,399.03,2h,train,0.4,237
3.0,0.5,138,0.667,2.8539,393.84,2h,train,0.4,237
3.0,0.75,138,0.652,2.2438,309.65,2h,train,0.4,237
3.0,1.0,138,0.638,2.1368,294.88,2h,train,0.4,237
3.0,1.5,138,0.609,2.0257,279.54,2h,train,0.4,237
3.0,2.0,138,0.594,2.0,276.0,2h,train,0.4,237
3.5,0.25,138,0.725,2.8943,399.42,2h,train,0.4,237
3.5,0.5,138,0.652,2.5971,358.4,2h,train,0.4,237
3.5,0.75,138,0.638,2.0123,277.7,2h,train,0.4,237
3.5,1.0,138,0.623,1.9358,267.15,2h,train,0.4,237
3.5,1.5,138,0.594,1.8614,256.87,2h,train,0.4,237
3.5,2.0,138,0.58,1.8211,251.31,2h,train,0.4,237
4.0,0.25,138,0.725,3.0947,427.07,2h,train,0.4,237
4.0,0.5,138,0.652,2.8638,395.2,2h,train,0.4,237
4.0,0.75,138,0.63,2.3741,327.63,2h,train,0.4,237
4.0,1.0,138,0.616,2.3561,325.15,2h,train,0.4,237
4.0,1.5,138,0.587,2.261,312.02,2h,train,0.4,237
4.0,2.0,138,0.572,2.2254,307.11,2h,train,0.4,237
4.5,0.25,138,0.725,3.3318,459.78,2h,train,0.4,237
4.5,0.5,138,0.652,3.2447,447.77,2h,train,0.4,237
4.5,0.75,138,0.63,2.7832,384.09,2h,train,0.4,237
4.5,1.0,138,0.616,2.7851,384.35,2h,train,0.4,237
4.5,1.5,138,0.587,2.7367,377.66,2h,train,0.4,237
4.5,2.0,138,0.572,2.7106,374.07,2h,train,0.4,237
5.0,0.25,138,0.725,3.4167,471.51,2h,train,0.4,237
5.0,0.5,138,0.652,3.3579,463.39,2h,train,0.4,237
5.0,0.75,138,0.63,2.8823,397.76,2h,train,0.4,237
5.0,1.0,138,0.616,2.8796,397.39,2h,train,0.4,237
5.0,1.5,138,0.587,2.8778,397.13,2h,train,0.4,237
5.0,2.0,138,0.572,2.863,395.1,2h,train,0.4,237
1.5,0.25,137,0.766,3.238,443.61,2h,train,0.425,237
1.5,0.5,137,0.723,3.0169,413.32,2h,train,0.425,237
1.5,0.75,137,0.708,2.8556,391.21,2h,train,0.425,237
1.5,1.0,137,0.686,2.7036,370.4,2h,train,0.425,237
1.5,1.5,137,0.679,2.6425,362.02,2h,train,0.425,237
1.5,2.0,137,0.657,2.6169,358.52,2h,train,0.425,237
2.0,0.25,137,0.752,2.6358,361.11,2h,train,0.425,237
2.0,0.5,137,0.708,2.5309,346.73,2h,train,0.425,237
2.0,0.75,137,0.693,2.2673,310.63,2h,train,0.425,237
2.0,1.0,137,0.672,2.1024,288.02,2h,train,0.425,237
2.0,1.5,137,0.664,2.0326,278.47,2h,train,0.425,237
2.0,2.0,137,0.65,2.0036,274.5,2h,train,0.425,237
2.5,0.25,137,0.745,2.5735,352.57,2h,train,0.425,237
2.5,0.5,137,0.686,2.293,314.14,2h,train,0.425,237
2.5,0.75,137,0.672,2.0573,281.85,2h,train,0.425,237
2.5,1.0,137,0.65,1.9163,262.53,2h,train,0.425,237
2.5,1.5,137,0.642,1.7543,240.34,2h,train,0.425,237
2.5,2.0,137,0.628,1.6909,231.65,2h,train,0.425,237
3.0,0.25,137,0.737,2.8328,388.09,2h,train,0.425,237
3.0,0.5,137,0.679,2.6912,368.69,2h,train,0.425,237
3.0,0.75,137,0.664,2.3162,317.32,2h,train,0.425,237
3.0,1.0,137,0.642,2.1493,294.46,2h,train,0.425,237
3.0,1.5,137,0.628,1.9657,269.31,2h,train,0.425,237
3.0,2.0,137,0.606,1.8915,259.14,2h,train,0.425,237
3.5,0.25,137,0.73,2.8454,389.82,2h,train,0.425,237
3.5,0.5,137,0.672,2.7878,381.93,2h,train,0.425,237
3.5,0.75,137,0.65,2.1427,293.55,2h,train,0.425,237
3.5,1.0,137,0.628,2.0224,277.07,2h,train,0.425,237
3.5,1.5,137,0.613,1.8857,258.34,2h,train,0.425,237
3.5,2.0,137,0.591,1.8024,246.92,2h,train,0.425,237
4.0,0.25,137,0.73,2.9557,404.93,2h,train,0.425,237
4.0,0.5,137,0.664,2.5853,354.19,2h,train,0.425,237
4.0,0.75,137,0.635,1.9945,273.24,2h,train,0.425,237
4.0,1.0,137,0.613,1.917,262.62,2h,train,0.425,237
4.0,1.5,137,0.599,1.7517,239.98,2h,train,0.425,237
4.0,2.0,137,0.577,1.6727,229.16,2h,train,0.425,237
4.5,0.25,137,0.73,3.2762,448.83,2h,train,0.425,237
4.5,0.5,137,0.664,2.9686,406.69,2h,train,0.425,237
4.5,0.75,137,0.635,2.424,332.09,2h,train,0.425,237
4.5,1.0,137,0.613,2.3933,327.88,2h,train,0.425,237
4.5,1.5,137,0.599,2.2555,309.0,2h,train,0.425,237
4.5,2.0,137,0.577,2.18,298.66,2h,train,0.425,237
5.0,0.25,137,0.73,3.3816,463.29,2h,train,0.425,237
5.0,0.5,137,0.664,3.2392,443.77,2h,train,0.425,237
5.0,0.75,137,0.635,2.707,370.86,2h,train,0.425,237
5.0,1.0,137,0.613,2.6603,364.46,2h,train,0.425,237
5.0,1.5,137,0.599,2.6008,356.31,2h,train,0.425,237
5.0,2.0,137,0.577,2.5373,347.61,2h,train,0.425,237
1.5,0.25,137,0.781,3.8842,532.14,2h,train,0.45,237
1.5,0.5,137,0.723,3.649,499.91,2h,train,0.45,237
1.5,0.75,137,0.715,3.4725,475.73,2h,train,0.45,237
1.5,1.0,137,0.693,3.3104,453.52,2h,train,0.45,237
1.5,1.5,137,0.686,3.2368,443.44,2h,train,0.45,237
1.5,2.0,137,0.664,3.2034,438.86,2h,train,0.45,237
2.0,0.25,137,0.759,2.6773,366.79,2h,train,0.45,237
2.0,0.5,137,0.701,2.607,357.16,2h,train,0.45,237
2.0,0.75,137,0.693,2.354,322.5,2h,train,0.45,237
2.0,1.0,137,0.672,2.1928,300.42,2h,train,0.45,237
2.0,1.5,137,0.664,2.1277,291.5,2h,train,0.45,237
2.0,2.0,137,0.65,2.1014,287.9,2h,train,0.45,237
2.5,0.25,137,0.752,2.5795,353.39,2h,train,0.45,237
2.5,0.5,137,0.679,2.3091,316.34,2h,train,0.45,237
2.5,0.75,137,0.672,2.0735,284.07,2h,train,0.45,237
2.5,1.0,137,0.65,1.9305,264.48,2h,train,0.45,237
2.5,1.5,137,0.642,1.77,242.49,2h,train,0.45,237
2.5,2.0,137,0.628,1.7048,233.55,2h,train,0.45,237
3.0,0.25,137,0.752,2.9073,398.3,2h,train,0.45,237
3.0,0.5,137,0.679,2.7258,373.43,2h,train,0.45,237
3.0,0.75,137,0.672,2.4623,337.33,2h,train,0.45,237
3.0,1.0,137,0.65,2.3122,316.77,2h,train,0.45,237
3.0,1.5,137,0.635,2.1479,294.26,2h,train,0.45,237
3.0,2.0,137,0.62,2.0815,285.16,2h,train,0.45,237
3.5,0.25,137,0.737,2.8505,390.53,2h,train,0.45,237
3.5,0.5,137,0.664,2.7801,380.87,2h,train,0.45,237
3.5,0.75,137,0.65,2.1262,291.29,2h,train,0.45,237
3.5,1.0,137,0.628,2.0,274.01,2h,train,0.45,237
3.5,1.5,137,0.613,1.8628,255.2,2h,train,0.45,237
3.5,2.0,137,0.591,1.7774,243.5,2h,train,0.45,237
4.0,0.25,137,0.737,2.9727,407.26,2h,train,0.45,237
4.0,0.5,137,0.657,2.5792,353.36,2h,train,0.45,237
4.0,0.75,137,0.635,1.9324,264.74,2h,train,0.45,237
4.0,1.0,137,0.613,1.8125,248.31,2h,train,0.45,237
4.0,1.5,137,0.599,1.6884,231.31,2h,train,0.45,237
4.0,2.0,137,0.577,1.6144,221.18,2h,train,0.45,237
4.5,0.25,137,0.737,3.2903,450.78,2h,train,0.45,237
4.5,0.5,137,0.657,2.983,408.67,2h,train,0.45,237
4.5,0.75,137,0.635,2.4356,333.67,2h,train,0.45,237
4.5,1.0,137,0.613,2.3711,324.84,2h,train,0.45,237
4.5,1.5,137,0.599,2.2106,302.86,2h,train,0.45,237
4.5,2.0,137,0.577,2.1275,291.47,2h,train,0.45,237
5.0,0.25,137,0.737,3.3907,464.53,2h,train,0.45,237
5.0,0.5,137,0.657,3.224,441.69,2h,train,0.45,237
5.0,0.75,137,0.635,2.7046,370.53,2h,train,0.45,237
5.0,1.0,137,0.613,2.6652,365.13,2h,train,0.45,237
5.0,1.5,137,0.599,2.6192,358.83,2h,train,0.45,237
5.0,2.0,137,0.577,2.5998,356.18,2h,train,0.45,237
1.5,0.25,137,0.781,3.9328,538.8,2h,train,0.475,237
1.5,0.5,137,0.723,3.716,509.09,2h,train,0.475,237
1.5,0.75,137,0.708,3.5426,485.34,2h,train,0.475,237
1.5,1.0,137,0.686,3.3821,463.34,2h,train,0.475,237
1.5,1.5,137,0.679,3.3109,453.6,2h,train,0.475,237
1.5,2.0,137,0.679,3.2792,449.25,2h,train,0.475,237
2.0,0.25,137,0.759,2.6864,368.03,2h,train,0.475,237
2.0,0.5,137,0.701,2.6329,360.7,2h,train,0.475,237
2.0,0.75,137,0.686,2.4018,329.04,2h,train,0.475,237
2.0,1.0,137,0.664,2.2486,308.06,2h,train,0.475,237
2.0,1.5,137,0.657,2.1926,300.38,2h,train,0.475,237
2.0,2.0,137,0.657,2.1716,297.51,2h,train,0.475,237
2.5,0.25,137,0.759,2.8096,384.92,2h,train,0.475,237
2.5,0.5,137,0.693,2.5422,348.28,2h,train,0.475,237
2.5,0.75,137,0.672,2.2772,311.98,2h,train,0.475,237
2.5,1.0,137,0.65,2.1075,288.73,2h,train,0.475,237
2.5,1.5,137,0.642,2.0335,278.59,2h,train,0.475,237
2.5,2.0,137,0.642,2.0019,274.27,2h,train,0.475,237
3.0,0.25,137,0.752,2.9125,399.02,2h,train,0.475,237
3.0,0.5,137,0.686,2.719,372.51,2h,train,0.475,237
3.0,0.75,137,0.664,2.4535,336.12,2h,train,0.475,237
3.0,1.0,137,0.642,2.3086,316.28,2h,train,0.475,237
3.0,1.5,137,0.628,2.1522,294.86,2h,train,0.475,237
3.0,2.0,137,0.628,2.0877,286.01,2h,train,0.475,237
3.5,0.25,137,0.745,2.9551,404.84,2h,train,0.475,237
3.5,0.5,137,0.679,2.8927,396.3,2h,train,0.475,237
3.5,0.75,137,0.65,2.2455,307.63,2h,train,0.475,237
3.5,1.0,137,0.628,2.1191,290.32,2h,train,0.475,237
3.5,1.5,137,0.613,1.9862,272.1,2h,train,0.475,237
3.5,2.0,137,0.606,1.901,260.44,2h,train,0.475,237
4.0,0.25,137,0.745,3.1001,424.72,2h,train,0.475,237
4.0,0.5,137,0.672,2.6654,365.16,2h,train,0.475,237
4.0,0.75,137,0.642,2.0088,275.21,2h,train,0.475,237
4.0,1.0,137,0.613,1.8761,257.03,2h,train,0.475,237
4.0,1.5,137,0.599,1.7352,237.72,2h,train,0.475,237
4.0,2.0,137,0.591,1.6454,225.42,2h,train,0.475,237
4.5,0.25,137,0.745,3.2315,442.71,2h,train,0.475,237
