r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,split,depth_frac,n_zones
4.0,2.0,218,0.427,3.0323,661.05,validation,0.675,265
4.0,3.0,218,0.422,3.0315,660.87,validation,0.675,265
4.0,4.0,218,0.413,3.0316,660.89,validation,0.675,265
4.0,5.0,218,0.413,3.0317,660.91,validation,0.675,265
4.0,6.0,218,0.408,3.0317,660.92,validation,0.675,265
4.0,7.0,218,0.408,3.0317,660.91,validation,0.675,265
4.5,1.0,218,0.44,3.3594,732.34,validation,0.675,265
4.5,2.0,218,0.422,3.3674,734.1,validation,0.675,265
4.5,3.0,218,0.413,3.3743,735.59,validation,0.675,265
4.5,4.0,218,0.404,3.3787,736.55,validation,0.675,265
4.5,5.0,218,0.404,3.3816,737.19,validation,0.675,265
4.5,6.0,218,0.399,3.3836,737.63,validation,0.675,265
4.5,7.0,218,0.399,3.385,737.94,validation,0.675,265
5.0,1.0,218,0.431,3.5966,784.05,validation,0.675,265
5.0,2.0,218,0.413,3.6128,787.6,validation,0.675,265
5.0,3.0,218,0.404,3.6233,789.87,validation,0.675,265
5.0,4.0,218,0.394,3.6301,791.37,validation,0.675,265
5.0,5.0,218,0.39,3.635,792.42,validation,0.675,265
5.0,6.0,218,0.385,3.6386,793.22,validation,0.675,265
5.0,7.0,218,0.385,3.6414,793.84,validation,0.675,265
1.5,1.0,217,0.608,2.3794,516.32,validation,0.7,265
1.5,2.0,217,0.599,2.4374,528.91,validation,0.7,265
1.5,3.0,217,0.599,2.4622,534.3,validation,0.7,265
1.5,4.0,217,0.599,2.4762,537.34,validation,0.7,265
1.5,5.0,217,0.599,2.4852,539.29,validation,0.7,265
1.5,6.0,217,0.599,2.4913,540.62,validation,0.7,265
1.5,7.0,217,0.599,2.4957,541.58,validation,0.7,265
2.0,1.0,217,0.576,2.5932,562.72,validation,0.7,265
2.0,2.0,217,0.553,2.6117,566.74,validation,0.7,265
2.0,3.0,217,0.553,2.6199,568.51,validation,0.7,265
2.0,4.0,217,0.548,2.6241,569.43,validation,0.7,265
2.0,5.0,217,0.548,2.6265,569.95,validation,0.7,265
2.0,6.0,217,0.548,2.6278,570.24,validation,0.7,265
2.0,7.0,217,0.548,2.6285,570.39,validation,0.7,265
2.5,1.0,217,0.53,2.6916,584.07,validation,0.7,265
2.5,2.0,217,0.507,2.6953,584.87,validation,0.7,265
2.5,3.0,217,0.507,2.6979,585.43,validation,0.7,265
2.5,4.0,217,0.502,2.6989,585.67,validation,0.7,265
2.5,5.0,217,0.502,2.6991,585.71,validation,0.7,265
2.5,6.0,217,0.502,2.6989,585.66,validation,0.7,265
2.5,7.0,217,0.502,2.6983,585.53,validation,0.7,265
3.0,1.0,217,0.498,2.7284,592.07,validation,0.7,265
3.0,2.0,217,0.475,2.7259,591.53,validation,0.7,265
3.0,3.0,217,0.475,2.7264,591.62,validation,0.7,265
3.0,4.0,217,0.465,2.7263,591.61,validation,0.7,265
3.0,5.0,217,0.465,2.7259,591.52,validation,0.7,265
3.0,6.0,217,0.465,2.7252,591.37,validation,0.7,265
3.0,7.0,217,0.465,2.7244,591.19,validation,0.7,265
3.5,1.0,217,0.479,3.0091,652.97,validation,0.7,265
3.5,2.0,217,0.456,3.0293,657.35,validation,0.7,265
3.5,3.0,217,0.452,3.0409,659.87,validation,0.7,265
3.5,4.0,217,0.442,3.0482,661.46,validation,0.7,265
3.5,5.0,217,0.442,3.0533,662.56,validation,0.7,265
3.5,6.0,217,0.442,3.057,663.36,validation,0.7,265
3.5,7.0,217,0.442,3.0598,663.98,validation,0.7,265
4.0,1.0,217,0.465,3.2978,715.61,validation,0.7,265
4.0,2.0,217,0.438,3.3126,718.83,validation,0.7,265
4.0,3.0,217,0.433,3.3222,720.91,validation,0.7,265
4.0,4.0,217,0.424,3.3283,722.23,validation,0.7,265
4.0,5.0,217,0.419,3.3324,723.13,validation,0.7,265
4.0,6.0,217,0.419,3.3354,723.78,validation,0.7,265
4.0,7.0,217,0.415,3.3376,724.26,validation,0.7,265
4.5,1.0,217,0.461,3.4366,745.74,validation,0.7,265
4.5,2.0,217,0.429,3.4293,744.16,validation,0.7,265
4.5,3.0,217,0.424,3.4314,744.62,validation,0.7,265
4.5,4.0,217,0.415,3.4337,745.1,validation,0.7,265
4.5,5.0,217,0.406,3.4355,745.5,validation,0.7,265
4.5,6.0,217,0.406,3.437,745.82,validation,0.7,265
4.5,7.0,217,0.401,3.4381,746.07,validation,0.7,265
5.0,1.0,217,0.456,3.6268,787.02,validation,0.7,265
5.0,2.0,217,0.424,3.6116,783.71,validation,0.7,265
5.0,3.0,217,0.419,3.6094,783.24,validation,0.7,265
5.0,4.0,217,0.41,3.6089,783.12,validation,0.7,265
5.0,5.0,217,0.401,3.6087,783.09,validation,0.7,265
5.0,6.0,217,0.396,3.6086,783.06,validation,0.7,265
5.0,7.0,217,0.392,3.6085,783.04,validation,0.7,265
1.5,1.0,190,0.484,1.4543,276.33,holdout,0.3,244
1.5,2.0,190,0.479,1.7794,338.08,holdout,0.3,244
1.5,3.0,190,0.479,1.9818,376.55,holdout,0.3,244
1.5,4.0,190,0.479,2.1304,404.78,holdout,0.3,244
1.5,5.0,190,0.479,2.2491,427.33,holdout,0.3,244
1.5,6.0,190,0.479,1.7029,323.55,holdout,0.3,244
1.5,7.0,190,0.479,1.7934,340.75,holdout,0.3,244
2.0,1.0,190,0.447,1.6181,307.43,holdout,0.3,244
2.0,2.0,190,0.442,1.8922,359.52,holdout,0.3,244
2.0,3.0,190,0.442,2.0883,396.78,holdout,0.3,244
2.0,4.0,190,0.437,2.2349,424.63,holdout,0.3,244
2.0,5.0,190,0.437,2.3527,447.0,holdout,0.3,244
2.0,6.0,190,0.437,1.8059,343.13,holdout,0.3,244
2.0,7.0,190,0.437,1.8962,360.27,holdout,0.3,244
2.5,1.0,190,0.405,1.7618,334.75,holdout,0.3,244
2.5,2.0,190,0.395,2.07,393.3,holdout,0.3,244
2.5,3.0,190,0.389,2.274,432.06,holdout,0.3,244
2.5,4.0,190,0.384,2.392,454.47,holdout,0.3,244
2.5,5.0,190,0.384,2.4916,473.41,holdout,0.3,244
2.5,6.0,190,0.384,1.9325,367.18,holdout,0.3,244
2.5,7.0,190,0.384,2.0138,382.63,holdout,0.3,244
3.0,1.0,190,0.374,1.7785,337.91,holdout,0.3,244
3.0,2.0,190,0.358,2.156,409.64,holdout,0.3,244
3.0,3.0,190,0.353,2.429,461.52,holdout,0.3,244
3.0,4.0,190,0.347,2.5839,490.95,holdout,0.3,244
3.0,5.0,190,0.342,2.7058,514.11,holdout,0.3,244
3.0,6.0,190,0.342,2.1633,411.04,holdout,0.3,244
3.0,7.0,190,0.342,2.2579,428.99,holdout,0.3,244
3.5,1.0,190,0.358,1.9444,369.43,holdout,0.3,244
3.5,2.0,190,0.342,2.2159,421.02,holdout,0.3,244
3.5,3.0,190,0.337,2.407,457.33,holdout,0.3,244
3.5,4.0,190,0.332,2.5532,485.1,holdout,0.3,244
3.5,5.0,190,0.326,2.6691,507.13,holdout,0.3,244
3.5,6.0,190,0.326,2.1228,403.34,holdout,0.3,244
3.5,7.0,190,0.326,2.2148,420.81,holdout,0.3,244
4.0,1.0,190,0.358,2.3117,439.23,holdout,0.3,244
4.0,2.0,190,0.337,2.2515,427.78,holdout,0.3,244
4.0,3.0,190,0.332,2.4306,461.82,holdout,0.3,244
4.0,4.0,190,0.321,2.6036,494.69,holdout,0.3,244
4.0,5.0,190,0.316,2.737,520.02,holdout,0.3,244
4.0,6.0,190,0.316,2.2048,418.91,holdout,0.3,244
4.0,7.0,190,0.316,2.3087,438.66,holdout,0.3,244
4.5,1.0,190,0.358,2.6253,498.82,holdout,0.3,244
4.5,2.0,190,0.337,2.4408,463.76,holdout,0.3,244
4.5,3.0,190,0.326,2.5919,492.46,holdout,0.3,244
4.5,4.0,190,0.316,2.7496,522.43,holdout,0.3,244
4.5,5.0,190,0.311,2.8731,545.88,holdout,0.3,244
4.5,6.0,190,0.311,2.3338,443.43,holdout,0.3,244
4.5,7.0,190,0.311,2.4325,462.18,holdout,0.3,244
5.0,1.0,190,0.353,2.7117,515.23,holdout,0.3,244
5.0,2.0,190,0.332,2.528,480.31,holdout,0.3,244
5.0,3.0,190,0.321,2.678,508.82,holdout,0.3,244
5.0,4.0,190,0.311,2.8384,539.3,holdout,0.3,244
5.0,5.0,190,0.305,2.9607,562.53,holdout,0.3,244
5.0,6.0,190,0.305,2.4192,459.65,holdout,0.3,244
5.0,7.0,190,0.305,2.5155,477.94,holdout,0.3,244
1.5,1.0,189,0.466,0.997,188.43,holdout,0.325,244
1.5,2.0,189,0.46,1.3067,246.96,holdout,0.325,244
1.5,3.0,189,0.46,1.5029,284.05,holdout,0.325,244
1.5,4.0,189,0.46,1.6481,311.48,holdout,0.325,244
1.5,5.0,189,0.46,1.7646,333.51,holdout,0.325,244
1.5,6.0,189,0.46,1.2762,241.19,holdout,0.325,244
1.5,7.0,189,0.46,1.3657,258.11,holdout,0.325,244
2.0,1.0,189,0.439,1.2158,229.79,holdout,0.325,244
2.0,2.0,189,0.429,1.4562,275.22,holdout,0.325,244
2.0,3.0,189,0.429,1.6391,309.8,holdout,0.325,244
2.0,4.0,189,0.429,1.7783,336.1,holdout,0.325,244
2.0,5.0,189,0.423,1.8912,357.43,holdout,0.325,244
2.0,6.0,189,0.423,1.4002,264.63,holdout,0.325,244
2.0,7.0,189,0.423,1.4878,281.19,holdout,0.325,244
2.5,1.0,189,0.392,1.156,218.49,holdout,0.325,244
2.5,2.0,189,0.376,1.3459,254.37,holdout,0.325,244
2.5,3.0,189,0.376,1.5096,285.31,holdout,0.325,244
2.5,4.0,189,0.37,1.6384,309.66,holdout,0.325,244
2.5,5.0,189,0.365,1.7449,329.78,holdout,0.325,244
2.5,6.0,189,0.365,1.2496,236.18,holdout,0.325,244
2.5,7.0,189,0.365,1.3342,252.16,holdout,0.325,244
3.0,1.0,189,0.365,1.2909,243.98,holdout,0.325,244
3.0,2.0,189,0.344,1.6409,310.12,holdout,0.325,244
3.0,3.0,189,0.344,1.8962,358.37,holdout,0.325,244
3.0,4.0,189,0.339,2.039,385.38,holdout,0.325,244
3.0,5.0,189,0.333,2.1517,406.68,holdout,0.325,244
3.0,6.0,189,0.333,1.6612,313.97,holdout,0.325,244
3.0,7.0,189,0.333,1.7498,330.71,holdout,0.325,244
3.5,1.0,189,0.36,1.7314,327.24,holdout,0.325,244
3.5,2.0,189,0.339,1.9792,374.07,holdout,0.325,244
3.5,3.0,189,0.339,2.241,423.56,holdout,0.325,244
3.5,4.0,189,0.333,2.4056,454.65,holdout,0.325,244
3.5,5.0,189,0.323,2.5312,478.4,holdout,0.325,244
3.5,6.0,189,0.323,2.0505,387.54,holdout,0.325,244
3.5,7.0,189,0.323,2.147,405.77,holdout,0.325,244
4.0,1.0,189,0.36,2.3188,438.26,holdout,0.325,244
4.0,2.0,189,0.339,2.5512,482.18,holdout,0.325,244
4.0,3.0,189,0.339,2.8537,539.34,holdout,0.325,244
4.0,4.0,189,0.333,3.0733,580.85,holdout,0.325,244
4.0,5.0,189,0.323,3.2351,611.43,holdout,0.325,244
4.0,6.0,189,0.323,2.7822,525.83,holdout,0.325,244
4.0,7.0,189,0.323,2.9014,548.36,holdout,0.325,244
4.5,1.0,189,0.36,2.444,461.92,holdout,0.325,244
4.5,2.0,189,0.333,2.2463,424.54,holdout,0.325,244
4.5,3.0,189,0.328,2.4724,467.29,holdout,0.325,244
4.5,4.0,189,0.317,2.6514,501.12,holdout,0.325,244
4.5,5.0,189,0.307,2.7867,526.69,holdout,0.325,244
4.5,6.0,189,0.307,2.3147,437.47,holdout,0.325,244
4.5,7.0,189,0.307,2.4191,457.22,holdout,0.325,244
5.0,1.0,189,0.36,2.5968,490.8,holdout,0.325,244
5.0,2.0,189,0.333,2.3786,449.55,holdout,0.325,244
5.0,3.0,189,0.328,2.5565,483.18,holdout,0.325,244
5.0,4.0,189,0.317,2.7173,513.58,holdout,0.325,244
5.0,5.0,189,0.307,2.8416,537.07,holdout,0.325,244
5.0,6.0,189,0.307,2.3619,446.4,holdout,0.325,244
5.0,7.0,189,0.307,2.4606,465.05,holdout,0.325,244
1.5,1.0,189,0.481,1.152,217.72,holdout,0.35,244
1.5,2.0,189,0.471,1.477,279.16,holdout,0.35,244
1.5,3.0,189,0.471,1.6802,317.55,holdout,0.35,244
1.5,4.0,189,0.471,1.8296,345.79,holdout,0.35,244
1.5,5.0,189,0.471,1.9491,368.39,holdout,0.35,244
1.5,6.0,189,0.471,1.5257,288.36,holdout,0.35,244
1.5,7.0,189,0.471,1.617,305.62,holdout,0.35,244
2.0,1.0,189,0.439,1.3275,250.9,holdout,0.35,244
2.0,2.0,189,0.429,1.6618,314.08,holdout,0.35,244
2.0,3.0,189,0.429,1.8665,352.77,holdout,0.35,244
2.0,4.0,189,0.429,2.0167,381.15,holdout,0.35,244
2.0,5.0,189,0.429,2.1366,403.82,holdout,0.35,244
2.0,6.0,189,0.429,1.7135,323.84,holdout,0.35,244
2.0,7.0,189,0.429,1.805,341.15,holdout,0.35,244
2.5,1.0,189,0.397,1.2521,236.64,holdout,0.35,244
2.5,2.0,189,0.381,1.4674,277.34,holdout,0.35,244
2.5,3.0,189,0.376,1.6408,310.11,holdout,0.35,244
2.5,4.0,189,0.376,1.7747,335.41,holdout,0.35,244
2.5,5.0,189,0.365,1.8842,356.11,holdout,0.35,244
2.5,6.0,189,0.365,1.4535,274.71,holdout,0.35,244
2.5,7.0,189,0.365,1.5393,290.93,holdout,0.35,244
3.0,1.0,189,0.365,1.3634,257.69,holdout,0.35,244
3.0,2.0,189,0.349,1.7092,323.03,holdout,0.35,244
3.0,3.0,189,0.344,1.953,369.13,holdout,0.35,244
3.0,4.0,189,0.344,2.0902,395.05,holdout,0.35,244
3.0,5.0,189,0.333,2.2011,416.02,holdout,0.35,244
3.0,6.0,189,0.333,1.7722,334.95,holdout,0.35,244
3.0,7.0,189,0.333,1.8599,351.53,holdout,0.35,244
3.5,1.0,189,0.36,1.5387,290.81,holdout,0.35,244
3.5,2.0,189,0.339,1.834,346.62,holdout,0.35,244
3.5,3.0,189,0.333,2.0957,396.1,holdout,0.35,244
3.5,4.0,189,0.333,2.2516,425.55,holdout,0.35,244
3.5,5.0,189,0.323,2.3732,448.53,holdout,0.35,244
3.5,6.0,189,0.317,1.9526,369.04,holdout,0.35,244
3.5,7.0,189,0.317,2.0473,386.93,holdout,0.35,244
4.0,1.0,189,0.36,2.1424,404.91,holdout,0.35,244
4.0,2.0,189,0.339,2.3275,439.9,holdout,0.35,244
4.0,3.0,189,0.333,2.5978,490.98,holdout,0.35,244
4.0,4.0,189,0.333,2.7719,523.89,holdout,0.35,244
4.0,5.0,189,0.323,2.9079,549.59,holdout,0.35,244
4.0,6.0,189,0.317,2.4993,472.36,holdout,0.35,244
4.0,7.0,189,0.317,2.604,492.16,holdout,0.35,244
4.5,1.0,189,0.36,2.472,467.21,holdout,0.35,244
4.5,2.0,189,0.333,2.2786,430.65,holdout,0.35,244
4.5,3.0,189,0.323,2.511,474.57,holdout,0.35,244
4.5,4.0,189,0.323,2.6955,509.46,holdout,0.35,244
4.5,5.0,189,0.307,2.8352,535.85,holdout,0.35,244
4.5,6.0,189,0.302,2.4291,459.11,holdout,0.35,244
4.5,7.0,189,0.302,2.5363,479.37,holdout,0.35,244
5.0,1.0,189,0.36,2.5657,484.92,holdout,0.35,244
5.0,2.0,189,0.333,2.4105,455.58,holdout,0.35,244
5.0,3.0,189,0.323,2.6435,499.62,holdout,0.35,244
5.0,4.0,189,0.323,2.8268,534.27,holdout,0.35,244
5.0,5.0,189,0.307,2.9653,560.44,holdout,0.35,244
5.0,6.0,189,0.302,2.5584,483.53,holdout,0.35,244
5.0,7.0,189,0.302,2.6648,503.66,holdout,0.35,244
1.5,1.0,187,0.503,1.3854,259.07,holdout,0.375,244
1.5,2.0,187,0.492,1.7092,319.62,holdout,0.375,244
1.5,3.0,187,0.492,1.9125,357.63,holdout,0.375,244
1.5,4.0,187,0.487,2.0626,385.7,holdout,0.375,244
1.5,5.0,187,0.487,2.183,408.22,holdout,0.375,244
1.5,6.0,187,0.487,1.8183,340.03,holdout,0.375,244
1.5,7.0,187,0.487,1.9107,357.31,holdout,0.375,244
2.0,1.0,187,0.455,1.6629,310.97,holdout,0.375,244
2.0,2.0,187,0.444,1.9994,373.89,holdout,0.375,244
2.0,3.0,187,0.444,2.2058,412.48,holdout,0.375,244
2.0,4.0,187,0.439,2.3575,440.85,holdout,0.375,244
2.0,5.0,187,0.439,2.479,463.57,holdout,0.375,244
2.0,6.0,187,0.439,2.1149,395.5,holdout,0.375,244
2.0,7.0,187,0.439,2.2078,412.87,holdout,0.375,244
2.5,1.0,187,0.412,1.635,305.74,holdout,0.375,244
2.5,2.0,187,0.396,1.8291,342.04,holdout,0.375,244
2.5,3.0,187,0.396,2.0121,376.26,holdout,0.375,244
2.5,4.0,187,0.38,2.1513,402.3,holdout,0.375,244
2.5,5.0,187,0.38,2.2646,423.48,holdout,0.375,244
2.5,6.0,187,0.38,1.8945,354.28,holdout,0.375,244
2.5,7.0,187,0.374,1.9827,370.77,holdout,0.375,244
3.0,1.0,187,0.38,1.6693,312.16,holdout,0.375,244
3.0,2.0,187,0.364,1.9655,367.55,holdout,0.375,244
3.0,3.0,187,0.364,2.1917,409.86,holdout,0.375,244
3.0,4.0,187,0.348,2.3236,434.52,holdout,0.375,244
3.0,5.0,187,0.348,2.4331,454.99,holdout,0.375,244
3.0,6.0,187,0.348,2.0614,385.49,holdout,0.375,244
3.0,7.0,187,0.342,2.1491,401.89,holdout,0.375,244
3.5,1.0,187,0.369,1.8115,338.75,holdout,0.375,244
3.5,2.0,187,0.353,2.0712,387.31,holdout,0.375,244
3.5,3.0,187,0.348,2.3298,435.68,holdout,0.375,244
3.5,4.0,187,0.332,2.4817,464.08,holdout,0.375,244
3.5,5.0,187,0.332,2.5996,486.13,holdout,0.375,244
3.5,6.0,187,0.326,2.2337,417.69,holdout,0.375,244
3.5,7.0,187,0.321,2.3258,434.92,holdout,0.375,244
4.0,1.0,187,0.369,2.4085,450.38,holdout,0.375,244
4.0,2.0,187,0.353,2.5318,473.46,holdout,0.375,244
4.0,3.0,187,0.348,2.7859,520.96,holdout,0.375,244
4.0,4.0,187,0.332,2.9503,551.7,holdout,0.375,244
4.0,5.0,187,0.332,3.0766,575.32,holdout,0.375,244
4.0,6.0,187,0.326,2.7171,508.1,holdout,0.375,244
4.0,7.0,187,0.321,2.8145,526.32,holdout,0.375,244
4.5,1.0,187,0.369,2.8262,528.5,holdout,0.375,244
4.5,2.0,187,0.348,2.6017,486.51,holdout,0.375,244
4.5,3.0,187,0.337,2.8418,531.42,holdout,0.375,244
4.5,4.0,187,0.321,3.032,566.99,holdout,0.375,244
4.5,5.0,187,0.316,3.1759,593.89,holdout,0.375,244
4.5,6.0,187,0.31,2.831,529.39,holdout,0.375,244
4.5,7.0,187,0.305,2.941,549.97,holdout,0.375,244
5.0,1.0,187,0.369,2.9575,553.05,holdout,0.375,244
5.0,2.0,187,0.348,2.7379,511.98,holdout,0.375,244
5.0,3.0,187,0.337,2.9737,556.07,holdout,0.375,244
5.0,4.0,187,0.321,3.16,590.93,holdout,0.375,244
5.0,5.0,187,0.316,3.3009,617.26,holdout,0.375,244
5.0,6.0,187,0.31,2.9536,552.32,holdout,0.375,244
5.0,7.0,187,0.305,3.0617,572.55,holdout,0.375,244
1.5,1.0,186,0.484,0.777,144.51,holdout,0.4,244
1.5,2.0,186,0.478,1.041,193.62,holdout,0.4,244
1.5,3.0,186,0.473,1.2123,225.48,holdout,0.4,244
1.5,4.0,186,0.473,1.3348,248.28,holdout,0.4,244
1.5,5.0,186,0.473,1.4279,265.58,holdout,0.4,244
1.5,6.0,186,0.473,1.5016,279.3,holdout,0.4,244
1.5,7.0,186,0.473,1.5621,290.55,holdout,0.4,244
2.0,1.0,186,0.441,1.3506,251.22,holdout,0.4,244
2.0,2.0,186,0.435,1.6614,309.02,holdout,0.4,244
2.0,3.0,186,0.43,1.8569,345.38,holdout,0.4,244
2.0,4.0,186,0.43,2.0026,372.48,holdout,0.4,244
2.0,5.0,186,0.43,2.1201,394.35,holdout,0.4,244
2.0,6.0,186,0.43,1.8146,337.52,holdout,0.4,244
2.0,7.0,186,0.43,1.9056,354.45,holdout,0.4,244
2.5,1.0,186,0.403,1.1237,209.0,holdout,0.4,244
2.5,2.0,186,0.392,1.3051,242.76,holdout,0.4,244
2.5,3.0,186,0.387,1.4825,275.74,holdout,0.4,244
2.5,4.0,186,0.382,1.6187,301.09,holdout,0.4,244
2.5,5.0,186,0.382,1.7302,321.81,holdout,0.4,244
2.5,6.0,186,0.382,1.4202,264.15,holdout,0.4,244
2.5,7.0,186,0.382,1.5076,280.42,holdout,0.4,244
3.0,1.0,186,0.376,1.4634,272.19,holdout,0.4,244
3.0,2.0,186,0.366,1.738,323.27,holdout,0.4,244
3.0,3.0,186,0.36,1.9514,362.96,holdout,0.4,244
3.0,4.0,186,0.355,2.0746,385.87,holdout,0.4,244
3.0,5.0,186,0.355,2.1776,405.04,holdout,0.4,244
3.0,6.0,186,0.355,1.8622,346.37,holdout,0.4,244
3.0,7.0,186,0.355,1.9459,361.95,holdout,0.4,244
3.5,1.0,186,0.36,1.4451,268.79,holdout,0.4,244
3.5,2.0,186,0.349,1.7313,322.01,holdout,0.4,244
3.5,3.0,186,0.339,1.9815,368.56,holdout,0.4,244
3.5,4.0,186,0.333,2.1223,394.75,holdout,0.4,244
3.5,5.0,186,0.333,2.233,415.34,holdout,0.4,244
3.5,6.0,186,0.333,1.9226,357.6,holdout,0.4,244
3.5,7.0,186,0.328,2.01,373.86,holdout,0.4,244
4.0,1.0,186,0.36,1.9695,366.33,holdout,0.4,244
4.0,2.0,186,0.349,2.2035,409.85,holdout,0.4,244
4.0,3.0,186,0.339,2.4781,460.92,holdout,0.4,244
4.0,4.0,186,0.333,2.6513,493.14,holdout,0.4,244
4.0,5.0,186,0.333,2.7824,517.52,holdout,0.4,244
4.0,6.0,186,0.333,2.4871,462.61,holdout,0.4,244
4.0,7.0,186,0.328,2.5867,481.13,holdout,0.4,244
4.5,1.0,186,0.36,2.476,460.54,holdout,0.4,244
4.5,2.0,186,0.344,2.5121,467.24,holdout,0.4,244
4.5,3.0,186,0.333,2.7875,518.47,holdout,0.4,244
4.5,4.0,186,0.328,2.9885,555.85,holdout,0.4,244
4.5,5.0,186,0.328,3.1352,583.15,holdout,0.4,244
4.5,6.0,186,0.328,2.8514,530.35,holdout,0.4,244
4.5,7.0,186,0.323,2.9599,550.55,holdout,0.4,244
5.0,1.0,186,0.36,2.6385,490.76,holdout,0.4,244
5.0,2.0,186,0.344,2.4226,450.59,holdout,0.4,244
5.0,3.0,186,0.333,2.6561,494.03,holdout,0.4,244
5.0,4.0,186,0.323,2.8413,528.48,holdout,0.4,244
5.0,5.0,186,0.317,2.981,554.47,holdout,0.4,244
5.0,6.0,186,0.317,2.6939,501.07,holdout,0.4,244
5.0,7.0,186,0.312,2.8012,521.02,holdout,0.4,244
1.5,1.0,186,0.484,1.0801,200.89,holdout,0.425,244
1.5,2.0,186,0.478,1.3378,248.84,holdout,0.425,244
1.5,3.0,186,0.473,1.5075,280.39,holdout,0.425,244
1.5,4.0,186,0.473,1.6299,303.17,holdout,0.425,244
1.5,5.0,186,0.473,1.7234,320.55,holdout,0.425,244
1.5,6.0,186,0.473,1.7977,334.37,holdout,0.425,244
1.5,7.0,186,0.473,1.8588,345.73,holdout,0.425,244
2.0,1.0,186,0.441,1.2903,239.99,holdout,0.425,244
2.0,2.0,186,0.435,1.5956,296.79,holdout,0.425,244
2.0,3.0,186,0.43,1.7912,333.17,holdout,0.425,244
2.0,4.0,186,0.43,1.9371,360.31,holdout,0.425,244
2.0,5.0,186,0.43,2.0549,382.21,holdout,0.425,244
2.0,6.0,186,0.43,1.8132,337.25,holdout,0.425,244
2.0,7.0,186,0.43,1.9043,354.19,holdout,0.425,244
2.5,1.0,186,0.398,1.2638,235.07,holdout,0.425,244
2.5,2.0,186,0.387,1.4563,270.88,holdout,0.425,244
2.5,3.0,186,0.382,1.6379,304.66,holdout,0.425,244
2.5,4.0,186,0.382,1.777,330.51,holdout,0.425,244
2.5,5.0,186,0.376,1.8904,351.61,holdout,0.425,244
2.5,6.0,186,0.376,1.6457,306.09,holdout,0.425,244
2.5,7.0,186,0.376,1.7344,322.6,holdout,0.425,244
3.0,1.0,186,0.376,1.5083,280.55,holdout,0.425,244
3.0,2.0,186,0.366,1.6962,315.5,holdout,0.425,244
3.0,3.0,186,0.36,1.8756,348.87,holdout,0.425,244
3.0,4.0,186,0.36,2.0134,374.5,holdout,0.425,244
3.0,5.0,186,0.355,2.1261,395.46,holdout,0.425,244
3.0,6.0,186,0.355,1.8809,349.85,holdout,0.425,244
3.0,7.0,186,0.355,1.9694,366.31,holdout,0.425,244
3.5,1.0,186,0.36,1.597,297.05,holdout,0.425,244
3.5,2.0,186,0.349,1.9502,362.73,holdout,0.425,244
3.5,3.0,186,0.344,2.2255,413.95,holdout,0.425,244
3.5,4.0,186,0.339,2.3813,442.92,holdout,0.425,244
3.5,5.0,186,0.333,2.5019,465.36,holdout,0.425,244
3.5,6.0,186,0.333,2.2624,420.81,holdout,0.425,244
3.5,7.0,186,0.333,2.3555,438.12,holdout,0.425,244
4.0,1.0,186,0.355,1.8478,343.68,holdout,0.425,244
4.0,2.0,186,0.344,2.0681,384.67,holdout,0.425,244
4.0,3.0,186,0.339,2.3315,433.66,holdout,0.425,244
4.0,4.0,186,0.333,2.4904,463.21,holdout,0.425,244
4.0,5.0,186,0.328,2.6138,486.16,holdout,0.425,244
4.0,6.0,186,0.328,2.3772,442.15,holdout,0.425,244
4.0,7.0,186,0.323,2.4729,459.97,holdout,0.425,244
4.5,1.0,186,0.355,2.2985,427.52,holdout,0.425,244
4.5,2.0,186,0.344,2.6178,486.91,holdout,0.425,244
4.5,3.0,186,0.339,2.9384,546.54,holdout,0.425,244
4.5,4.0,186,0.333,3.14,584.05,holdout,0.425,244
4.5,5.0,186,0.328,3.2935,612.59,holdout,0.425,244
4.5,6.0,186,0.328,3.08,572.87,holdout,0.425,244
4.5,7.0,186,0.323,3.1944,594.15,holdout,0.425,244
5.0,1.0,186,0.355,2.5248,469.61,holdout,0.425,244
5.0,2.0,186,0.339,2.4568,456.97,holdout,0.425,244
5.0,3.0,186,0.333,2.7357,508.83,holdout,0.425,244
5.0,4.0,186,0.323,2.9459,547.94,holdout,0.425,244
5.0,5.0,186,0.317,3.1024,577.05,holdout,0.425,244
5.0,6.0,186,0.312,2.8912,537.76,holdout,0.425,244
5.0,7.0,186,0.306,3.0078,559.46,holdout,0.425,244
1.5,1.0,185,0.486,1.1573,214.1,holdout,0.45,244
1.5,2.0,185,0.481,1.4235,263.35,holdout,0.45,244
1.5,3.0,185,0.476,1.5914,294.41,holdout,0.45,244
1.5,4.0,185,0.47,1.7075,315.89,holdout,0.45,244
1.5,5.0,185,0.47,1.7938,331.86,holdout,0.45,244
1.5,6.0,185,0.47,1.8613,344.35,holdout,0.45,244
1.5,7.0,185,0.47,1.9162,354.5,holdout,0.45,244
2.0,1.0,185,0.449,1.1656,215.64,holdout,0.45,244
2.0,2.0,185,0.443,1.4728,272.47,holdout,0.45,244
2.0,3.0,185,0.438,1.6699,308.92,holdout,0.45,244
2.0,4.0,185,0.432,1.8168,336.11,holdout,0.45,244
2.0,5.0,185,0.432,1.9355,358.06,holdout,0.45,244
2.0,6.0,185,0.432,1.7567,324.99,holdout,0.45,244
2.0,7.0,185,0.432,1.8485,341.97,holdout,0.45,244
