tf,split,hour,dow,net
30m,validation,7,4,12.69625574129015
30m,validation,7,4,-1.347711597297351
30m,validation,16,5,9.788978008572505
30m,validation,8,6,-5.621181399620652
30m,validation,10,6,-2.707564429038019
30m,validation,21,0,-17.68353951591254
30m,validation,6,2,-2.329841343852586
30m,validation,18,3,-12.833802478407351
30m,validation,2,4,8.505589933139785
30m,validation,12,4,-0.5026556563106572
30m,validation,1,5,17.10233346194071
30m,validation,18,5,-1.921989676159361
30m,validation,10,0,-3.1870369668393934
30m,validation,4,0,-3.8214400173987895
30m,validation,20,0,-38.98838338968991
30m,validation,7,1,18.88770685506245
30m,validation,12,1,4.230714275592947
30m,validation,16,1,10.847197258567379
30m,validation,17,3,-0.7334284144144821
30m,validation,8,4,8.542131253435874
30m,validation,13,4,-0.2665164099584041
30m,validation,17,5,1.9965280547079807
30m,validation,2,6,-1.0722002131799173
30m,validation,11,6,13.043017931064673
30m,validation,15,0,2.9934584736676717
30m,validation,9,2,14.632251119562165
30m,validation,17,2,5.628980391808581
30m,validation,20,1,3.3410748365839
30m,validation,17,5,-4.878554215380797
30m,validation,3,6,15.497328161687774
30m,validation,7,1,2.184972583288698
30m,validation,13,1,-7.751056441119709
30m,validation,0,2,2.424279157921284
30m,validation,13,2,-6.22361170123959
30m,validation,4,5,1.04315013894171
30m,validation,4,6,9.53668761514264
30m,validation,13,1,-6.132304783695949
30m,validation,13,0,-4.356511981611964
30m,validation,16,3,-3.8920088691470256
30m,validation,20,3,-66.2114492720087
30m,validation,20,5,19.886701843052954
30m,validation,2,6,-5.245107933492244
30m,validation,10,6,14.524037472150091
30m,validation,15,6,12.984672798819888
30m,validation,0,2,-5.021790861822419
30m,validation,21,2,22.79036913302295
30m,validation,16,5,23.547575304844344
30m,validation,22,5,-4.7447333693048215
30m,validation,6,0,4.252696073695334
30m,validation,12,0,1.4664813903731584
30m,validation,15,0,20.31024917265305
30m,validation,18,1,0.9833582266086296
30m,validation,0,2,1.9005361447451787
30m,validation,20,2,-1.8976460200104923
30m,validation,4,3,21.948385537262315
30m,validation,18,3,-3.2871835815051575
30m,validation,10,5,0.19089863911133698
30m,validation,16,5,-0.4158534720613949
30m,validation,20,5,-6.319947483947526
30m,validation,18,0,5.7646020130872495
30m,validation,17,6,-21.397597282444536
30m,validation,2,0,2.7140871594357816
30m,validation,4,0,-13.863424540105285
30m,validation,14,2,24.756533329190624
30m,validation,20,3,1.357629723774936
30m,validation,2,3,-10.752134507895523
30m,validation,17,3,1.0918168439913398
30m,validation,19,5,-1.1431582039388806
30m,validation,7,6,-4.631338142133846
30m,validation,21,6,6.756640171882857
30m,validation,0,0,-26.282196963602466
30m,validation,18,0,-1.6029203934375742
30m,validation,8,3,-51.57975649576408
30m,validation,16,1,8.91578076508735
30m,validation,6,2,-8.55773949447606
30m,validation,10,4,24.49686279048609
30m,validation,19,4,0.31407827604350125
30m,validation,15,5,-1.9902191869910577
30m,validation,21,5,-13.45302018446109
30m,validation,22,6,-16.810415364527934
30m,validation,6,1,-3.5556517846013938
30m,validation,3,0,17.33250880328754
30m,validation,14,1,-11.899677190570939
30m,validation,19,1,-10.6263805676423
30m,validation,21,1,6.343975352841565
30m,validation,6,3,22.22337570325944
30m,validation,14,4,-33.616756618364
30m,validation,3,1,-17.4103381474772
30m,validation,16,0,-3.118715526773828
30m,validation,1,1,-25.489461868231242
30m,validation,7,1,25.703210506738102
30m,validation,15,1,-14.573701923720083
30m,validation,19,2,-12.723628089205764
30m,validation,21,2,-7.190080186919478
30m,validation,13,3,0.3585806570622885
30m,validation,0,6,-9.084957021197813
30m,validation,1,6,33.18413580476349
30m,validation,6,6,4.717986698753934
30m,validation,12,6,17.901069184202427
30m,validation,4,1,-7.82706989651181
30m,validation,21,1,6.173836854755476
30m,validation,0,2,20.196335661469885
30m,validation,15,3,-17.37854415473004
30m,validation,23,3,-3.1362519275612932
30m,validation,15,6,31.108467063140886
30m,validation,8,0,27.236103414473654
30m,validation,2,0,0.8254637180626638
30m,validation,22,0,29.83230942442983
30m,validation,9,2,21.786945665693818
30m,validation,19,3,26.24546187584474
30m,validation,9,5,-1.2379723171911066
30m,holdout,0,0,28.893662137382265
30m,holdout,14,0,-13.595907100301341
30m,holdout,0,1,-0.9344006069195561
30m,holdout,14,1,-0.9060135134278027
30m,holdout,12,2,-2.5032125842168003
30m,holdout,15,2,24.753734819443785
30m,holdout,22,3,-38.958973544531645
30m,holdout,13,4,7.245625456174992
30m,holdout,12,6,-4.463526539950285
30m,holdout,12,6,-13.36257140273824
30m,holdout,18,2,28.40368417303689
30m,holdout,2,3,-10.145004891290155
30m,holdout,18,3,28.364741958346762
30m,holdout,9,4,-5.058083196105811
30m,holdout,13,4,-10.54807720950836
30m,holdout,7,5,27.11119314987184
30m,holdout,2,1,11.726318103083724
30m,holdout,7,1,-5.006591194379513
30m,holdout,15,1,3.03653212163388
30m,holdout,10,2,-5.398417297998054
30m,holdout,0,4,25.69680046293974
30m,holdout,16,6,10.168372996482802
30m,holdout,17,5,25.26863105910755
30m,holdout,11,6,-2.239384191423932
30m,holdout,11,0,8.120976562079106
30m,holdout,19,0,-4.8187508232552405
30m,holdout,1,3,-26.645173271831606
30m,holdout,12,3,3.215864187019063
30m,holdout,15,4,-18.416292973519784
30m,holdout,15,4,20.662341038600786
30m,holdout,19,4,28.29383303253395
30m,holdout,3,5,27.77843654811445
30m,holdout,23,5,-37.246064191165146
30m,holdout,12,0,-5.694782066941116
30m,holdout,9,3,19.39976403053451
30m,holdout,20,5,26.970970098257364
30m,holdout,0,6,26.568651184284594
30m,holdout,7,6,-5.947584718185675
30m,holdout,9,6,5.218630642040729
30m,holdout,6,4,-16.88117273777691
30m,holdout,6,2,27.75185120437931
30m,holdout,20,2,-1.196414679636717
30m,holdout,9,3,-11.601908550537308
30m,holdout,18,3,-9.567877410284959
30m,holdout,17,4,-7.527236700598278
30m,holdout,21,5,17.717804800595125
30m,holdout,8,6,18.792322665576048
30m,holdout,1,1,-4.066497795592861
30m,holdout,13,1,-10.712038858517586
30m,holdout,13,6,28.347485819762124
30m,holdout,7,2,24.527093617709635
30m,holdout,15,2,28.950939962978904
30m,holdout,17,4,22.919175621265943
30m,holdout,14,6,28.28115716625955
30m,holdout,4,0,-4.622510684275451
30m,holdout,15,0,-12.36858518837295
30m,holdout,14,1,-5.826766067528791
30m,holdout,16,3,-23.62602944502151
30m,holdout,18,4,11.188539849988949
30m,holdout,16,5,26.576458753068298
30m,holdout,7,0,-11.449515718642504
30m,holdout,14,6,0.8912325631216682
30m,holdout,4,2,-1.946672982630992
30m,holdout,6,2,2.042084952181625
30m,holdout,15,3,-4.916166790570819
30m,holdout,14,3,-20.590926718002606
30m,holdout,5,4,-7.929151024406762
30m,holdout,3,5,3.954887058651714
30m,holdout,15,5,-8.84480946831605
30m,holdout,19,5,24.096231161923658
30m,holdout,15,3,0.09723486489450761
30m,holdout,11,6,-3.9833427054719293
30m,holdout,2,0,26.67255180197835
30m,holdout,12,0,-5.427786443628648
30m,holdout,22,0,-5.766724028669204
30m,holdout,2,1,-9.289268496676481
30m,holdout,11,1,2.232377823896684
30m,holdout,17,1,-3.587539464979237
30m,holdout,8,3,25.42647821561009
30m,holdout,9,5,24.022914031490842
30m,holdout,17,0,-32.027462696666966
30m,holdout,4,1,23.51838416873438
30m,holdout,9,1,-8.305420728385783
30m,holdout,14,2,6.124052436955893
30m,holdout,1,3,-10.299545939846917
30m,holdout,10,3,-4.95954504785991
30m,holdout,20,3,15.912930997348585
30m,holdout,3,6,-5.561671549437025
30m,holdout,3,1,4.444748286618702
30m,holdout,5,1,-5.554838852007557
30m,holdout,14,1,5.529388705205271
30m,holdout,20,1,-13.899130657953377
30m,holdout,10,2,-3.429179914262707
30m,holdout,15,2,-4.8292247451833035
30m,holdout,8,4,-1.0419581912613425
30m,holdout,15,4,21.87115262728898
30m,holdout,22,4,21.4001669599642
30m,holdout,5,6,21.31060441562022
30m,holdout,16,6,21.9248203701971
30m,holdout,2,1,-1.5463827160087682
30m,holdout,14,2,5.671967917052031
30m,holdout,4,4,21.841856861874373
30m,holdout,11,4,3.3062125279354033
30m,holdout,12,5,-3.7942529448719653
30m,holdout,16,0,-4.1957667934118685
30m,holdout,0,1,22.970373783859948
30m,holdout,15,3,22.213530095536598
30m,holdout,13,6,-0.5755037753019603
30m,holdout,19,0,-4.300934365015999
30m,holdout,14,1,-2.3035252198785514
30m,holdout,15,4,21.02069425960831
30m,holdout,20,2,19.81184690165487
30m,holdout,2,3,-1.7117706595250342
30m,holdout,11,3,-6.669549126780273
30m,holdout,18,2,-0.6448238076273973
30m,holdout,13,3,12.584223636523504
30m,holdout,12,0,3.45849866508861
30m,holdout,21,5,-5.332828185080252
30m,holdout,23,5,-6.95255149953668
30m,holdout,5,0,12.777973923824419
30m,holdout,20,0,17.867338093964896
30m,holdout,23,0,3.4487272480183337
30m,holdout,7,1,-13.87931228556095
30m,holdout,17,3,16.327683229135882
30m,holdout,21,4,-0.8403843038668676
30m,holdout,22,5,-6.034420375912252
30m,holdout,2,0,19.565001845787357
30m,holdout,11,1,-54.97298149745559
30m,holdout,9,3,2.6473083979221688
30m,holdout,8,4,17.756334590134877
30m,holdout,15,4,0.1565232383470867
30m,holdout,18,4,2.7313464640089133
30m,holdout,7,5,-0.15859383521703274
30m,holdout,22,5,17.35421367554674
30m,holdout,4,0,17.59026101773697
30m,holdout,15,3,3.8230066109511562
30m,holdout,1,4,14.774690261619357
30m,holdout,10,6,1.5929277832213407
30m,holdout,15,6,-4.837855690057864
30m,holdout,0,1,4.622771029171625
30m,holdout,12,3,-8.709713048212171
30m,holdout,16,3,15.696371792496493
30m,holdout,16,4,-15.651645386074495
30m,holdout,7,4,-4.2018618356083595
30m,holdout,15,5,3.588018956982145
30m,holdout,16,5,1.2208488367466546
30m,holdout,23,5,-1.1042618031195284
30m,holdout,18,0,-6.490776098867964
30m,holdout,10,1,-1.9072341991585884
30m,holdout,18,1,-23.573487959166613
30m,holdout,0,2,16.234721244711185
30m,holdout,22,2,16.054583258389602
30m,holdout,5,3,9.439034167392206
30m,holdout,20,4,-8.514859005401666
30m,holdout,19,5,-13.54694028258684
30m,holdout,16,2,2.640663314619502
30m,holdout,17,5,-4.970101966969278
30m,holdout,13,6,16.778240953386764
30m,holdout,15,1,-1.162834188416785
30m,holdout,15,4,-0.26920391395009435
30m,holdout,13,2,12.714669326522264
30m,holdout,13,3,9.037899576813576
30m,holdout,4,4,7.759422763149061
30m,holdout,7,4,9.322107856150264
30m,holdout,10,4,1.700256909604839
30m,holdout,5,5,1.4649901030544172
30m,holdout,21,0,13.89988209381645
30m,holdout,15,0,-4.342727786226739
30m,holdout,16,0,13.97909265895172
30m,holdout,20,1,13.99240195203335
30m,holdout,16,2,1.8562285838486998
30m,holdout,17,2,10.853345813714522
30m,holdout,15,4,5.22850308250999
30m,holdout,21,4,13.400471801958984
30m,holdout,4,6,13.501741610715962
30m,holdout,23,6,13.501672498562495
30m,holdout,1,2,-5.892234786701225
30m,holdout,10,4,-4.1185453124699825
30m,holdout,9,4,-12.733536573522489
30m,holdout,2,6,14.949524889669288
30m,holdout,18,4,6.792066156453209
30m,holdout,5,5,-30.81468250520176
30m,holdout,21,5,-1.2372519148104306
30m,holdout,23,5,2.3822261722261984
30m,holdout,16,6,-7.135164952454267
30m,holdout,15,6,5.323607627974554
30m,holdout,22,6,13.502256421468172
30m,holdout,8,2,-9.088728444300859
30m,holdout,0,2,2.767758399706227
30m,holdout,9,3,-4.629797115225705
30m,holdout,14,3,-17.6675246793357
30m,holdout,2,4,10.821031164990766
30m,holdout,7,5,-1.720101669728085
30m,holdout,20,6,11.824375355149822
30m,holdout,10,0,7.599969394538866
30m,holdout,7,4,0.6064247009738615
30m,holdout,22,6,6.955648691984933
30m,holdout,10,0,-13.991568638827534
30m,holdout,14,0,-4.183826726450618
30m,holdout,17,1,17.592570929070586
30m,holdout,5,2,7.961045139987983
30m,holdout,6,3,-16.80236035839443
30m,holdout,2,3,-15.558882973240964
30m,holdout,3,4,-0.9611243248020916
30m,holdout,7,4,9.744735987336732
30m,holdout,9,5,6.557563525042333
30m,holdout,13,6,8.150544429500847
30m,holdout,9,0,16.185648023137812
30m,holdout,9,1,0.628251507382871
30m,holdout,6,3,-15.769414503039439
30m,holdout,6,0,-3.5254700997025488
30m,holdout,0,2,-1.8496604996356605
30m,holdout,12,2,9.611330435397822
30m,holdout,1,4,-3.3345881523889487
30m,holdout,4,4,14.567694164504573
30m,holdout,8,5,13.969743648171837
30m,holdout,22,6,-11.862267441837224
30m,holdout,1,1,14.42768249620715
30m,holdout,20,4,14.506824321604785
30m,holdout,7,3,-1.6006755346767063
30m,holdout,11,4,-0.7421255266997928
30m,holdout,1,6,-51.6570580571582
30m,holdout,10,0,-1.5993087778095099
30m,holdout,22,2,2.2715346010565693
30m,holdout,7,6,15.625224338151218
30m,holdout,4,1,12.573478059461053
30m,holdout,9,1,-3.2649067702636065
30m,holdout,20,1,-0.6141888816403919
30m,holdout,0,5,13.9219178833146
30m,holdout,12,0,-0.5407678480627367
30m,holdout,3,2,-7.858071478178818
30m,holdout,21,5,12.645566899828507
30m,holdout,11,3,12.814098981233272
30m,holdout,13,5,-2.1199948897093455
30m,holdout,10,6,-3.1871269830661317
30m,holdout,14,1,-0.79276744298154
30m,holdout,6,2,10.46628175374652
30m,holdout,19,3,2.7188876253499474
30m,holdout,0,5,12.235476327612966
30m,holdout,0,0,7.319385511626736
30m,holdout,17,0,-4.354398748687018
30m,holdout,19,0,0.03238782030946552
30m,holdout,12,1,-7.435168624876765
30m,holdout,1,3,2.328945396620346
30m,holdout,14,3,11.652474318319284
30m,holdout,7,3,12.043515069936978
30m,holdout,17,3,12.254944112577974
30m,holdout,3,4,-3.2397583702869417
30m,holdout,0,6,-3.899281087530729
30m,holdout,6,6,1.871043315826213
30m,holdout,18,6,3.8638808586401567
30m,holdout,0,1,11.313285172409916
30m,holdout,10,1,-2.7048752706481283
30m,holdout,8,2,3.6495238104846224
30m,holdout,9,2,0.1827847153570905
30m,holdout,13,2,-4.787082771956262
30m,holdout,14,2,-2.023936686406728
30m,holdout,16,2,10.8887713144674
30m,holdout,2,3,-0.19471883693630132
30m,holdout,11,3,3.1170821176924015
30m,holdout,16,5,-0.8035897270109914
30m,holdout,4,6,-1.3017001577430014
30m,holdout,11,6,9.961366652051156
30m,holdout,23,3,-1.660322702848059
30m,holdout,2,1,9.281654076487227
30m,holdout,6,2,2.127186788320405
30m,holdout,10,2,-1.7051875510899126
30m,holdout,5,5,9.186342272394384
30m,holdout,6,6,-1.3345277735313312
30m,holdout,10,6,-2.844592116871061
30m,holdout,4,1,-7.166903142641408
30m,holdout,4,2,9.613921406768185
30m,holdout,18,2,4.907239328751777
30m,holdout,17,2,-6.67249140983086
30m,holdout,18,2,9.900491781514651
30m,holdout,6,3,9.618089442519398
30m,holdout,1,5,0.8606275381264755
30m,holdout,13,6,9.849269779860538
30m,holdout,17,1,1.3481060088100414
30m,holdout,5,2,-1.7809546126801394
30m,holdout,18,2,9.353441743599769
30m,holdout,15,4,-0.7831935109714767
30m,holdout,16,4,-4.092668502158566
1h,train,22,1,0.8960864112650626
1h,train,12,2,12.845302446528173
1h,train,4,4,4.739966913058386
1h,train,21,4,-3.447392174344129
1h,train,9,1,5.326952280893851
1h,train,3,2,-4.5667201984933765
1h,train,3,3,-0.07517771505467546
1h,train,22,6,-3.5034153756638924
1h,train,22,0,1.5608561644224102
1h,train,13,2,2.5843387638295336
1h,train,0,5,21.473790790590826
1h,train,23,4,11.926024787370958
1h,train,4,0,-2.318308023302751
1h,train,12,0,4.421076591123896
1h,train,14,5,0.8162709582401386
1h,train,3,0,17.738236740965014
1h,train,23,6,30.111316010987316
1h,train,5,0,9.175134677115873
1h,train,21,1,15.395182452826647
1h,train,16,4,32.77628663876488
1h,train,19,5,3.278497871812777
1h,train,21,0,1.393715990120993
1h,train,12,1,17.82806368625974
1h,train,6,3,-1.8960830271569948
1h,train,2,5,1.3512327318174897
1h,train,13,4,19.152686778472948
1h,train,22,4,-17.342456613534416
1h,train,19,0,8.262770335504163
1h,train,14,1,4.858333823806275
1h,train,20,1,-1.0200281473172486
1h,train,14,3,35.39240631452893
1h,train,1,5,21.407913614791205
1h,train,7,0,4.34126164248499
1h,train,14,2,-17.725882317747107
1h,train,11,3,1.7750795100046948
1h,train,17,3,2.5145266619405207
1h,train,14,4,-30.464533716268985
1h,train,7,5,-6.110033685270644
1h,train,18,5,4.590130204478479
1h,train,13,3,0.27142330018888083
1h,train,23,5,5.280253489429327
1h,train,16,6,-1.893136260640397
1h,train,16,1,-46.82692687128222
1h,train,23,2,26.35340061063976
1h,train,1,0,15.025515859098014
1h,train,18,2,9.828771883543228
1h,train,6,3,-4.553380745462462
1h,train,23,4,9.33483702320128
1h,train,5,0,-3.2552636330604923
1h,train,8,0,0.7814015386897672
1h,train,14,2,-33.00647774388167
1h,train,12,4,22.75290424696395
1h,train,18,3,-1.5874255844799932
1h,train,20,4,-3.4603448364946456
1h,train,23,5,-0.44015838295735593
1h,train,20,0,0.6142031385762092
1h,train,0,4,2.7048286311051832
1h,train,19,4,19.076114298629776
1h,train,14,6,0.39674785470966567
1h,train,5,2,-1.653357445244323
1h,train,6,3,-4.835689148477028
1h,train,13,5,1.591359082386714
1h,train,22,6,4.895748946336055
1h,train,12,0,-7.620552166883793
1h,train,17,1,-8.289671661493983
1h,train,13,3,-3.907411734404302
1h,train,20,5,17.04947610741815
1h,train,14,3,23.49444356947281
1h,train,1,4,-8.415219790439759
1h,train,22,4,-6.1379183685136445
1h,train,14,5,-1.6788350088151622
1h,train,12,6,-6.4380718892501125
1h,train,16,0,7.025041845091608
1h,train,17,5,-1.6447161771091297
1h,train,16,1,-5.373961160436092
1h,train,13,2,7.4803259573337755
1h,train,2,5,28.156370706648634
1h,train,23,6,-6.640647037345709
1h,train,10,0,4.123165587111632
1h,train,11,1,-4.220475902477349
1h,train,19,2,7.490231921480625
1h,train,21,0,-1.1734749923295535
1h,train,15,2,-5.363707662504037
1h,train,10,0,2.6669712783547865
1h,train,0,1,12.743761844437916
1h,train,13,3,10.572848582623905
1h,train,20,4,-1.1039507333176948
1h,train,13,5,-0.9952138377030565
1h,train,12,1,-26.113920841749493
1h,train,12,1,-1.6141347136811093
1h,train,23,4,17.54957060110493
1h,train,16,6,-2.1725530107115154
1h,train,7,0,15.319882946951124
1h,train,10,2,-2.0628371492443773
1h,train,2,6,-2.5019892069931866
1h,train,18,6,1.8527864529355267
1h,train,9,5,14.647894171775134
1h,train,1,6,9.79508154329925
1h,train,4,6,-0.37010822297978485
1h,train,18,2,12.903718133348677
1h,train,12,3,-0.8271914638984839
1h,train,7,6,13.023122990499227
1h,train,21,6,3.332168129321506
1h,train,22,4,13.305807472758014
1h,train,20,6,-13.001481629869307
1h,train,6,0,-1.1553965523317595
1h,train,14,1,-1.5964678030702282
1h,train,14,4,-5.437525988369646
1h,train,12,5,0.2326786016464098
1h,train,23,3,0.75765192302345
1h,train,21,5,12.541919194538748
1h,train,1,6,-6.754035024346264
1h,train,16,1,-0.2529830504001112
1h,train,19,3,-18.65604282779394
1h,train,13,5,20.290058981947716
1h,train,17,4,-0.9304884371510835
1h,train,20,6,1.647802291662134
1h,train,11,0,10.544747932802176
1h,train,17,1,1.5055620828517204
1h,train,20,5,-6.515940217103079
1h,train,21,1,2.0873297175217065
1h,train,1,0,11.876170909154656
1h,train,18,5,20.282834479232985
1h,train,10,6,-1.1050361230045374
1h,train,9,0,-2.9026061845978672
1h,train,8,1,-2.063649164401845
1h,train,19,1,-16.17248680760747
1h,train,3,3,16.257027254801724
1h,train,4,2,-1.5975429645576897
1h,train,13,6,15.803985375369118
1h,train,21,6,-1.5746692489249268
1h,train,1,0,6.083409338778513
1h,train,18,2,-1.6270481230309626
1h,train,21,3,-16.6620854255557
1h,train,20,4,-4.893216668586868
1h,train,1,1,-4.218857309438783
1h,train,13,2,-0.2317711572144544
1h,train,11,3,0.27578334479558586
1h,train,8,1,-10.253929388436635
1h,train,1,2,-5.78442805540217
1h,train,6,3,14.37884913731417
1h,train,14,1,-1.355750944932829
1h,train,14,2,21.674619048501246
1h,train,5,6,-9.140017000543649
1h,train,17,1,2.343597560940742
1h,train,8,4,-6.322159030963201
1h,train,18,0,7.917151871249084
1h,train,9,1,-2.723686707474651
1h,train,15,3,14.976096903610344
1h,train,17,4,17.349048737085877
1h,train,18,0,17.064131937413492
1h,train,20,2,-6.820170908710318
1h,train,14,1,-3.550967802154867
1h,train,16,3,-13.405664500145248
1h,train,1,1,16.46013596814263
1h,train,13,2,-6.144069318352035
1h,train,16,1,-2.846605951532292
1h,train,22,1,-1.9672754445918803
1h,train,12,2,5.685468993831884
1h,train,18,3,0.7667438206281082
1h,train,18,4,-2.212732038852799
1h,train,1,5,-1.2038790736294116
1h,train,23,0,-2.130751218317843
1h,train,16,2,-2.408713603648916
1h,train,15,1,-3.990230564517578
1h,train,14,2,-4.385485487107435
1h,train,7,5,15.026121988643457
1h,train,22,6,-17.873636957072495
1h,train,20,5,3.344868619445904
1h,train,17,0,-10.018712899125301
1h,train,18,2,-1.518700829413512
1h,train,20,3,-1.078005360518647
1h,train,6,4,-0.46844503692540584
1h,train,16,4,0.9483867348335044
1h,train,14,6,-1.2970968338464868
1h,train,17,0,-3.1323982597242837
1h,train,15,4,-3.4999328876365037
1h,train,0,5,1.543567230069731
1h,train,9,5,23.63104766111652
1h,train,9,4,0.731107686920204
1h,train,5,0,2.426030572183754
1h,train,21,3,3.220350859951477
1h,train,5,6,15.76995007995539
1h,train,22,5,-6.742218612138561
1h,train,15,1,-5.426506847549726
1h,train,23,3,-8.897245267260265
1h,train,17,1,3.3839523691584636
1h,train,21,1,-14.337195725926678
1h,train,17,3,0.7075982625410064
1h,train,6,5,27.89573967122349
1h,train,16,4,30.087771168991637
1h,train,16,1,-2.754439528987221
1h,train,16,1,-4.842246133558423
1h,train,7,6,-11.422546790303802
1h,train,15,1,-8.732753528141126
1h,train,16,2,-1.1888001225761164
1h,train,20,3,14.514861913631982
1h,train,12,4,-7.476570127359409
1h,train,6,0,25.882178265304532
1h,train,6,1,-14.675480003993403
1h,train,8,3,3.7753775591819405
1h,train,13,3,46.06256846785755
1h,train,18,4,-7.498378418052812
1h,train,3,6,-7.274760965384036
1h,train,12,6,-24.804681908541486
1h,train,14,2,6.3926661278101475
1h,train,3,4,-11.604998685137065
1h,train,17,4,20.116949252692937
1h,train,19,5,27.380275730811466
1h,train,14,0,-5.171185533600606
1h,train,22,4,49.71843527394003
1h,train,1,2,-18.766745417985014
1h,train,6,3,-21.37886747999731
1h,train,16,4,-10.706400766232187
1h,train,1,0,-23.665844464664794
1h,train,12,3,0.8726050261927081
1h,train,5,6,-15.460133867123806
1h,train,8,5,-5.263116383866329
1h,train,5,2,26.58472443755845
1h,train,16,3,-25.009486060328726
1h,train,4,4,-9.96925270943898
1h,train,14,0,2.6961640660076207
1h,train,5,3,-3.972217259998482
1h,train,14,1,12.007471437244263
1h,train,6,4,7.013083516605838
1h,train,5,5,35.000803355175194
1h,train,16,5,-77.29540757365076
1h,train,10,2,19.684055305769665
1h,train,13,0,33.90946137206311
1h,train,14,1,2.933399113174859
1h,train,17,1,26.311734003254163
1h,train,14,2,51.162669861533466
1h,train,20,2,-8.173176913985595
1h,train,6,3,-16.369526068080305
1h,train,13,6,-34.53930558691957
1h,train,7,1,16.27065152799902
1h,train,8,2,-7.177708955980149
1h,train,9,5,12.927420757044853
1h,train,16,5,-0.9231914541433439
1h,train,20,6,4.300543995794914
1h,train,4,1,-0.31110646898405037
1h,train,12,2,-7.0067237818658
1h,train,15,2,-18.218819414915327
1h,train,16,2,19.922103279350402
1h,train,16,6,-5.281306871000923
1h,train,6,2,-7.496019319054349
1h,train,1,1,15.616642071715596
1h,train,15,5,-1.8107717500575173
1h,train,15,0,4.73729607439372
1h,train,13,4,37.73845832307874
1h,train,22,4,38.95128969335872
1h,train,10,6,-2.0001212707736067
1h,train,18,1,-4.6227022916028275
1h,train,12,2,4.3324574906271485
1h,train,18,2,35.23330731900947
1h,train,21,4,-5.644194413617052
1h,train,15,2,-18.87509176689179
1h,train,11,3,-20.937478232893838
1h,train,2,5,-2.4046659437788565
1h,train,22,5,-4.776467824722596
1h,train,3,0,33.971182601837256
1h,train,3,4,-5.212850988050893
1h,train,7,6,-9.1598037781532
1h,train,1,1,34.58367930575125
1h,train,13,4,-23.893682867417173
1h,train,13,6,-6.7295821888924445
1h,train,6,0,-0.8486511516264963
1h,train,2,0,40.733135305373956
1h,train,5,1,-0.6584114548669278
1h,train,11,1,29.875714738605275
1h,train,21,4,-8.567317284973106
1h,train,20,6,-5.161593798866801
1h,train,8,0,-15.200994691250628
1h,train,18,2,-19.273575458009486
1h,train,6,3,-9.22613342064787
1h,train,18,4,32.745415807206754
1h,train,12,1,26.55048146600307
1h,train,16,2,1.2070826960900316
1h,train,17,4,29.721734290642537
1h,train,21,2,29.593229999328166
1h,train,9,4,14.258858223255686
1h,train,7,1,25.660700274551687
1h,train,17,4,27.779031484706575
1h,train,12,0,1.3935381397084643
1h,train,21,2,29.19138716679835
1h,train,8,3,-8.164186360462791
1h,train,21,0,28.786358482097782
1h,train,12,5,-4.022176033845953
1h,train,4,6,3.857519648963798
1h,train,20,2,0.4481192342160538
1h,train,13,6,0.7121004331855604
1h,train,14,0,24.891845543065628
1h,train,0,1,-0.27657322718700594
1h,train,12,1,3.5649413446378353
1h,train,14,3,-2.9126629910607895
1h,train,13,5,-2.4972950584072033
1h,train,1,0,-12.801765455910918
1h,train,0,0,27.899524231697352
1h,train,4,1,1.1273429821706242
1h,train,18,4,26.85021764654328
1h,train,14,0,24.005171482375538
1h,train,15,5,27.44042662722058
1h,train,17,1,26.71444243581951
1h,train,16,2,-9.705195343829889
1h,train,17,5,0.37669844304041
1h,train,0,6,27.56920661347947
1h,train,17,6,26.049228438690626
1h,train,17,0,-10.487708780674742
1h,train,1,2,29.733956899403992
1h,train,13,3,-1.2664653070300418
1h,train,13,5,28.634745815942377
1h,train,15,1,-8.612577903055241
1h,train,17,4,-3.862994384132931
1h,train,0,0,5.131299116032418
1h,train,20,2,-20.931943218954487
1h,train,21,2,-2.191228952644303
1h,train,15,5,0.643462411030543
1h,train,18,6,29.306822615154143
1h,train,1,0,-8.810873090716667
1h,train,14,2,-2.236585685039408
1h,train,13,6,0.5613356469479489
1h,train,22,6,-4.0795974229383
1h,train,20,2,6.205098483795233
1h,train,20,3,-5.473947986335973
1h,validation,20,0,-20.035381586057508
1h,validation,20,3,-8.984330883008305
1h,validation,12,0,29.95948148986672
1h,validation,7,4,24.04777216247838
1h,validation,17,0,45.068921459587
1h,validation,23,5,11.159572247153863
1h,validation,12,1,-36.542419283195166
1h,validation,17,2,-17.25049682627025
1h,validation,22,2,14.526162874848023
1h,validation,21,4,50.57586890583927
1h,validation,23,6,30.668475310877568
1h,validation,7,6,-21.0916650994126
1h,validation,2,0,-5.658260585944423
1h,validation,17,5,-19.83110205964097
1h,validation,20,5,49.2805763350755
1h,validation,14,2,-35.1102305591659
1h,validation,5,1,0.18158223537097706
1h,validation,14,2,46.321379159673704
1h,validation,13,0,-18.78217745795239
1h,validation,21,4,9.733726377961991
1h,validation,14,0,-23.83612282596038
1h,validation,16,2,-5.205974546189017
1h,validation,0,0,16.579779601123565
1h,validation,22,6,25.003804121767573
1h,validation,13,2,-30.112535856317848
1h,validation,18,3,-4.39949172606176
1h,validation,19,3,1.382733440230135
1h,validation,22,6,2.413055147981348
1h,validation,4,4,-55.471012164525725
1h,validation,9,5,-7.055066057955699
1h,validation,2,6,-33.614018400981756
