r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
3.0,0.167,236,0.665,1.8902,446.09,OB,30m,holdout,0.6,380
3.0,0.25,236,0.606,1.4372,339.19,OB,30m,holdout,0.6,380
3.0,0.5,236,0.551,0.2132,50.31,OB,30m,holdout,0.6,380
3.0,1.0,236,0.445,-1.4764,-348.43,OB,30m,holdout,0.6,380
4.0,0.083,236,0.716,2.0421,481.94,OB,30m,holdout,0.6,380
4.0,0.125,236,0.669,2.5313,597.39,OB,30m,holdout,0.6,380
4.0,0.167,236,0.64,2.3916,564.41,OB,30m,holdout,0.6,380
4.0,0.25,236,0.576,2.0169,475.99,OB,30m,holdout,0.6,380
4.0,0.5,236,0.513,0.5388,127.17,OB,30m,holdout,0.6,380
4.0,1.0,236,0.403,-1.2999,-306.78,OB,30m,holdout,0.6,380
5.0,0.083,236,0.708,2.0457,482.79,OB,30m,holdout,0.6,380
5.0,0.125,236,0.653,2.762,651.84,OB,30m,holdout,0.6,380
5.0,0.167,236,0.619,2.7331,645.01,OB,30m,holdout,0.6,380
5.0,0.25,236,0.547,2.5413,599.75,OB,30m,holdout,0.6,380
5.0,0.5,236,0.479,1.0969,258.87,OB,30m,holdout,0.6,380
5.0,1.0,236,0.373,-0.7762,-183.17,OB,30m,holdout,0.6,380
7.0,0.083,236,0.703,2.1381,504.6,OB,30m,holdout,0.6,380
7.0,0.125,236,0.653,2.9728,701.58,OB,30m,holdout,0.6,380
7.0,0.167,236,0.619,3.0509,720.02,OB,30m,holdout,0.6,380
7.0,0.25,236,0.555,3.0959,730.64,OB,30m,holdout,0.6,380
7.0,0.5,236,0.475,1.9896,469.54,OB,30m,holdout,0.6,380
7.0,1.0,236,0.36,0.1129,26.65,OB,30m,holdout,0.6,380
10.0,0.083,236,0.703,2.0818,491.31,OB,30m,holdout,0.6,380
10.0,0.125,236,0.644,2.9419,694.29,OB,30m,holdout,0.6,380
10.0,0.167,236,0.606,3.002,708.47,OB,30m,holdout,0.6,380
10.0,0.25,236,0.538,3.0971,730.91,OB,30m,holdout,0.6,380
10.0,0.5,236,0.449,2.2178,523.39,OB,30m,holdout,0.6,380
10.0,1.0,236,0.335,0.768,181.24,OB,30m,holdout,0.6,380
2.0,0.083,233,0.773,2.0021,466.49,OB,30m,holdout,0.625,380
2.0,0.125,233,0.742,1.9453,453.27,OB,30m,holdout,0.625,380
2.0,0.167,233,0.708,1.6429,382.79,OB,30m,holdout,0.625,380
2.0,0.25,233,0.665,1.1147,259.72,OB,30m,holdout,0.625,380
2.0,0.5,233,0.571,-0.0803,-18.71,OB,30m,holdout,0.625,380
2.0,1.0,233,0.425,-1.6572,-386.13,OB,30m,holdout,0.625,380
3.0,0.083,233,0.742,1.9874,463.08,OB,30m,holdout,0.625,380
3.0,0.125,233,0.708,2.168,505.15,OB,30m,holdout,0.625,380
3.0,0.167,233,0.674,1.913,445.72,OB,30m,holdout,0.625,380
3.0,0.25,233,0.614,1.4588,339.9,OB,30m,holdout,0.625,380
3.0,0.5,233,0.554,0.2226,51.87,OB,30m,holdout,0.625,380
3.0,1.0,233,0.451,-1.4686,-342.18,OB,30m,holdout,0.625,380
4.0,0.083,233,0.721,2.0911,487.24,OB,30m,holdout,0.625,380
4.0,0.125,233,0.687,2.6377,614.59,OB,30m,holdout,0.625,380
4.0,0.167,233,0.652,2.4927,580.8,OB,30m,holdout,0.625,380
4.0,0.25,233,0.584,2.1083,491.23,OB,30m,holdout,0.625,380
4.0,0.5,233,0.524,0.7654,178.35,OB,30m,holdout,0.625,380
4.0,1.0,233,0.412,-1.0638,-247.87,OB,30m,holdout,0.625,380
5.0,0.083,233,0.712,2.0989,489.04,OB,30m,holdout,0.625,380
5.0,0.125,233,0.665,2.81,654.74,OB,30m,holdout,0.625,380
5.0,0.167,233,0.627,2.7539,641.66,OB,30m,holdout,0.625,380
5.0,0.25,233,0.549,2.5092,584.64,OB,30m,holdout,0.625,380
5.0,0.5,233,0.481,1.1192,260.77,OB,30m,holdout,0.625,380
5.0,1.0,233,0.382,-0.723,-168.46,OB,30m,holdout,0.625,380
7.0,0.083,233,0.708,2.194,511.2,OB,30m,holdout,0.625,380
7.0,0.125,233,0.665,3.0447,709.42,OB,30m,holdout,0.625,380
7.0,0.167,233,0.627,3.113,725.33,OB,30m,holdout,0.625,380
7.0,0.25,233,0.558,3.142,732.08,OB,30m,holdout,0.625,380
7.0,0.5,233,0.476,1.972,459.48,OB,30m,holdout,0.625,380
7.0,1.0,233,0.361,0.1629,37.96,OB,30m,holdout,0.625,380
10.0,0.083,233,0.708,2.141,498.84,OB,30m,holdout,0.625,380
10.0,0.125,233,0.657,3.0263,705.13,OB,30m,holdout,0.625,380
10.0,0.167,233,0.614,3.0916,720.33,OB,30m,holdout,0.625,380
10.0,0.25,233,0.541,3.1946,744.34,OB,30m,holdout,0.625,380
10.0,0.5,233,0.455,2.2327,520.22,OB,30m,holdout,0.625,380
10.0,1.0,233,0.335,0.6344,147.82,OB,30m,holdout,0.625,380
2.0,0.083,234,0.769,1.7101,400.16,OB,30m,holdout,0.65,380
2.0,0.125,234,0.735,1.641,383.99,OB,30m,holdout,0.65,380
2.0,0.167,234,0.718,1.3641,319.21,OB,30m,holdout,0.65,380
2.0,0.25,234,0.658,0.8358,195.58,OB,30m,holdout,0.65,380
2.0,0.5,234,0.577,-0.2983,-69.79,OB,30m,holdout,0.65,380
2.0,1.0,234,0.432,-1.8243,-426.88,OB,30m,holdout,0.65,380
3.0,0.083,234,0.735,1.6527,386.74,OB,30m,holdout,0.65,380
3.0,0.125,234,0.697,1.8342,429.2,OB,30m,holdout,0.65,380
3.0,0.167,234,0.675,1.6103,376.8,OB,30m,holdout,0.65,380
3.0,0.25,234,0.603,1.1418,267.19,OB,30m,holdout,0.65,380
3.0,0.5,234,0.556,-0.0523,-12.24,OB,30m,holdout,0.65,380
3.0,1.0,234,0.449,-1.7183,-402.09,OB,30m,holdout,0.65,380
4.0,0.083,234,0.714,1.6564,387.59,OB,30m,holdout,0.65,380
4.0,0.125,234,0.675,2.1856,511.43,OB,30m,holdout,0.65,380
4.0,0.167,234,0.654,2.0778,486.2,OB,30m,holdout,0.65,380
4.0,0.25,234,0.577,1.698,397.34,OB,30m,holdout,0.65,380
4.0,0.5,234,0.526,0.4054,94.87,OB,30m,holdout,0.65,380
4.0,1.0,234,0.415,-1.4066,-329.14,OB,30m,holdout,0.65,380
5.0,0.083,234,0.701,1.5873,371.42,OB,30m,holdout,0.65,380
5.0,0.125,234,0.65,2.2619,529.28,OB,30m,holdout,0.65,380
5.0,0.167,234,0.624,2.208,516.67,OB,30m,holdout,0.65,380
5.0,0.25,234,0.538,1.9311,451.87,OB,30m,holdout,0.65,380
5.0,0.5,234,0.479,0.5896,137.97,OB,30m,holdout,0.65,380
5.0,1.0,234,0.376,-1.2089,-282.87,OB,30m,holdout,0.65,380
7.0,0.083,234,0.697,1.6586,388.12,OB,30m,holdout,0.65,380
7.0,0.125,234,0.645,2.4849,581.47,OB,30m,holdout,0.65,380
7.0,0.167,234,0.62,2.5814,604.05,OB,30m,holdout,0.65,380
7.0,0.25,234,0.543,2.6061,609.83,OB,30m,holdout,0.65,380
7.0,0.5,234,0.47,1.447,338.61,OB,30m,holdout,0.65,380
7.0,1.0,234,0.35,-0.4371,-102.27,OB,30m,holdout,0.65,380
10.0,0.083,234,0.697,1.6486,385.77,OB,30m,holdout,0.65,380
10.0,0.125,234,0.641,2.5227,590.3,OB,30m,holdout,0.65,380
10.0,0.167,234,0.611,2.6254,614.34,OB,30m,holdout,0.65,380
10.0,0.25,234,0.53,2.7184,636.11,OB,30m,holdout,0.65,380
10.0,0.5,234,0.457,1.807,422.83,OB,30m,holdout,0.65,380
10.0,1.0,234,0.329,0.3067,71.78,OB,30m,holdout,0.65,380
2.0,0.083,234,0.769,1.7536,410.35,OB,30m,holdout,0.675,380
2.0,0.125,234,0.731,1.6462,385.2,OB,30m,holdout,0.675,380
2.0,0.167,234,0.714,1.3674,319.97,OB,30m,holdout,0.675,380
2.0,0.25,234,0.662,0.8412,196.84,OB,30m,holdout,0.675,380
2.0,0.5,234,0.581,-0.2906,-68.0,OB,30m,holdout,0.675,380
2.0,1.0,234,0.44,-1.8167,-425.11,OB,30m,holdout,0.675,380
3.0,0.083,234,0.739,1.7578,411.33,OB,30m,holdout,0.675,380
3.0,0.125,234,0.697,1.8937,443.12,OB,30m,holdout,0.675,380
3.0,0.167,234,0.675,1.6592,388.26,OB,30m,holdout,0.675,380
3.0,0.25,234,0.607,1.1776,275.56,OB,30m,holdout,0.675,380
3.0,0.5,234,0.564,-0.0223,-5.22,OB,30m,holdout,0.675,380
3.0,1.0,234,0.47,-1.6849,-394.27,OB,30m,holdout,0.675,380
4.0,0.083,234,0.718,1.7507,409.67,OB,30m,holdout,0.675,380
4.0,0.125,234,0.675,2.2223,520.01,OB,30m,holdout,0.675,380
4.0,0.167,234,0.654,2.0987,491.09,OB,30m,holdout,0.675,380
4.0,0.25,234,0.585,1.6939,396.37,OB,30m,holdout,0.675,380
4.0,0.5,234,0.538,0.5614,131.36,OB,30m,holdout,0.675,380
4.0,1.0,234,0.436,-1.2368,-289.41,OB,30m,holdout,0.675,380
5.0,0.083,234,0.701,1.6926,396.06,OB,30m,holdout,0.675,380
5.0,0.125,234,0.65,2.3215,543.22,OB,30m,holdout,0.675,380
5.0,0.167,234,0.624,2.2174,518.87,OB,30m,holdout,0.675,380
5.0,0.25,234,0.543,1.9141,447.91,OB,30m,holdout,0.675,380
5.0,0.5,234,0.483,0.5923,138.59,OB,30m,holdout,0.675,380
5.0,1.0,234,0.393,-1.2236,-286.33,OB,30m,holdout,0.675,380
7.0,0.083,234,0.697,1.741,407.39,OB,30m,holdout,0.675,380
7.0,0.125,234,0.641,2.5414,594.68,OB,30m,holdout,0.675,380
7.0,0.167,234,0.615,2.5989,608.14,OB,30m,holdout,0.675,380
7.0,0.25,234,0.543,2.5738,602.27,OB,30m,holdout,0.675,380
7.0,0.5,234,0.47,1.2998,304.15,OB,30m,holdout,0.675,380
7.0,1.0,234,0.363,-0.5945,-139.12,OB,30m,holdout,0.675,380
10.0,0.083,234,0.697,1.7383,406.77,OB,30m,holdout,0.675,380
10.0,0.125,234,0.637,2.5943,607.07,OB,30m,holdout,0.675,380
10.0,0.167,234,0.607,2.6668,624.04,OB,30m,holdout,0.675,380
10.0,0.25,234,0.53,2.7313,639.13,OB,30m,holdout,0.675,380
10.0,0.5,234,0.457,1.7593,411.68,OB,30m,holdout,0.675,380
10.0,1.0,234,0.342,0.1604,37.54,OB,30m,holdout,0.675,380
2.0,0.083,234,0.778,1.8063,422.68,OB,30m,holdout,0.7,380
2.0,0.125,234,0.748,1.656,387.51,OB,30m,holdout,0.7,380
2.0,0.167,234,0.726,1.3508,316.1,OB,30m,holdout,0.7,380
2.0,0.25,234,0.667,0.8567,200.47,OB,30m,holdout,0.7,380
2.0,0.5,234,0.581,-0.2318,-54.23,OB,30m,holdout,0.7,380
2.0,1.0,234,0.436,-1.748,-409.03,OB,30m,holdout,0.7,380
3.0,0.083,234,0.744,1.7638,412.73,OB,30m,holdout,0.7,380
3.0,0.125,234,0.705,1.8723,438.12,OB,30m,holdout,0.7,380
3.0,0.167,234,0.675,1.6155,378.03,OB,30m,holdout,0.7,380
3.0,0.25,234,0.603,1.0734,251.18,OB,30m,holdout,0.7,380
3.0,0.5,234,0.547,-0.1257,-29.41,OB,30m,holdout,0.7,380
3.0,1.0,234,0.462,-1.7789,-416.25,OB,30m,holdout,0.7,380
4.0,0.083,234,0.722,1.7962,420.3,OB,30m,holdout,0.7,380
4.0,0.125,234,0.684,2.2196,519.38,OB,30m,holdout,0.7,380
4.0,0.167,234,0.658,2.0709,484.6,OB,30m,holdout,0.7,380
4.0,0.25,234,0.585,1.6588,388.17,OB,30m,holdout,0.7,380
4.0,0.5,234,0.53,0.5349,125.18,OB,30m,holdout,0.7,380
4.0,1.0,234,0.44,-1.2592,-294.66,OB,30m,holdout,0.7,380
5.0,0.083,234,0.705,1.7682,413.76,OB,30m,holdout,0.7,380
5.0,0.125,234,0.658,2.3473,549.27,OB,30m,holdout,0.7,380
5.0,0.167,234,0.628,2.1921,512.96,OB,30m,holdout,0.7,380
5.0,0.25,234,0.543,1.8886,441.93,OB,30m,holdout,0.7,380
5.0,0.5,234,0.483,0.4848,113.45,OB,30m,holdout,0.7,380
5.0,1.0,234,0.402,-1.3106,-306.67,OB,30m,holdout,0.7,380
7.0,0.083,234,0.701,1.8437,431.41,OB,30m,holdout,0.7,380
7.0,0.125,234,0.654,2.6238,613.97,OB,30m,holdout,0.7,380
7.0,0.167,234,0.624,2.6656,623.76,OB,30m,holdout,0.7,380
7.0,0.25,234,0.547,2.6307,615.59,OB,30m,holdout,0.7,380
7.0,0.5,234,0.466,1.2505,292.62,OB,30m,holdout,0.7,380
7.0,1.0,234,0.372,-0.5909,-138.26,OB,30m,holdout,0.7,380
10.0,0.083,234,0.701,1.8552,434.13,OB,30m,holdout,0.7,380
10.0,0.125,234,0.65,2.7052,633.02,OB,30m,holdout,0.7,380
10.0,0.167,234,0.615,2.7726,648.79,OB,30m,holdout,0.7,380
10.0,0.25,234,0.538,2.8535,667.72,OB,30m,holdout,0.7,380
10.0,0.5,234,0.453,1.8776,439.35,OB,30m,holdout,0.7,380
10.0,1.0,234,0.35,0.2568,60.1,OB,30m,holdout,0.7,380
2.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
2.0,0.125,297,0.754,3.1695,941.33,OB,1h,train,0.3,555
2.0,0.167,297,0.707,2.8975,860.55,OB,1h,train,0.3,555
2.0,0.25,297,0.657,2.3833,707.84,OB,1h,train,0.3,555
2.0,0.5,297,0.586,1.5707,466.51,OB,1h,train,0.3,555
2.0,1.0,297,0.508,-0.0298,-8.85,OB,1h,train,0.3,555
3.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
3.0,0.125,297,0.731,2.9879,887.4,OB,1h,train,0.3,555
3.0,0.167,297,0.687,2.6342,782.36,OB,1h,train,0.3,555
3.0,0.25,297,0.626,2.2465,667.21,OB,1h,train,0.3,555
3.0,0.5,297,0.539,1.3953,414.41,OB,1h,train,0.3,555
3.0,1.0,297,0.475,-0.1211,-35.96,OB,1h,train,0.3,555
4.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
4.0,0.125,297,0.721,3.1326,930.39,OB,1h,train,0.3,555
4.0,0.167,297,0.677,2.8575,848.67,OB,1h,train,0.3,555
4.0,0.25,297,0.613,2.5787,765.87,OB,1h,train,0.3,555
4.0,0.5,297,0.529,1.7498,519.68,OB,1h,train,0.3,555
4.0,1.0,297,0.458,0.3109,92.34,OB,1h,train,0.3,555
5.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
5.0,0.125,297,0.717,3.2876,976.41,OB,1h,train,0.3,555
5.0,0.167,297,0.673,3.0803,914.84,OB,1h,train,0.3,555
5.0,0.25,297,0.609,2.969,881.8,OB,1h,train,0.3,555
5.0,0.5,297,0.525,2.208,655.76,OB,1h,train,0.3,555
5.0,1.0,297,0.451,0.9827,291.86,OB,1h,train,0.3,555
7.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
7.0,0.125,297,0.7,3.1989,950.06,OB,1h,train,0.3,555
7.0,0.167,297,0.657,2.9865,887.0,OB,1h,train,0.3,555
7.0,0.25,297,0.582,2.8997,861.23,OB,1h,train,0.3,555
7.0,0.5,297,0.485,2.2381,664.71,OB,1h,train,0.3,555
7.0,1.0,297,0.397,1.105,328.18,OB,1h,train,0.3,555
10.0,0.083,297,0.818,2.8932,859.27,OB,1h,train,0.3,555
10.0,0.125,297,0.697,3.1591,938.26,OB,1h,train,0.3,555
10.0,0.167,297,0.653,3.0074,893.21,OB,1h,train,0.3,555
10.0,0.25,297,0.579,3.038,902.28,OB,1h,train,0.3,555
10.0,0.5,297,0.481,2.5942,770.47,OB,1h,train,0.3,555
10.0,1.0,297,0.387,1.6195,481.0,OB,1h,train,0.3,555
2.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
2.0,0.125,299,0.756,2.8361,848.0,OB,1h,train,0.325,555
2.0,0.167,299,0.706,2.6035,778.46,OB,1h,train,0.325,555
2.0,0.25,299,0.656,2.1802,651.87,OB,1h,train,0.325,555
2.0,0.5,299,0.585,1.3726,410.41,OB,1h,train,0.325,555
2.0,1.0,299,0.505,-0.1633,-48.81,OB,1h,train,0.325,555
3.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
3.0,0.125,299,0.732,2.6529,793.22,OB,1h,train,0.325,555
3.0,0.167,299,0.682,2.3229,694.55,OB,1h,train,0.325,555
3.0,0.25,299,0.619,2.0413,610.34,OB,1h,train,0.325,555
3.0,0.5,299,0.535,1.1864,354.73,OB,1h,train,0.325,555
3.0,1.0,299,0.468,-0.3188,-95.31,OB,1h,train,0.325,555
4.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
4.0,0.125,299,0.719,2.7275,815.53,OB,1h,train,0.325,555
4.0,0.167,299,0.669,2.4363,728.46,OB,1h,train,0.325,555
4.0,0.25,299,0.602,2.2997,687.61,OB,1h,train,0.325,555
4.0,0.5,299,0.525,1.4505,433.69,OB,1h,train,0.325,555
4.0,1.0,299,0.452,0.0462,13.8,OB,1h,train,0.325,555
5.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
5.0,0.125,299,0.716,2.9058,868.84,OB,1h,train,0.325,555
5.0,0.167,299,0.666,2.7011,807.64,OB,1h,train,0.325,555
5.0,0.25,299,0.599,2.7201,813.31,OB,1h,train,0.325,555
5.0,0.5,299,0.522,2.0236,605.06,OB,1h,train,0.325,555
5.0,1.0,299,0.448,0.838,250.56,OB,1h,train,0.325,555
7.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
7.0,0.125,299,0.699,2.8181,842.62,OB,1h,train,0.325,555
7.0,0.167,299,0.649,2.6099,780.37,OB,1h,train,0.325,555
7.0,0.25,299,0.572,2.6599,795.31,OB,1h,train,0.325,555
7.0,0.5,299,0.478,2.0275,606.22,OB,1h,train,0.325,555
7.0,1.0,299,0.391,0.9808,293.27,OB,1h,train,0.325,555
10.0,0.083,299,0.803,2.4625,736.29,OB,1h,train,0.325,555
10.0,0.125,299,0.696,2.7788,830.85,OB,1h,train,0.325,555
10.0,0.167,299,0.645,2.6294,786.2,OB,1h,train,0.325,555
10.0,0.25,299,0.569,2.7913,834.6,OB,1h,train,0.325,555
10.0,0.5,299,0.475,2.3679,708.0,OB,1h,train,0.325,555
10.0,1.0,299,0.381,1.4282,427.04,OB,1h,train,0.325,555
2.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
2.0,0.125,296,0.76,2.8434,841.66,OB,1h,train,0.35,555
2.0,0.167,296,0.713,2.6025,770.33,OB,1h,train,0.35,555
2.0,0.25,296,0.655,2.1848,646.7,OB,1h,train,0.35,555
2.0,0.5,296,0.581,1.207,357.26,OB,1h,train,0.35,555
2.0,1.0,296,0.5,-0.2019,-59.75,OB,1h,train,0.35,555
3.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
3.0,0.125,296,0.74,2.8153,833.32,OB,1h,train,0.35,555
3.0,0.167,296,0.693,2.4726,731.9,OB,1h,train,0.35,555
3.0,0.25,296,0.625,2.173,643.19,OB,1h,train,0.35,555
3.0,0.5,296,0.537,1.2335,365.11,OB,1h,train,0.35,555
3.0,1.0,296,0.473,-0.1658,-49.09,OB,1h,train,0.35,555
4.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
4.0,0.125,296,0.723,2.7651,818.46,OB,1h,train,0.35,555
4.0,0.167,296,0.676,2.4501,725.22,OB,1h,train,0.35,555
4.0,0.25,296,0.605,2.2761,673.71,OB,1h,train,0.35,555
4.0,0.5,296,0.524,1.3438,397.77,OB,1h,train,0.35,555
4.0,1.0,296,0.456,0.0668,19.78,OB,1h,train,0.35,555
5.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
5.0,0.125,296,0.72,2.9256,865.98,OB,1h,train,0.35,555
5.0,0.167,296,0.672,2.6964,798.14,OB,1h,train,0.35,555
5.0,0.25,296,0.601,2.673,791.2,OB,1h,train,0.35,555
5.0,0.5,296,0.52,1.8252,540.27,OB,1h,train,0.35,555
5.0,1.0,296,0.446,0.6834,202.29,OB,1h,train,0.35,555
7.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
7.0,0.125,296,0.706,2.8536,844.68,OB,1h,train,0.35,555
7.0,0.167,296,0.659,2.6194,775.35,OB,1h,train,0.35,555
7.0,0.25,296,0.578,2.6202,775.58,OB,1h,train,0.35,555
7.0,0.5,296,0.48,1.8132,536.7,OB,1h,train,0.35,555
7.0,1.0,296,0.392,0.7446,220.4,OB,1h,train,0.35,555
10.0,0.083,296,0.804,2.4421,722.87,OB,1h,train,0.35,555
10.0,0.125,296,0.699,2.8037,829.9,OB,1h,train,0.35,555
10.0,0.167,296,0.652,2.637,780.57,OB,1h,train,0.35,555
10.0,0.25,296,0.571,2.7646,818.32,OB,1h,train,0.35,555
10.0,0.5,296,0.473,2.1673,641.51,OB,1h,train,0.35,555
10.0,1.0,296,0.378,1.2506,370.18,OB,1h,train,0.35,555
2.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
2.0,0.125,296,0.76,2.8639,847.71,OB,1h,train,0.375,555
2.0,0.167,296,0.716,2.6046,770.97,OB,1h,train,0.375,555
2.0,0.25,296,0.659,2.1877,647.56,OB,1h,train,0.375,555
2.0,0.5,296,0.584,1.1964,354.14,OB,1h,train,0.375,555
2.0,1.0,296,0.493,-0.2488,-73.65,OB,1h,train,0.375,555
3.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
3.0,0.125,296,0.74,2.8566,845.57,OB,1h,train,0.375,555
3.0,0.167,296,0.693,2.5188,745.56,OB,1h,train,0.375,555
3.0,0.25,296,0.632,2.2097,654.08,OB,1h,train,0.375,555
3.0,0.5,296,0.544,1.2571,372.1,OB,1h,train,0.375,555
3.0,1.0,296,0.48,-0.0526,-15.58,OB,1h,train,0.375,555
4.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
4.0,0.125,296,0.723,2.8353,839.25,OB,1h,train,0.375,555
4.0,0.167,296,0.676,2.529,748.59,OB,1h,train,0.375,555
4.0,0.25,296,0.611,2.3836,705.54,OB,1h,train,0.375,555
4.0,0.5,296,0.527,1.3771,407.62,OB,1h,train,0.375,555
4.0,1.0,296,0.459,0.0701,20.76,OB,1h,train,0.375,555
5.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
5.0,0.125,296,0.72,2.9781,881.52,OB,1h,train,0.375,555
5.0,0.167,296,0.672,2.7446,812.41,OB,1h,train,0.375,555
5.0,0.25,296,0.608,2.7278,807.44,OB,1h,train,0.375,555
5.0,0.5,296,0.524,1.8516,548.06,OB,1h,train,0.375,555
5.0,1.0,296,0.449,0.72,213.12,OB,1h,train,0.375,555
7.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
7.0,0.125,296,0.706,2.9275,866.53,OB,1h,train,0.375,555
7.0,0.167,296,0.659,2.7018,799.72,OB,1h,train,0.375,555
7.0,0.25,296,0.584,2.7344,809.39,OB,1h,train,0.375,555
7.0,0.5,296,0.483,1.9007,562.61,OB,1h,train,0.375,555
7.0,1.0,296,0.399,0.8339,246.84,OB,1h,train,0.375,555
10.0,0.083,296,0.801,2.4948,738.48,OB,1h,train,0.375,555
10.0,0.125,296,0.699,2.8778,851.82,OB,1h,train,0.375,555
10.0,0.167,296,0.652,2.7193,804.93,OB,1h,train,0.375,555
10.0,0.25,296,0.578,2.8757,851.21,OB,1h,train,0.375,555
10.0,0.5,296,0.476,2.2141,655.36,OB,1h,train,0.375,555
10.0,1.0,296,0.385,1.273,376.81,OB,1h,train,0.375,555
2.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
2.0,0.125,298,0.762,2.9252,871.71,OB,1h,train,0.4,555
2.0,0.167,298,0.715,2.5776,768.13,OB,1h,train,0.4,555
2.0,0.25,298,0.654,2.0736,617.93,OB,1h,train,0.4,555
2.0,0.5,298,0.57,1.0086,300.56,OB,1h,train,0.4,555
2.0,1.0,298,0.48,-0.4484,-133.61,OB,1h,train,0.4,555
3.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
3.0,0.125,298,0.742,2.8932,862.16,OB,1h,train,0.4,555
3.0,0.167,298,0.695,2.4708,736.3,OB,1h,train,0.4,555
3.0,0.25,298,0.628,2.1423,638.4,OB,1h,train,0.4,555
3.0,0.5,298,0.534,1.3097,390.28,OB,1h,train,0.4,555
3.0,1.0,298,0.477,0.0464,13.81,OB,1h,train,0.4,555
4.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
4.0,0.125,298,0.725,2.898,863.6,OB,1h,train,0.4,555
4.0,0.167,298,0.678,2.5083,747.47,OB,1h,train,0.4,555
4.0,0.25,298,0.611,2.3041,686.62,OB,1h,train,0.4,555
4.0,0.5,298,0.517,1.2389,369.2,OB,1h,train,0.4,555
4.0,1.0,298,0.45,-0.1083,-32.26,OB,1h,train,0.4,555
5.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
5.0,0.125,298,0.721,3.0214,900.38,OB,1h,train,0.4,555
5.0,0.167,298,0.674,2.6986,804.17,OB,1h,train,0.4,555
5.0,0.25,298,0.607,2.6127,778.57,OB,1h,train,0.4,555
5.0,0.5,298,0.513,1.6627,495.47,OB,1h,train,0.4,555
5.0,1.0,298,0.44,0.5886,175.39,OB,1h,train,0.4,555
7.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
7.0,0.125,298,0.708,2.9964,892.93,OB,1h,train,0.4,555
7.0,0.167,298,0.661,2.692,802.22,OB,1h,train,0.4,555
7.0,0.25,298,0.584,2.6653,794.27,OB,1h,train,0.4,555
7.0,0.5,298,0.473,1.7309,515.82,OB,1h,train,0.4,555
7.0,1.0,298,0.389,0.6897,205.54,OB,1h,train,0.4,555
10.0,0.083,298,0.809,2.4774,738.25,OB,1h,train,0.4,555
10.0,0.125,298,0.701,2.9473,878.29,OB,1h,train,0.4,555
10.0,0.167,298,0.654,2.7095,807.43,OB,1h,train,0.4,555
10.0,0.25,298,0.577,2.8048,835.82,OB,1h,train,0.4,555
10.0,0.5,298,0.466,2.0645,615.22,OB,1h,train,0.4,555
10.0,1.0,298,0.376,1.1694,348.49,OB,1h,train,0.4,555
2.0,0.083,297,0.818,2.5422,755.04,OB,1h,train,0.425,555
2.0,0.125,297,0.764,3.0081,893.41,OB,1h,train,0.425,555
2.0,0.167,297,0.717,2.6502,787.12,OB,1h,train,0.425,555
2.0,0.25,297,0.657,2.1404,635.71,OB,1h,train,0.425,555
2.0,0.5,297,0.576,1.0243,304.22,OB,1h,train,0.425,555
2.0,1.0,297,0.485,-0.4276,-127.0,OB,1h,train,0.425,555
3.0,0.083,297,0.818,2.5422,755.04,OB,1h,train,0.425,555
3.0,0.125,297,0.744,2.9808,885.31,OB,1h,train,0.425,555
3.0,0.167,297,0.7,2.6985,801.44,OB,1h,train,0.425,555
3.0,0.25,297,0.636,2.3673,703.07,OB,1h,train,0.425,555
3.0,0.5,297,0.539,1.4374,426.9,OB,1h,train,0.425,555
3.0,1.0,297,0.478,0.1136,33.74,OB,1h,train,0.425,555
4.0,0.083,297,0.818,2.5422,755.04,OB,1h,train,0.425,555
4.0,0.125,297,0.727,3.0557,907.55,OB,1h,train,0.425,555
