r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
4.5,0.25,997,0.686,3.4169,3406.62,2h,train,0.625,1847
4.5,0.5,997,0.58,2.2605,2253.69,2h,train,0.625,1847
4.5,0.75,997,0.529,1.3986,1394.39,2h,train,0.625,1847
4.5,1.0,997,0.484,0.6554,653.38,2h,train,0.625,1847
4.5,1.5,997,0.43,-0.6006,-598.84,2h,train,0.625,1847
4.5,2.0,997,0.391,-1.6498,-1644.81,2h,train,0.625,1847
5.0,0.25,997,0.683,3.4533,3442.9,2h,train,0.625,1847
5.0,0.5,997,0.574,2.3501,2343.03,2h,train,0.625,1847
5.0,0.75,997,0.523,1.5144,1509.89,2h,train,0.625,1847
5.0,1.0,997,0.478,0.7815,779.12,2h,train,0.625,1847
5.0,1.5,997,0.424,-0.4761,-474.69,2h,train,0.625,1847
5.0,2.0,997,0.387,-1.5505,-1545.83,2h,train,0.625,1847
7.0,0.25,997,0.679,3.6108,3600.02,2h,train,0.625,1847
7.0,0.5,997,0.566,2.5912,2583.47,2h,train,0.625,1847
7.0,0.75,997,0.511,1.8288,1823.27,2h,train,0.625,1847
7.0,1.0,997,0.463,1.1617,1158.19,2h,train,0.625,1847
7.0,1.5,997,0.406,-0.0469,-46.78,2h,train,0.625,1847
7.0,2.0,997,0.37,-1.1967,-1193.14,2h,train,0.625,1847
10.0,0.25,997,0.676,3.6373,3626.43,2h,train,0.625,1847
10.0,0.5,997,0.56,2.9228,2914.07,2h,train,0.625,1847
10.0,0.75,997,0.502,2.3332,2326.23,2h,train,0.625,1847
10.0,1.0,997,0.453,1.7617,1756.43,2h,train,0.625,1847
10.0,1.5,997,0.39,0.5788,577.06,2h,train,0.625,1847
10.0,2.0,997,0.35,-0.5075,-506.01,2h,train,0.625,1847
1.5,0.25,991,0.7,2.2486,2228.32,2h,train,0.65,1847
1.5,0.5,991,0.615,1.2092,1198.32,2h,train,0.65,1847
1.5,0.75,991,0.563,0.4413,437.36,2h,train,0.65,1847
1.5,1.0,991,0.514,-0.204,-202.17,2h,train,0.65,1847
1.5,1.5,991,0.453,-1.2947,-1283.03,2h,train,0.65,1847
1.5,2.0,991,0.4,-2.194,-2174.28,2h,train,0.65,1847
2.0,0.25,991,0.699,2.3948,2373.27,2h,train,0.65,1847
2.0,0.5,991,0.61,1.3092,1297.38,2h,train,0.65,1847
2.0,0.75,991,0.561,0.54,535.13,2h,train,0.65,1847
2.0,1.0,991,0.51,-0.103,-102.09,2h,train,0.65,1847
2.0,1.5,991,0.455,-1.2361,-1224.97,2h,train,0.65,1847
2.0,2.0,991,0.406,-2.1643,-2144.81,2h,train,0.65,1847
2.5,0.25,991,0.695,2.6357,2612.01,2h,train,0.65,1847
2.5,0.5,991,0.606,1.5431,1529.22,2h,train,0.65,1847
2.5,0.75,991,0.563,0.7936,786.42,2h,train,0.65,1847
2.5,1.0,991,0.514,0.1316,130.41,2h,train,0.65,1847
2.5,1.5,991,0.464,-1.0611,-1051.53,2h,train,0.65,1847
2.5,2.0,991,0.418,-2.0079,-1989.8,2h,train,0.65,1847
3.0,0.25,991,0.693,2.8362,2810.66,2h,train,0.65,1847
3.0,0.5,991,0.6,1.7718,1755.87,2h,train,0.65,1847
3.0,0.75,991,0.555,0.9886,979.67,2h,train,0.65,1847
3.0,1.0,991,0.511,0.3564,353.21,2h,train,0.65,1847
3.0,1.5,991,0.461,-0.8518,-844.14,2h,train,0.65,1847
3.0,2.0,991,0.419,-1.8041,-1787.9,2h,train,0.65,1847
3.5,0.25,991,0.691,3.0222,2995.02,2h,train,0.65,1847
3.5,0.5,991,0.597,2.0567,2038.17,2h,train,0.65,1847
3.5,0.75,991,0.554,1.2196,1208.6,2h,train,0.65,1847
3.5,1.0,991,0.508,0.4918,487.35,2h,train,0.65,1847
3.5,1.5,991,0.457,-0.7305,-723.89,2h,train,0.65,1847
3.5,2.0,991,0.413,-1.7099,-1694.53,2h,train,0.65,1847
4.0,0.25,991,0.69,3.124,3095.88,2h,train,0.65,1847
4.0,0.5,991,0.59,2.0343,2015.96,2h,train,0.65,1847
4.0,0.75,991,0.544,1.2183,1207.32,2h,train,0.65,1847
4.0,1.0,991,0.497,0.5015,497.01,2h,train,0.65,1847
4.0,1.5,991,0.448,-0.7142,-707.76,2h,train,0.65,1847
4.0,2.0,991,0.405,-1.7303,-1714.74,2h,train,0.65,1847
4.5,0.25,991,0.687,3.21,3181.09,2h,train,0.65,1847
4.5,0.5,991,0.583,2.1017,2082.79,2h,train,0.65,1847
4.5,0.75,991,0.536,1.2589,1247.52,2h,train,0.65,1847
4.5,1.0,991,0.487,0.5259,521.17,2h,train,0.65,1847
4.5,1.5,991,0.439,-0.7006,-694.25,2h,train,0.65,1847
4.5,2.0,991,0.396,-1.7182,-1702.72,2h,train,0.65,1847
5.0,0.25,991,0.684,3.2618,3232.4,2h,train,0.65,1847
5.0,0.5,991,0.577,2.2049,2185.04,2h,train,0.65,1847
5.0,0.75,991,0.531,1.3805,1368.03,2h,train,0.65,1847
5.0,1.0,991,0.482,0.6612,655.24,2h,train,0.65,1847
5.0,1.5,991,0.433,-0.5759,-570.73,2h,train,0.65,1847
5.0,2.0,991,0.392,-1.6587,-1643.74,2h,train,0.65,1847
7.0,0.25,991,0.679,3.4419,3410.9,2h,train,0.65,1847
7.0,0.5,991,0.567,2.4479,2425.89,2h,train,0.65,1847
7.0,0.75,991,0.518,1.699,1683.7,2h,train,0.65,1847
7.0,1.0,991,0.467,1.0487,1039.23,2h,train,0.65,1847
7.0,1.5,991,0.416,-0.1346,-133.37,2h,train,0.65,1847
7.0,2.0,991,0.376,-1.3009,-1289.16,2h,train,0.65,1847
10.0,0.25,991,0.676,3.4639,3432.75,2h,train,0.65,1847
10.0,0.5,991,0.562,2.8004,2775.22,2h,train,0.65,1847
10.0,0.75,991,0.51,2.2238,2203.81,2h,train,0.65,1847
10.0,1.0,991,0.457,1.6847,1669.54,2h,train,0.65,1847
10.0,1.5,991,0.399,0.5355,530.64,2h,train,0.65,1847
10.0,2.0,991,0.356,-0.5847,-579.42,2h,train,0.65,1847
1.5,0.25,985,0.713,2.4071,2371.0,2h,train,0.675,1847
1.5,0.5,985,0.627,1.3804,1359.7,2h,train,0.675,1847
1.5,0.75,985,0.575,0.5924,583.51,2h,train,0.675,1847
1.5,1.0,985,0.523,-0.0505,-49.79,2h,train,0.675,1847
1.5,1.5,985,0.458,-1.143,-1125.82,2h,train,0.675,1847
1.5,2.0,985,0.406,-2.0434,-2012.76,2h,train,0.675,1847
2.0,0.25,985,0.708,2.5213,2483.44,2h,train,0.675,1847
2.0,0.5,985,0.618,1.4347,1413.22,2h,train,0.675,1847
2.0,0.75,985,0.566,0.6196,610.32,2h,train,0.675,1847
2.0,1.0,985,0.516,-0.0383,-37.69,2h,train,0.675,1847
2.0,1.5,985,0.46,-1.1387,-1121.61,2h,train,0.675,1847
2.0,2.0,985,0.408,-2.0598,-2028.87,2h,train,0.675,1847
2.5,0.25,985,0.704,2.7782,2736.52,2h,train,0.675,1847
2.5,0.5,985,0.617,1.7011,1675.58,2h,train,0.675,1847
2.5,0.75,985,0.569,0.8966,883.17,2h,train,0.675,1847
2.5,1.0,985,0.521,0.2181,214.87,2h,train,0.675,1847
2.5,1.5,985,0.469,-0.906,-892.44,2h,train,0.675,1847
2.5,2.0,985,0.422,-1.8419,-1814.26,2h,train,0.675,1847
3.0,0.25,985,0.701,2.9785,2933.78,2h,train,0.675,1847
3.0,0.5,985,0.608,1.9276,1898.72,2h,train,0.675,1847
3.0,0.75,985,0.558,1.133,1116.0,2h,train,0.675,1847
3.0,1.0,985,0.517,0.4848,477.56,2h,train,0.675,1847
3.0,1.5,985,0.469,-0.663,-653.08,2h,train,0.675,1847
3.0,2.0,985,0.425,-1.6041,-1580.01,2h,train,0.675,1847
3.5,0.25,985,0.698,3.1845,3136.72,2h,train,0.675,1847
3.5,0.5,985,0.606,2.2078,2174.71,2h,train,0.675,1847
3.5,0.75,985,0.558,1.3669,1346.44,2h,train,0.675,1847
3.5,1.0,985,0.518,0.6934,682.96,2h,train,0.675,1847
3.5,1.5,985,0.466,-0.4981,-490.62,2h,train,0.675,1847
3.5,2.0,985,0.422,-1.4533,-1431.51,2h,train,0.675,1847
4.0,0.25,985,0.696,3.2404,3191.8,2h,train,0.675,1847
4.0,0.5,985,0.6,2.2168,2183.52,2h,train,0.675,1847
4.0,0.75,985,0.549,1.3663,1345.85,2h,train,0.675,1847
4.0,1.0,985,0.505,0.6198,610.49,2h,train,0.675,1847
4.0,1.5,985,0.452,-0.5634,-554.96,2h,train,0.675,1847
4.0,2.0,985,0.407,-1.5496,-1526.4,2h,train,0.675,1847
4.5,0.25,985,0.694,3.3552,3304.87,2h,train,0.675,1847
4.5,0.5,985,0.594,2.2599,2226.01,2h,train,0.675,1847
4.5,0.75,985,0.543,1.4043,1383.2,2h,train,0.675,1847
4.5,1.0,985,0.497,0.672,661.95,2h,train,0.675,1847
4.5,1.5,985,0.448,-0.5005,-493.0,2h,train,0.675,1847
4.5,2.0,985,0.403,-1.5109,-1488.21,2h,train,0.675,1847
5.0,0.25,985,0.692,3.4489,3397.15,2h,train,0.675,1847
5.0,0.5,985,0.587,2.3675,2331.98,2h,train,0.675,1847
5.0,0.75,985,0.537,1.5183,1495.54,2h,train,0.675,1847
5.0,1.0,985,0.492,0.7745,762.84,2h,train,0.675,1847
5.0,1.5,985,0.44,-0.4305,-424.0,2h,train,0.675,1847
5.0,2.0,985,0.399,-1.4874,-1465.13,2h,train,0.675,1847
7.0,0.25,985,0.686,3.6235,3569.13,2h,train,0.675,1847
7.0,0.5,985,0.574,2.5305,2492.58,2h,train,0.675,1847
7.0,0.75,985,0.522,1.7645,1738.01,2h,train,0.675,1847
7.0,1.0,985,0.474,1.0936,1077.21,2h,train,0.675,1847
7.0,1.5,985,0.418,-0.0662,-65.22,2h,train,0.675,1847
7.0,2.0,985,0.379,-1.2407,-1222.06,2h,train,0.675,1847
10.0,0.25,985,0.683,3.7237,3667.85,2h,train,0.675,1847
10.0,0.5,985,0.569,2.908,2864.4,2h,train,0.675,1847
10.0,0.75,985,0.514,2.2858,2251.53,2h,train,0.675,1847
10.0,1.0,985,0.466,1.7037,1678.15,2h,train,0.675,1847
10.0,1.5,985,0.401,0.5472,539.03,2h,train,0.675,1847
10.0,2.0,985,0.36,-0.5939,-584.99,2h,train,0.675,1847
1.5,0.25,974,0.71,2.3138,2253.68,2h,train,0.7,1847
1.5,0.5,974,0.624,1.2626,1229.75,2h,train,0.7,1847
1.5,0.75,974,0.572,0.476,463.67,2h,train,0.7,1847
1.5,1.0,974,0.516,-0.1697,-165.33,2h,train,0.7,1847
1.5,1.5,974,0.453,-1.2696,-1236.62,2h,train,0.7,1847
1.5,2.0,974,0.395,-2.1752,-2118.62,2h,train,0.7,1847
2.0,0.25,974,0.704,2.4124,2349.71,2h,train,0.7,1847
2.0,0.5,974,0.615,1.2492,1216.74,2h,train,0.7,1847
2.0,0.75,974,0.563,0.4432,431.67,2h,train,0.7,1847
2.0,1.0,974,0.508,-0.2176,-211.96,2h,train,0.7,1847
2.0,1.5,974,0.452,-1.3337,-1299.05,2h,train,0.7,1847
2.0,2.0,974,0.399,-2.2481,-2189.68,2h,train,0.7,1847
2.5,0.25,974,0.701,2.6742,2604.68,2h,train,0.7,1847
2.5,0.5,974,0.616,1.5526,1512.28,2h,train,0.7,1847
2.5,0.75,974,0.567,0.7407,721.41,2h,train,0.7,1847
2.5,1.0,974,0.513,0.0694,67.62,2h,train,0.7,1847
2.5,1.5,974,0.462,-1.0554,-1027.95,2h,train,0.7,1847
2.5,2.0,974,0.413,-1.9925,-1940.67,2h,train,0.7,1847
3.0,0.25,974,0.699,2.8276,2754.1,2h,train,0.7,1847
3.0,0.5,974,0.61,1.7302,1685.17,2h,train,0.7,1847
3.0,0.75,974,0.561,0.9468,922.18,2h,train,0.7,1847
3.0,1.0,974,0.512,0.2864,278.96,2h,train,0.7,1847
3.0,1.5,974,0.465,-0.8771,-854.28,2h,train,0.7,1847
3.0,2.0,974,0.422,-1.8285,-1780.92,2h,train,0.7,1847
3.5,0.25,974,0.696,3.0364,2957.45,2h,train,0.7,1847
3.5,0.5,974,0.605,1.9804,1928.88,2h,train,0.7,1847
3.5,0.75,974,0.555,1.143,1113.31,2h,train,0.7,1847
3.5,1.0,974,0.513,0.4964,483.49,2h,train,0.7,1847
3.5,1.5,974,0.463,-0.6882,-670.32,2h,train,0.7,1847
3.5,2.0,974,0.42,-1.6471,-1604.24,2h,train,0.7,1847
4.0,0.25,974,0.695,3.1501,3068.21,2h,train,0.7,1847
4.0,0.5,974,0.601,2.1676,2111.24,2h,train,0.7,1847
4.0,0.75,974,0.549,1.3124,1278.28,2h,train,0.7,1847
4.0,1.0,974,0.505,0.5764,561.43,2h,train,0.7,1847
4.0,1.5,974,0.453,-0.6194,-603.32,2h,train,0.7,1847
4.0,2.0,974,0.408,-1.5839,-1542.69,2h,train,0.7,1847
4.5,0.25,974,0.694,3.2557,3171.03,2h,train,0.7,1847
4.5,0.5,974,0.594,2.1614,2105.24,2h,train,0.7,1847
4.5,0.75,974,0.542,1.3194,1285.08,2h,train,0.7,1847
4.5,1.0,974,0.498,0.5933,577.85,2h,train,0.7,1847
4.5,1.5,974,0.45,-0.5982,-582.63,2h,train,0.7,1847
4.5,2.0,974,0.405,-1.5896,-1548.25,2h,train,0.7,1847
5.0,0.25,974,0.692,3.3115,3225.36,2h,train,0.7,1847
5.0,0.5,974,0.588,2.1557,2099.67,2h,train,0.7,1847
5.0,0.75,974,0.535,1.2993,1265.47,2h,train,0.7,1847
5.0,1.0,974,0.491,0.5893,574.0,2h,train,0.7,1847
5.0,1.5,974,0.437,-0.5887,-573.37,2h,train,0.7,1847
5.0,2.0,974,0.393,-1.6029,-1561.25,2h,train,0.7,1847
7.0,0.25,974,0.685,3.5222,3430.6,2h,train,0.7,1847
7.0,0.5,974,0.574,2.4152,2352.36,2h,train,0.7,1847
7.0,0.75,974,0.521,1.6622,1618.98,2h,train,0.7,1847
7.0,1.0,974,0.473,1.0047,978.61,2h,train,0.7,1847
7.0,1.5,974,0.417,-0.1575,-153.4,2h,train,0.7,1847
7.0,2.0,974,0.378,-1.3199,-1285.56,2h,train,0.7,1847
10.0,0.25,974,0.682,3.6291,3534.7,2h,train,0.7,1847
10.0,0.5,974,0.568,2.756,2684.32,2h,train,0.7,1847
10.0,0.75,974,0.511,2.1221,2066.92,2h,train,0.7,1847
10.0,1.0,974,0.464,1.5633,1522.68,2h,train,0.7,1847
10.0,1.5,974,0.4,0.4206,409.65,2h,train,0.7,1847
10.0,2.0,974,0.358,-0.694,-675.96,2h,train,0.7,1847
1.5,0.25,450,0.627,0.2574,115.82,2h,validation,0.3,654
1.5,0.5,450,0.551,-1.4914,-671.14,2h,validation,0.3,654
1.5,0.75,450,0.516,-2.1418,-963.81,2h,validation,0.3,654
1.5,1.0,450,0.482,-2.8056,-1262.52,2h,validation,0.3,654
1.5,1.5,450,0.442,-4.0542,-1824.4,2h,validation,0.3,654
1.5,2.0,450,0.413,-5.1654,-2324.43,2h,validation,0.3,654
2.0,0.25,450,0.627,0.4661,209.76,2h,validation,0.3,654
2.0,0.5,450,0.536,-1.6013,-720.58,2h,validation,0.3,654
2.0,0.75,450,0.498,-2.2268,-1002.05,2h,validation,0.3,654
2.0,1.0,450,0.476,-2.9956,-1348.03,2h,validation,0.3,654
2.0,1.5,450,0.431,-4.2676,-1920.43,2h,validation,0.3,654
2.0,2.0,450,0.396,-5.3836,-2422.6,2h,validation,0.3,654
2.5,0.25,450,0.62,0.5409,243.41,2h,validation,0.3,654
2.5,0.5,450,0.527,-1.5235,-685.58,2h,validation,0.3,654
2.5,0.75,450,0.489,-2.0677,-930.46,2h,validation,0.3,654
2.5,1.0,450,0.464,-2.7396,-1232.8,2h,validation,0.3,654
2.5,1.5,450,0.431,-4.027,-1812.16,2h,validation,0.3,654
2.5,2.0,450,0.393,-5.1609,-2322.38,2h,validation,0.3,654
3.0,0.25,450,0.62,0.7324,329.57,2h,validation,0.3,654
3.0,0.5,450,0.522,-1.3332,-599.96,2h,validation,0.3,654
3.0,0.75,450,0.478,-2.0113,-905.09,2h,validation,0.3,654
3.0,1.0,450,0.453,-2.7417,-1233.77,2h,validation,0.3,654
3.0,1.5,450,0.42,-4.11,-1849.51,2h,validation,0.3,654
3.0,2.0,450,0.382,-5.2536,-2364.11,2h,validation,0.3,654
3.5,0.25,450,0.62,0.8527,383.72,2h,validation,0.3,654
3.5,0.5,450,0.522,-1.192,-536.42,2h,validation,0.3,654
3.5,0.75,450,0.478,-1.814,-816.28,2h,validation,0.3,654
3.5,1.0,450,0.456,-2.4627,-1108.19,2h,validation,0.3,654
3.5,1.5,450,0.418,-3.7679,-1695.57,2h,validation,0.3,654
3.5,2.0,450,0.38,-4.8828,-2197.28,2h,validation,0.3,654
4.0,0.25,450,0.616,0.8383,377.24,2h,validation,0.3,654
4.0,0.5,450,0.516,-1.1169,-502.62,2h,validation,0.3,654
4.0,0.75,450,0.471,-1.7253,-776.39,2h,validation,0.3,654
4.0,1.0,450,0.451,-2.3628,-1063.28,2h,validation,0.3,654
4.0,1.5,450,0.416,-3.6354,-1635.93,2h,validation,0.3,654
4.0,2.0,450,0.384,-4.7906,-2155.77,2h,validation,0.3,654
4.5,0.25,450,0.611,0.5833,262.48,2h,validation,0.3,654
4.5,0.5,450,0.507,-1.458,-656.1,2h,validation,0.3,654
4.5,0.75,450,0.46,-2.0029,-901.31,2h,validation,0.3,654
4.5,1.0,450,0.438,-2.609,-1174.07,2h,validation,0.3,654
4.5,1.5,450,0.402,-3.8197,-1718.86,2h,validation,0.3,654
4.5,2.0,450,0.376,-4.9176,-2212.9,2h,validation,0.3,654
5.0,0.25,450,0.609,0.5677,255.44,2h,validation,0.3,654
5.0,0.5,450,0.502,-1.4382,-647.19,2h,validation,0.3,654
5.0,0.75,450,0.456,-2.0045,-902.02,2h,validation,0.3,654
5.0,1.0,450,0.431,-2.616,-1177.2,2h,validation,0.3,654
5.0,1.5,450,0.391,-3.9879,-1794.56,2h,validation,0.3,654
5.0,2.0,450,0.367,-5.1062,-2297.78,2h,validation,0.3,654
7.0,0.25,450,0.609,0.7519,338.38,2h,validation,0.3,654
7.0,0.5,450,0.491,-1.098,-494.11,2h,validation,0.3,654
7.0,0.75,450,0.442,-1.6971,-763.7,2h,validation,0.3,654
7.0,1.0,450,0.416,-2.309,-1039.05,2h,validation,0.3,654
7.0,1.5,450,0.369,-3.8124,-1715.59,2h,validation,0.3,654
7.0,2.0,450,0.342,-4.9941,-2247.35,2h,validation,0.3,654
10.0,0.25,450,0.604,0.7951,357.79,2h,validation,0.3,654
10.0,0.5,450,0.482,-1.1778,-529.99,2h,validation,0.3,654
10.0,0.75,450,0.424,-1.8272,-822.26,2h,validation,0.3,654
10.0,1.0,450,0.398,-2.4039,-1081.75,2h,validation,0.3,654
10.0,1.5,450,0.344,-3.8734,-1743.02,2h,validation,0.3,654
10.0,2.0,450,0.316,-5.0299,-2263.45,2h,validation,0.3,654
1.5,0.25,445,0.627,0.3454,153.69,2h,validation,0.325,654
1.5,0.5,445,0.551,-1.4235,-633.44,2h,validation,0.325,654
1.5,0.75,445,0.515,-2.1125,-940.06,2h,validation,0.325,654
1.5,1.0,445,0.485,-2.804,-1247.78,2h,validation,0.325,654
1.5,1.5,445,0.445,-4.066,-1809.36,2h,validation,0.325,654
1.5,2.0,445,0.409,-5.18,-2305.11,2h,validation,0.325,654
2.0,0.25,445,0.627,0.6254,278.3,2h,validation,0.325,654
2.0,0.5,445,0.539,-1.421,-632.33,2h,validation,0.325,654
2.0,0.75,445,0.501,-2.0503,-912.36,2h,validation,0.325,654
2.0,1.0,445,0.481,-2.8292,-1258.99,2h,validation,0.325,654
2.0,1.5,445,0.438,-4.2002,-1869.09,2h,validation,0.325,654
2.0,2.0,445,0.398,-5.2511,-2336.74,2h,validation,0.325,654
2.5,0.25,445,0.62,0.6202,276.0,2h,validation,0.325,654
2.5,0.5,445,0.524,-1.5121,-672.91,2h,validation,0.325,654
2.5,0.75,445,0.485,-2.1081,-938.09,2h,validation,0.325,654
2.5,1.0,445,0.463,-2.8226,-1256.05,2h,validation,0.325,654
2.5,1.5,445,0.431,-4.2195,-1877.69,2h,validation,0.325,654
2.5,2.0,445,0.389,-5.2944,-2356.01,2h,validation,0.325,654
3.0,0.25,445,0.62,0.8799,391.58,2h,validation,0.325,654
3.0,0.5,445,0.521,-1.2188,-542.38,2h,validation,0.325,654
3.0,0.75,445,0.479,-1.9449,-865.5,2h,validation,0.325,654
3.0,1.0,445,0.458,-2.7139,-1207.69,2h,validation,0.325,654
3.0,1.5,445,0.425,-4.1505,-1846.99,2h,validation,0.325,654
3.0,2.0,445,0.382,-5.2377,-2330.79,2h,validation,0.325,654
3.5,0.25,445,0.62,1.0068,448.04,2h,validation,0.325,654
3.5,0.5,445,0.524,-1.0629,-473.0,2h,validation,0.325,654
3.5,0.75,445,0.476,-1.7365,-772.75,2h,validation,0.325,654
3.5,1.0,445,0.458,-2.4444,-1087.77,2h,validation,0.325,654
3.5,1.5,445,0.42,-3.9248,-1746.52,2h,validation,0.325,654
3.5,2.0,445,0.378,-5.0279,-2237.43,2h,validation,0.325,654
4.0,0.25,445,0.618,1.0205,454.13,2h,validation,0.325,654
4.0,0.5,445,0.519,-1.0029,-446.3,2h,validation,0.325,654
4.0,0.75,445,0.47,-1.6449,-731.97,2h,validation,0.325,654
4.0,1.0,445,0.452,-2.3176,-1031.33,2h,validation,0.325,654
4.0,1.5,445,0.416,-3.7261,-1658.12,2h,validation,0.325,654
4.0,2.0,445,0.38,-4.7825,-2128.22,2h,validation,0.325,654
4.5,0.25,445,0.616,1.0613,472.29,2h,validation,0.325,654
4.5,0.5,445,0.515,-1.0054,-447.39,2h,validation,0.325,654
4.5,0.75,445,0.465,-1.6127,-717.67,2h,validation,0.325,654
4.5,1.0,445,0.447,-2.2691,-1009.75,2h,validation,0.325,654
4.5,1.5,445,0.411,-3.6327,-1616.56,2h,validation,0.325,654
4.5,2.0,445,0.378,-4.7001,-2091.55,2h,validation,0.325,654
5.0,0.25,445,0.609,0.71,315.97,2h,validation,0.325,654
5.0,0.5,445,0.503,-1.3353,-594.19,2h,validation,0.325,654
5.0,0.75,445,0.454,-1.8871,-839.74,2h,validation,0.325,654
5.0,1.0,445,0.436,-2.515,-1119.18,2h,validation,0.325,654
5.0,1.5,445,0.398,-3.9965,-1778.46,2h,validation,0.325,654
5.0,2.0,445,0.369,-5.0609,-2252.11,2h,validation,0.325,654
7.0,0.25,445,0.609,0.9353,416.21,2h,validation,0.325,654
7.0,0.5,445,0.497,-0.9008,-400.87,2h,validation,0.325,654
7.0,0.75,445,0.445,-1.5398,-685.19,2h,validation,0.325,654
7.0,1.0,445,0.42,-2.1855,-972.53,2h,validation,0.325,654
7.0,1.5,445,0.375,-3.7634,-1674.72,2h,validation,0.325,654
7.0,2.0,445,0.344,-4.879,-2171.14,2h,validation,0.325,654
10.0,0.25,445,0.604,0.9641,429.02,2h,validation,0.325,654
10.0,0.5,445,0.483,-1.0086,-448.81,2h,validation,0.325,654
10.0,0.75,445,0.425,-1.6626,-739.88,2h,validation,0.325,654
10.0,1.0,445,0.402,-2.2522,-1002.24,2h,validation,0.325,654
10.0,1.5,445,0.348,-3.8351,-1706.63,2h,validation,0.325,654
10.0,2.0,445,0.315,-4.9474,-2201.6,2h,validation,0.325,654
1.5,0.25,442,0.627,0.1108,48.96,2h,validation,0.35,654
1.5,0.5,442,0.554,-1.2563,-555.29,2h,validation,0.35,654
1.5,0.75,442,0.52,-2.1022,-929.16,2h,validation,0.35,654
1.5,1.0,442,0.491,-2.7779,-1227.81,2h,validation,0.35,654
1.5,1.5,442,0.45,-4.0223,-1777.84,2h,validation,0.35,654
1.5,2.0,442,0.419,-5.1225,-2264.15,2h,validation,0.35,654
2.0,0.25,442,0.627,0.3961,175.07,2h,validation,0.35,654
2.0,0.5,442,0.541,-1.2576,-555.84,2h,validation,0.35,654
2.0,0.75,442,0.511,-1.9703,-870.88,2h,validation,0.35,654
2.0,1.0,442,0.484,-2.7516,-1216.23,2h,validation,0.35,654
2.0,1.5,442,0.446,-4.0748,-1801.06,2h,validation,0.35,654
2.0,2.0,442,0.414,-5.1343,-2269.38,2h,validation,0.35,654
2.5,0.25,442,0.618,0.3423,151.29,2h,validation,0.35,654
2.5,0.5,442,0.518,-1.5478,-684.13,2h,validation,0.35,654
2.5,0.75,442,0.486,-2.2784,-1007.04,2h,validation,0.35,654
2.5,1.0,442,0.457,-3.02,-1334.85,2h,validation,0.35,654
2.5,1.5,442,0.428,-4.4568,-1969.91,2h,validation,0.35,654
2.5,2.0,442,0.389,-5.5586,-2456.92,2h,validation,0.35,654
3.0,0.25,442,0.618,0.5719,252.78,2h,validation,0.35,654
3.0,0.5,442,0.516,-1.2723,-562.34,2h,validation,0.35,654
3.0,0.75,442,0.484,-1.9873,-878.4,2h,validation,0.35,654
3.0,1.0,442,0.459,-2.784,-1230.53,2h,validation,0.35,654
3.0,1.5,442,0.428,-4.25,-1878.51,2h,validation,0.35,654
3.0,2.0,442,0.389,-5.3602,-2369.19,2h,validation,0.35,654
3.5,0.25,442,0.615,0.7271,321.4,2h,validation,0.35,654
3.5,0.5,442,0.516,-1.0423,-460.71,2h,validation,0.35,654
3.5,0.75,442,0.477,-1.7819,-787.59,2h,validation,0.35,654
3.5,1.0,442,0.455,-2.5291,-1117.84,2h,validation,0.35,654
3.5,1.5,442,0.421,-4.054,-1791.86,2h,validation,0.35,654
3.5,2.0,442,0.385,-5.2807,-2334.09,2h,validation,0.35,654
4.0,0.25,442,0.615,0.8412,371.8,2h,validation,0.35,654
4.0,0.5,442,0.518,-0.8826,-390.09,2h,validation,0.35,654
4.0,0.75,442,0.48,-1.5579,-688.59,2h,validation,0.35,654
4.0,1.0,442,0.457,-2.2483,-993.75,2h,validation,0.35,654
4.0,1.5,442,0.421,-3.683,-1627.87,2h,validation,0.35,654
4.0,2.0,442,0.385,-4.8181,-2129.58,2h,validation,0.35,654
4.5,0.25,442,0.609,0.7252,320.55,2h,validation,0.35,654
4.5,0.5,442,0.507,-1.0641,-470.35,2h,validation,0.35,654
4.5,0.75,442,0.468,-1.7524,-774.55,2h,validation,0.35,654
4.5,1.0,442,0.441,-2.4534,-1084.39,2h,validation,0.35,654
4.5,1.5,442,0.41,-3.8861,-1717.64,2h,validation,0.35,654
4.5,2.0,442,0.376,-5.0753,-2243.28,2h,validation,0.35,654
5.0,0.25,442,0.604,0.439,194.02,2h,validation,0.35,654
5.0,0.5,442,0.5,-1.3257,-585.97,2h,validation,0.35,654
5.0,0.75,442,0.462,-1.9492,-861.53,2h,validation,0.35,654
5.0,1.0,442,0.434,-2.6059,-1151.8,2h,validation,0.35,654
5.0,1.5,442,0.403,-4.0132,-1773.85,2h,validation,0.35,654
5.0,2.0,442,0.373,-5.1724,-2286.2,2h,validation,0.35,654
7.0,0.25,442,0.602,0.5916,261.49,2h,validation,0.35,654
7.0,0.5,442,0.493,-0.9512,-420.44,2h,validation,0.35,654
7.0,0.75,442,0.45,-1.5156,-669.89,2h,validation,0.35,654
7.0,1.0,442,0.419,-2.1543,-952.21,2h,validation,0.35,654
7.0,1.5,442,0.378,-3.7251,-1646.47,2h,validation,0.35,654
7.0,2.0,442,0.346,-4.9178,-2173.65,2h,validation,0.35,654
10.0,0.25,442,0.597,0.6081,268.78,2h,validation,0.35,654
10.0,0.5,442,0.48,-1.0312,-455.81,2h,validation,0.35,654
10.0,0.75,442,0.432,-1.6034,-708.72,2h,validation,0.35,654
