r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
4.5,0.75,2616,0.245,0.5149,-1.2648,-3308.77,5m,validation,0.35,2888
4.5,1.0,2616,0.24,0.4754,-1.3045,-3412.48,5m,validation,0.35,2888
4.5,1.5,2616,0.236,0.4332,-1.3467,-3522.95,5m,validation,0.35,2888
4.5,2.0,2616,0.234,0.4093,-1.3708,-3585.98,5m,validation,0.35,2888
5.0,0.25,2616,0.275,0.8443,-0.8916,-2332.42,5m,validation,0.35,2888
5.0,0.5,2616,0.246,0.6524,-1.1217,-2934.27,5m,validation,0.35,2888
5.0,0.75,2616,0.235,0.5652,-1.214,-3175.92,5m,validation,0.35,2888
5.0,1.0,2616,0.228,0.5229,-1.257,-3288.33,5m,validation,0.35,2888
5.0,1.5,2616,0.224,0.4781,-1.3018,-3405.55,5m,validation,0.35,2888
5.0,2.0,2616,0.221,0.4537,-1.3262,-3469.25,5m,validation,0.35,2888
1.5,0.25,2612,0.44,0.5932,-1.1854,-3096.33,5m,validation,0.375,2888
1.5,0.5,2612,0.436,0.571,-1.2088,-3157.31,5m,validation,0.375,2888
1.5,0.75,2612,0.436,0.5625,-1.2177,-3180.69,5m,validation,0.375,2888
1.5,1.0,2612,0.434,0.557,-1.2233,-3195.35,5m,validation,0.375,2888
1.5,1.5,2612,0.433,0.5509,-1.2294,-3211.24,5m,validation,0.375,2888
1.5,2.0,2612,0.433,0.5475,-1.2328,-3220.1,5m,validation,0.375,2888
2.0,0.25,2612,0.394,0.5746,-1.203,-3142.13,5m,validation,0.375,2888
2.0,0.5,2612,0.386,0.5005,-1.2792,-3341.28,5m,validation,0.375,2888
2.0,0.75,2612,0.384,0.4798,-1.3003,-3396.29,5m,validation,0.375,2888
2.0,1.0,2612,0.383,0.4674,-1.313,-3429.47,5m,validation,0.375,2888
2.0,1.5,2612,0.383,0.453,-1.3273,-3466.84,5m,validation,0.375,2888
2.0,2.0,2612,0.383,0.4448,-1.3355,-3488.34,5m,validation,0.375,2888
2.5,0.25,2612,0.356,0.6328,-1.1417,-2982.05,5m,validation,0.375,2888
2.5,0.5,2612,0.345,0.522,-1.2576,-3284.98,5m,validation,0.375,2888
2.5,0.75,2612,0.342,0.4899,-1.2901,-3369.73,5m,validation,0.375,2888
2.5,1.0,2612,0.341,0.4716,-1.3086,-3418.0,5m,validation,0.375,2888
2.5,1.5,2612,0.34,0.4501,-1.3303,-3474.63,5m,validation,0.375,2888
2.5,2.0,2612,0.339,0.4376,-1.3428,-3507.35,5m,validation,0.375,2888
3.0,0.25,2612,0.328,0.6278,-1.1442,-2988.76,5m,validation,0.375,2888
3.0,0.5,2612,0.314,0.4883,-1.2912,-3372.49,5m,validation,0.375,2888
3.0,0.75,2612,0.308,0.4448,-1.3351,-3487.21,5m,validation,0.375,2888
3.0,1.0,2612,0.305,0.4212,-1.3588,-3549.16,5m,validation,0.375,2888
3.0,1.5,2612,0.304,0.3937,-1.3867,-3621.93,5m,validation,0.375,2888
3.0,2.0,2612,0.303,0.3776,-1.4028,-3664.03,5m,validation,0.375,2888
3.5,0.25,2612,0.306,0.6567,-1.1082,-2894.66,5m,validation,0.375,2888
3.5,0.5,2612,0.287,0.4745,-1.3046,-3407.65,5m,validation,0.375,2888
3.5,0.75,2612,0.28,0.4195,-1.3603,-3553.16,5m,validation,0.375,2888
3.5,1.0,2612,0.275,0.3902,-1.3898,-3630.19,5m,validation,0.375,2888
3.5,1.5,2612,0.273,0.3568,-1.4234,-3717.9,5m,validation,0.375,2888
3.5,2.0,2612,0.272,0.3374,-1.443,-3769.01,5m,validation,0.375,2888
4.0,0.25,2612,0.292,0.6999,-1.0572,-2761.37,5m,validation,0.375,2888
4.0,0.5,2612,0.269,0.5044,-1.2735,-3326.42,5m,validation,0.375,2888
4.0,0.75,2612,0.261,0.4338,-1.3461,-3516.04,5m,validation,0.375,2888
4.0,1.0,2612,0.256,0.3981,-1.3819,-3609.58,5m,validation,0.375,2888
4.0,1.5,2612,0.252,0.3593,-1.4209,-3711.38,5m,validation,0.375,2888
4.0,2.0,2612,0.251,0.3371,-1.4433,-3769.83,5m,validation,0.375,2888
4.5,0.25,2612,0.283,0.8002,-0.9477,-2475.49,5m,validation,0.375,2888
4.5,0.5,2612,0.257,0.5993,-1.1781,-3077.13,5m,validation,0.375,2888
4.5,0.75,2612,0.248,0.5228,-1.257,-3283.39,5m,validation,0.375,2888
4.5,1.0,2612,0.242,0.4844,-1.2956,-3384.15,5m,validation,0.375,2888
4.5,1.5,2612,0.237,0.4431,-1.3371,-3492.38,5m,validation,0.375,2888
4.5,2.0,2612,0.236,0.4196,-1.3607,-3554.18,5m,validation,0.375,2888
5.0,0.25,2612,0.275,0.8446,-0.894,-2335.02,5m,validation,0.375,2888
5.0,0.5,2612,0.247,0.6442,-1.1308,-2953.78,5m,validation,0.375,2888
5.0,0.75,2612,0.236,0.5559,-1.2237,-3196.32,5m,validation,0.375,2888
5.0,1.0,2612,0.229,0.5132,-1.2668,-3308.94,5m,validation,0.375,2888
5.0,1.5,2612,0.223,0.468,-1.312,-3427.07,5m,validation,0.375,2888
5.0,2.0,2612,0.221,0.4434,-1.3366,-3491.22,5m,validation,0.375,2888
1.5,0.25,2609,0.44,0.5745,-1.204,-3141.34,5m,validation,0.4,2888
1.5,0.5,2609,0.435,0.5525,-1.2271,-3201.57,5m,validation,0.4,2888
1.5,0.75,2609,0.435,0.5433,-1.2369,-3227.04,5m,validation,0.4,2888
1.5,1.0,2609,0.433,0.5381,-1.2421,-3240.54,5m,validation,0.4,2888
1.5,1.5,2609,0.433,0.5324,-1.2478,-3255.48,5m,validation,0.4,2888
1.5,2.0,2609,0.433,0.5292,-1.251,-3263.87,5m,validation,0.4,2888
2.0,0.25,2609,0.396,0.5586,-1.219,-3180.49,5m,validation,0.4,2888
2.0,0.5,2609,0.386,0.4876,-1.292,-3370.93,5m,validation,0.4,2888
2.0,0.75,2609,0.385,0.4682,-1.3118,-3422.39,5m,validation,0.4,2888
2.0,1.0,2609,0.384,0.4564,-1.3238,-3453.81,5m,validation,0.4,2888
2.0,1.5,2609,0.383,0.4428,-1.3374,-3489.35,5m,validation,0.4,2888
2.0,2.0,2609,0.383,0.4349,-1.3453,-3509.87,5m,validation,0.4,2888
2.5,0.25,2609,0.356,0.604,-1.171,-3055.04,5m,validation,0.4,2888
2.5,0.5,2609,0.345,0.4938,-1.2858,-3354.58,5m,validation,0.4,2888
2.5,0.75,2609,0.342,0.4619,-1.318,-3438.56,5m,validation,0.4,2888
2.5,1.0,2609,0.34,0.4437,-1.3363,-3486.43,5m,validation,0.4,2888
2.5,1.5,2609,0.339,0.4224,-1.3578,-3542.46,5m,validation,0.4,2888
2.5,2.0,2609,0.339,0.41,-1.3702,-3574.83,5m,validation,0.4,2888
3.0,0.25,2609,0.326,0.609,-1.1628,-3033.86,5m,validation,0.4,2888
3.0,0.5,2609,0.312,0.473,-1.3063,-3408.09,5m,validation,0.4,2888
3.0,0.75,2609,0.306,0.4307,-1.349,-3519.59,5m,validation,0.4,2888
3.0,1.0,2609,0.304,0.4078,-1.3721,-3579.87,5m,validation,0.4,2888
3.0,1.5,2609,0.302,0.3809,-1.3993,-3650.69,5m,validation,0.4,2888
3.0,2.0,2609,0.301,0.3653,-1.4149,-3691.6,5m,validation,0.4,2888
3.5,0.25,2609,0.306,0.6312,-1.1352,-2961.69,5m,validation,0.4,2888
3.5,0.5,2609,0.286,0.4464,-1.3327,-3477.08,5m,validation,0.4,2888
3.5,0.75,2609,0.28,0.3906,-1.3891,-3624.24,5m,validation,0.4,2888
3.5,1.0,2609,0.275,0.3607,-1.4191,-3702.37,5m,validation,0.4,2888
3.5,1.5,2609,0.273,0.3269,-1.4531,-3791.25,5m,validation,0.4,2888
3.5,2.0,2609,0.271,0.3072,-1.473,-3842.99,5m,validation,0.4,2888
4.0,0.25,2609,0.292,0.6924,-1.0655,-2779.92,5m,validation,0.4,2888
4.0,0.5,2609,0.269,0.4988,-1.2793,-3337.57,5m,validation,0.4,2888
4.0,0.75,2609,0.262,0.4284,-1.3514,-3525.7,5m,validation,0.4,2888
4.0,1.0,2609,0.256,0.3928,-1.3871,-3618.89,5m,validation,0.4,2888
4.0,1.5,2609,0.252,0.3541,-1.4259,-3720.19,5m,validation,0.4,2888
4.0,2.0,2609,0.251,0.332,-1.4482,-3778.31,5m,validation,0.4,2888
4.5,0.25,2609,0.281,0.7725,-0.9764,-2547.35,5m,validation,0.4,2888
4.5,0.5,2609,0.255,0.5668,-1.2107,-3158.61,5m,validation,0.4,2888
4.5,0.75,2609,0.248,0.4889,-1.2908,-3367.76,5m,validation,0.4,2888
4.5,1.0,2609,0.241,0.4495,-1.3303,-3470.83,5m,validation,0.4,2888
4.5,1.5,2609,0.236,0.4068,-1.3732,-3582.65,5m,validation,0.4,2888
4.5,2.0,2609,0.235,0.3824,-1.3978,-3646.75,5m,validation,0.4,2888
5.0,0.25,2609,0.274,0.8347,-0.9042,-2359.07,5m,validation,0.4,2888
5.0,0.5,2609,0.245,0.6388,-1.1365,-2965.0,5m,validation,0.4,2888
5.0,0.75,2609,0.236,0.5509,-1.2287,-3205.75,5m,validation,0.4,2888
5.0,1.0,2609,0.228,0.5083,-1.2715,-3317.34,5m,validation,0.4,2888
5.0,1.5,2609,0.223,0.4628,-1.3171,-3436.32,5m,validation,0.4,2888
5.0,2.0,2609,0.221,0.4371,-1.343,-3503.86,5m,validation,0.4,2888
1.5,0.25,2601,0.441,0.5908,-1.1877,-3089.15,5m,validation,0.425,2888
1.5,0.5,2601,0.438,0.5703,-1.2094,-3145.52,5m,validation,0.425,2888
1.5,0.75,2601,0.436,0.5615,-1.2187,-3169.8,5m,validation,0.425,2888
1.5,1.0,2601,0.435,0.5566,-1.2236,-3182.52,5m,validation,0.425,2888
1.5,1.5,2601,0.433,0.5513,-1.229,-3196.51,5m,validation,0.425,2888
1.5,2.0,2601,0.433,0.5482,-1.232,-3204.35,5m,validation,0.425,2888
2.0,0.25,2601,0.394,0.5679,-1.21,-3147.24,5m,validation,0.425,2888
2.0,0.5,2601,0.387,0.5167,-1.2629,-3284.83,5m,validation,0.425,2888
2.0,0.75,2601,0.385,0.4979,-1.2821,-3334.78,5m,validation,0.425,2888
2.0,1.0,2601,0.384,0.4864,-1.2938,-3365.25,5m,validation,0.425,2888
2.0,1.5,2601,0.383,0.4731,-1.3071,-3399.77,5m,validation,0.425,2888
2.0,2.0,2601,0.383,0.4654,-1.3148,-3419.79,5m,validation,0.425,2888
2.5,0.25,2601,0.357,0.6285,-1.1462,-2981.36,5m,validation,0.425,2888
2.5,0.5,2601,0.346,0.5218,-1.2578,-3271.56,5m,validation,0.425,2888
2.5,0.75,2601,0.343,0.4911,-1.2888,-3352.11,5m,validation,0.425,2888
2.5,1.0,2601,0.341,0.4736,-1.3064,-3397.94,5m,validation,0.425,2888
2.5,1.5,2601,0.34,0.4531,-1.3271,-3451.72,5m,validation,0.425,2888
2.5,2.0,2601,0.339,0.4412,-1.339,-3482.83,5m,validation,0.425,2888
3.0,0.25,2601,0.326,0.6219,-1.1505,-2992.52,5m,validation,0.425,2888
3.0,0.5,2601,0.313,0.4845,-1.295,-3368.36,5m,validation,0.425,2888
3.0,0.75,2601,0.307,0.4412,-1.3387,-3481.92,5m,validation,0.425,2888
3.0,1.0,2601,0.305,0.4175,-1.3624,-3543.7,5m,validation,0.425,2888
3.0,1.5,2601,0.303,0.3896,-1.3906,-3616.95,5m,validation,0.425,2888
3.0,2.0,2601,0.302,0.3732,-1.407,-3659.59,5m,validation,0.425,2888
3.5,0.25,2601,0.306,0.6662,-1.1013,-2864.5,5m,validation,0.425,2888
3.5,0.5,2601,0.288,0.4901,-1.289,-3352.8,5m,validation,0.425,2888
3.5,0.75,2601,0.281,0.4369,-1.3429,-3492.76,5m,validation,0.425,2888
3.5,1.0,2601,0.278,0.4081,-1.3717,-3567.89,5m,validation,0.425,2888
3.5,1.5,2601,0.274,0.375,-1.4051,-3654.68,5m,validation,0.425,2888
3.5,2.0,2601,0.273,0.3557,-1.4245,-3705.06,5m,validation,0.425,2888
4.0,0.25,2601,0.29,0.6837,-1.0758,-2798.12,5m,validation,0.425,2888
4.0,0.5,2601,0.268,0.4934,-1.2848,-3341.72,5m,validation,0.425,2888
4.0,0.75,2601,0.261,0.4222,-1.3575,-3530.9,5m,validation,0.425,2888
4.0,1.0,2601,0.256,0.386,-1.3938,-3625.39,5m,validation,0.425,2888
4.0,1.5,2601,0.251,0.3463,-1.4338,-3729.29,5m,validation,0.425,2888
4.0,2.0,2601,0.25,0.3235,-1.4568,-3789.02,5m,validation,0.425,2888
4.5,0.25,2601,0.28,0.7705,-0.9797,-2548.29,5m,validation,0.425,2888
4.5,0.5,2601,0.256,0.5678,-1.2097,-3146.5,5m,validation,0.425,2888
4.5,0.75,2601,0.248,0.491,-1.2888,-3352.12,5m,validation,0.425,2888
4.5,1.0,2601,0.243,0.4521,-1.3278,-3453.58,5m,validation,0.425,2888
4.5,1.5,2601,0.237,0.4098,-1.3703,-3564.05,5m,validation,0.425,2888
4.5,2.0,2601,0.235,0.3856,-1.3946,-3627.47,5m,validation,0.425,2888
5.0,0.25,2601,0.273,0.8568,-0.8834,-2297.76,5m,validation,0.425,2888
5.0,0.5,2601,0.246,0.6599,-1.116,-2902.67,5m,validation,0.425,2888
5.0,0.75,2601,0.236,0.5727,-1.207,-3139.29,5m,validation,0.425,2888
5.0,1.0,2601,0.231,0.5307,-1.2491,-3248.92,5m,validation,0.425,2888
5.0,1.5,2601,0.224,0.4861,-1.2939,-3365.38,5m,validation,0.425,2888
5.0,2.0,2601,0.221,0.4609,-1.3192,-3431.37,5m,validation,0.425,2888
1.5,0.25,2595,0.44,0.621,-1.1576,-3003.94,5m,validation,0.45,2888
1.5,0.5,2595,0.438,0.6033,-1.1762,-3052.3,5m,validation,0.45,2888
1.5,0.75,2595,0.437,0.5955,-1.1845,-3073.88,5m,validation,0.45,2888
1.5,1.0,2595,0.436,0.5912,-1.1889,-3085.16,5m,validation,0.45,2888
1.5,1.5,2595,0.434,0.5864,-1.1937,-3097.58,5m,validation,0.45,2888
1.5,2.0,2595,0.432,0.5837,-1.1964,-3104.55,5m,validation,0.45,2888
2.0,0.25,2595,0.397,0.6068,-1.171,-3038.75,5m,validation,0.45,2888
2.0,0.5,2595,0.39,0.5581,-1.2214,-3169.45,5m,validation,0.45,2888
2.0,0.75,2595,0.388,0.5403,-1.2395,-3216.58,5m,validation,0.45,2888
2.0,1.0,2595,0.388,0.5294,-1.2507,-3245.47,5m,validation,0.45,2888
2.0,1.5,2595,0.386,0.5168,-1.2633,-3278.26,5m,validation,0.45,2888
2.0,2.0,2595,0.385,0.5094,-1.2707,-3297.35,5m,validation,0.45,2888
2.5,0.25,2595,0.359,0.6795,-1.0957,-2843.37,5m,validation,0.45,2888
2.5,0.5,2595,0.35,0.5724,-1.2071,-3132.4,5m,validation,0.45,2888
2.5,0.75,2595,0.346,0.5411,-1.2386,-3214.08,5m,validation,0.45,2888
2.5,1.0,2595,0.345,0.523,-1.2569,-3261.59,5m,validation,0.45,2888
2.5,1.5,2595,0.344,0.5018,-1.2783,-3317.1,5m,validation,0.45,2888
2.5,2.0,2595,0.343,0.4894,-1.2907,-3349.3,5m,validation,0.45,2888
3.0,0.25,2595,0.327,0.6592,-1.1129,-2888.03,5m,validation,0.45,2888
3.0,0.5,2595,0.315,0.5241,-1.2553,-3257.54,5m,validation,0.45,2888
3.0,0.75,2595,0.309,0.4816,-1.2981,-3368.52,5m,validation,0.45,2888
3.0,1.0,2595,0.308,0.4585,-1.3213,-3428.73,5m,validation,0.45,2888
3.0,1.5,2595,0.305,0.4313,-1.3488,-3500.13,5m,validation,0.45,2888
3.0,2.0,2595,0.304,0.4152,-1.3648,-3541.74,5m,validation,0.45,2888
3.5,0.25,2595,0.306,0.7006,-1.0672,-2769.39,5m,validation,0.45,2888
3.5,0.5,2595,0.29,0.5287,-1.2502,-3244.37,5m,validation,0.45,2888
3.5,0.75,2595,0.284,0.4766,-1.303,-3381.28,5m,validation,0.45,2888
3.5,1.0,2595,0.281,0.4482,-1.3315,-3455.31,5m,validation,0.45,2888
3.5,1.5,2595,0.277,0.4152,-1.3648,-3541.74,5m,validation,0.45,2888
3.5,2.0,2595,0.274,0.3959,-1.3841,-3591.84,5m,validation,0.45,2888
4.0,0.25,2595,0.291,0.7337,-1.0269,-2664.74,5m,validation,0.45,2888
4.0,0.5,2595,0.271,0.543,-1.2356,-3206.3,5m,validation,0.45,2888
4.0,0.75,2595,0.264,0.4831,-1.2965,-3364.53,5m,validation,0.45,2888
4.0,1.0,2595,0.26,0.4509,-1.3289,-3448.41,5m,validation,0.45,2888
4.0,1.5,2595,0.255,0.4143,-1.3657,-3543.91,5m,validation,0.45,2888
4.0,2.0,2595,0.252,0.3929,-1.3872,-3599.71,5m,validation,0.45,2888
4.5,0.25,2595,0.281,0.8156,-0.9353,-2427.0,5m,validation,0.45,2888
4.5,0.5,2595,0.258,0.614,-1.1633,-3018.68,5m,validation,0.45,2888
4.5,0.75,2595,0.25,0.5374,-1.2422,-3223.38,5m,validation,0.45,2888
4.5,1.0,2595,0.247,0.4986,-1.2811,-3324.37,5m,validation,0.45,2888
4.5,1.5,2595,0.24,0.4565,-1.3234,-3434.15,5m,validation,0.45,2888
4.5,2.0,2595,0.237,0.4324,-1.3477,-3497.19,5m,validation,0.45,2888
5.0,0.25,2595,0.276,0.9136,-0.828,-2148.6,5m,validation,0.45,2888
5.0,0.5,2595,0.249,0.712,-1.0643,-2761.75,5m,validation,0.45,2888
5.0,0.75,2595,0.239,0.6228,-1.1567,-3001.74,5m,validation,0.45,2888
5.0,1.0,2595,0.234,0.5801,-1.1996,-3113.08,5m,validation,0.45,2888
5.0,1.5,2595,0.228,0.5344,-1.2454,-3231.92,5m,validation,0.45,2888
5.0,2.0,2595,0.224,0.5086,-1.2715,-3299.45,5m,validation,0.45,2888
1.5,0.25,2590,0.439,0.584,-1.1942,-3092.98,5m,validation,0.475,2888
1.5,0.5,2590,0.435,0.566,-1.2131,-3141.96,5m,validation,0.475,2888
1.5,0.75,2590,0.435,0.5583,-1.2213,-3163.14,5m,validation,0.475,2888
1.5,1.0,2590,0.434,0.5541,-1.2255,-3174.05,5m,validation,0.475,2888
1.5,1.5,2590,0.433,0.5494,-1.2301,-3186.04,5m,validation,0.475,2888
1.5,2.0,2590,0.431,0.5468,-1.2327,-3192.75,5m,validation,0.475,2888
2.0,0.25,2590,0.396,0.5764,-1.201,-3110.48,5m,validation,0.475,2888
2.0,0.5,2590,0.388,0.5314,-1.2476,-3231.31,5m,validation,0.475,2888
2.0,0.75,2590,0.388,0.5141,-1.2654,-3277.35,5m,validation,0.475,2888
2.0,1.0,2590,0.388,0.5034,-1.2762,-3305.44,5m,validation,0.475,2888
2.0,1.5,2590,0.386,0.4911,-1.2885,-3337.12,5m,validation,0.475,2888
2.0,2.0,2590,0.386,0.484,-1.2955,-3355.44,5m,validation,0.475,2888
2.5,0.25,2590,0.358,0.639,-1.1367,-2944.05,5m,validation,0.475,2888
2.5,0.5,2590,0.347,0.5375,-1.2415,-3215.45,5m,validation,0.475,2888
2.5,0.75,2590,0.344,0.5085,-1.2709,-3291.51,5m,validation,0.475,2888
2.5,1.0,2590,0.344,0.4914,-1.2882,-3336.5,5m,validation,0.475,2888
2.5,1.5,2590,0.342,0.4716,-1.308,-3387.8,5m,validation,0.475,2888
2.5,2.0,2590,0.341,0.46,-1.3196,-3417.69,5m,validation,0.475,2888
3.0,0.25,2590,0.327,0.6375,-1.1343,-2937.94,5m,validation,0.475,2888
3.0,0.5,2590,0.314,0.5029,-1.276,-3304.79,5m,validation,0.475,2888
3.0,0.75,2590,0.308,0.4612,-1.3181,-3413.8,5m,validation,0.475,2888
3.0,1.0,2590,0.307,0.4377,-1.3417,-3475.02,5m,validation,0.475,2888
3.0,1.5,2590,0.305,0.4102,-1.3694,-3546.67,5m,validation,0.475,2888
3.0,2.0,2590,0.304,0.3942,-1.3855,-3588.33,5m,validation,0.475,2888
3.5,0.25,2590,0.307,0.6873,-1.0806,-2798.85,5m,validation,0.475,2888
3.5,0.5,2590,0.289,0.5157,-1.2629,-3270.83,5m,validation,0.475,2888
3.5,0.75,2590,0.283,0.4648,-1.3143,-3404.06,5m,validation,0.475,2888
3.5,1.0,2590,0.28,0.437,-1.3423,-3476.43,5m,validation,0.475,2888
3.5,1.5,2590,0.276,0.4046,-1.375,-3561.31,5m,validation,0.475,2888
3.5,2.0,2590,0.275,0.3855,-1.3941,-3610.65,5m,validation,0.475,2888
4.0,0.25,2590,0.291,0.6964,-1.0658,-2760.41,5m,validation,0.475,2888
4.0,0.5,2590,0.269,0.5002,-1.2784,-3311.06,5m,validation,0.475,2888
4.0,0.75,2590,0.261,0.4406,-1.3385,-3466.73,5m,validation,0.475,2888
4.0,1.0,2590,0.258,0.4085,-1.3708,-3550.27,5m,validation,0.475,2888
4.0,1.5,2590,0.253,0.3717,-1.4079,-3646.41,5m,validation,0.475,2888
4.0,2.0,2590,0.251,0.3501,-1.4295,-3702.3,5m,validation,0.475,2888
4.5,0.25,2590,0.28,0.7674,-0.9855,-2552.38,5m,validation,0.475,2888
4.5,0.5,2590,0.256,0.5631,-1.2141,-3144.49,5m,validation,0.475,2888
4.5,0.75,2590,0.248,0.4889,-1.2902,-3341.73,5m,validation,0.475,2888
4.5,1.0,2590,0.245,0.4508,-1.3284,-3440.5,5m,validation,0.475,2888
4.5,1.5,2590,0.238,0.4094,-1.37,-3548.19,5m,validation,0.475,2888
4.5,2.0,2590,0.236,0.3857,-1.3939,-3610.2,5m,validation,0.475,2888
5.0,0.25,2590,0.274,0.8546,-0.889,-2302.42,5m,validation,0.475,2888
5.0,0.5,2590,0.247,0.6533,-1.1229,-2908.4,5m,validation,0.475,2888
5.0,0.75,2590,0.237,0.5676,-1.2115,-3137.83,5m,validation,0.475,2888
5.0,1.0,2590,0.232,0.5259,-1.2533,-3246.03,5m,validation,0.475,2888
5.0,1.5,2590,0.225,0.4811,-1.2983,-3362.71,5m,validation,0.475,2888
5.0,2.0,2590,0.224,0.4555,-1.3241,-3429.54,5m,validation,0.475,2888
1.5,0.25,2584,0.44,0.5774,-1.2009,-3103.09,5m,validation,0.5,2888
1.5,0.5,2584,0.436,0.5596,-1.2195,-3151.26,5m,validation,0.5,2888
1.5,0.75,2584,0.435,0.552,-1.2276,-3172.12,5m,validation,0.5,2888
1.5,1.0,2584,0.434,0.5479,-1.2318,-3182.86,5m,validation,0.5,2888
1.5,1.5,2584,0.434,0.5433,-1.2363,-3194.66,5m,validation,0.5,2888
1.5,2.0,2584,0.432,0.5408,-1.2389,-3201.27,5m,validation,0.5,2888
2.0,0.25,2584,0.401,0.5836,-1.194,-3085.37,5m,validation,0.5,2888
2.0,0.5,2584,0.394,0.541,-1.2381,-3199.27,5m,validation,0.5,2888
2.0,0.75,2584,0.392,0.5236,-1.256,-3245.6,5m,validation,0.5,2888
2.0,1.0,2584,0.392,0.5137,-1.266,-3271.32,5m,validation,0.5,2888
2.0,1.5,2584,0.391,0.5023,-1.2773,-3300.58,5m,validation,0.5,2888
2.0,2.0,2584,0.39,0.4958,-1.2838,-3317.46,5m,validation,0.5,2888
2.5,0.25,2584,0.361,0.6329,-1.1433,-2954.18,5m,validation,0.5,2888
2.5,0.5,2584,0.351,0.5389,-1.2402,-3204.57,5m,validation,0.5,2888
2.5,0.75,2584,0.347,0.5119,-1.2675,-3275.27,5m,validation,0.5,2888
2.5,1.0,2584,0.346,0.4959,-1.2838,-3317.25,5m,validation,0.5,2888
2.5,1.5,2584,0.345,0.4774,-1.3023,-3365.11,5m,validation,0.5,2888
2.5,2.0,2584,0.344,0.4666,-1.3131,-3393.02,5m,validation,0.5,2888
3.0,0.25,2584,0.329,0.6554,-1.1173,-2887.07,5m,validation,0.5,2888
3.0,0.5,2584,0.316,0.5247,-1.2544,-3241.33,5m,validation,0.5,2888
3.0,0.75,2584,0.31,0.4839,-1.2954,-3347.44,5m,validation,0.5,2888
3.0,1.0,2584,0.309,0.461,-1.3185,-3407.04,5m,validation,0.5,2888
3.0,1.5,2584,0.308,0.4342,-1.3455,-3476.74,5m,validation,0.5,2888
3.0,2.0,2584,0.306,0.4185,-1.3612,-3517.23,5m,validation,0.5,2888
3.5,0.25,2584,0.309,0.6967,-1.0725,-2771.24,5m,validation,0.5,2888
3.5,0.5,2584,0.292,0.5274,-1.2513,-3233.44,5m,validation,0.5,2888
3.5,0.75,2584,0.284,0.4775,-1.3016,-3363.44,5m,validation,0.5,2888
3.5,1.0,2584,0.283,0.4504,-1.3289,-3433.89,5m,validation,0.5,2888
3.5,1.5,2584,0.279,0.4189,-1.3608,-3516.31,5m,validation,0.5,2888
3.5,2.0,2584,0.277,0.4004,-1.3793,-3564.1,5m,validation,0.5,2888
4.0,0.25,2584,0.293,0.7358,-1.0274,-2654.8,5m,validation,0.5,2888
4.0,0.5,2584,0.272,0.5403,-1.2383,-3199.79,5m,validation,0.5,2888
4.0,0.75,2584,0.264,0.4808,-1.2984,-3355.01,5m,validation,0.5,2888
4.0,1.0,2584,0.262,0.4487,-1.3306,-3438.21,5m,validation,0.5,2888
4.0,1.5,2584,0.257,0.412,-1.3676,-3533.79,5m,validation,0.5,2888
4.0,2.0,2584,0.254,0.3906,-1.389,-3589.3,5m,validation,0.5,2888
4.5,0.25,2584,0.281,0.7752,-0.9794,-2530.67,5m,validation,0.5,2888
4.5,0.5,2584,0.259,0.5839,-1.1936,-3084.15,5m,validation,0.5,2888
4.5,0.75,2584,0.25,0.5119,-1.2673,-3274.72,5m,validation,0.5,2888
4.5,1.0,2584,0.247,0.4749,-1.3044,-3370.55,5m,validation,0.5,2888
4.5,1.5,2584,0.241,0.4344,-1.3452,-3475.87,5m,validation,0.5,2888
4.5,2.0,2584,0.238,0.411,-1.3686,-3536.57,5m,validation,0.5,2888
5.0,0.25,2584,0.275,0.8716,-0.873,-2255.88,5m,validation,0.5,2888
5.0,0.5,2584,0.25,0.6694,-1.1069,-2860.19,5m,validation,0.5,2888
5.0,0.75,2584,0.238,0.5844,-1.1948,-3087.38,5m,validation,0.5,2888
5.0,1.0,2584,0.235,0.543,-1.2363,-3194.62,5m,validation,0.5,2888
5.0,1.5,2584,0.229,0.4983,-1.2811,-3310.49,5m,validation,0.5,2888
5.0,2.0,2584,0.226,0.4729,-1.3068,-3376.84,5m,validation,0.5,2888
1.5,0.25,2578,0.443,0.5846,-1.1935,-3076.86,5m,validation,0.525,2888
1.5,0.5,2578,0.44,0.5684,-1.2107,-3121.12,5m,validation,0.525,2888
1.5,0.75,2578,0.439,0.5613,-1.2181,-3140.39,5m,validation,0.525,2888
1.5,1.0,2578,0.438,0.5575,-1.2219,-3150.12,5m,validation,0.525,2888
1.5,1.5,2578,0.437,0.5534,-1.226,-3160.71,5m,validation,0.525,2888
1.5,2.0,2578,0.437,0.5511,-1.2283,-3166.6,5m,validation,0.525,2888
2.0,0.25,2578,0.403,0.6181,-1.1596,-2989.42,5m,validation,0.525,2888
2.0,0.5,2578,0.396,0.5788,-1.2,-3093.72,5m,validation,0.525,2888
2.0,0.75,2578,0.395,0.5627,-1.2167,-3136.73,5m,validation,0.525,2888
2.0,1.0,2578,0.394,0.5534,-1.2261,-3160.76,5m,validation,0.525,2888
2.0,1.5,2578,0.394,0.5427,-1.2367,-3188.2,5m,validation,0.525,2888
2.0,2.0,2578,0.394,0.5366,-1.2429,-3204.09,5m,validation,0.525,2888
2.5,0.25,2578,0.364,0.6492,-1.1275,-2906.78,5m,validation,0.525,2888
