kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
FVG,15m,0.475,5.0,0.25,0.7573,0.8752,0.9946,3675,9521,3882
FVG,15m,0.55,5.0,0.25,0.74,0.8733,0.9962,3651,9435,3858
FVG,15m,0.65,3.0,0.167,0.973,0.8643,1.0426,3616,9348,3817
FVG,15m,0.65,2.0,0.125,0.9551,0.8586,1.0069,3616,9348,3817
FVG,15m,0.3,4.0,0.25,0.7611,0.838,1.0351,3721,9625,3931
FVG,15m,0.575,5.0,0.25,0.7002,0.828,0.9596,3647,9416,3846
FVG,15m,0.675,2.0,0.125,0.9304,0.8255,0.9931,3613,9351,3809
FVG,15m,0.675,3.0,0.167,0.8895,0.8234,1.0173,3613,9351,3809
FVG,15m,0.7,2.0,0.125,0.8661,0.8219,0.9851,3612,9341,3796
FVG,15m,0.7,3.0,0.167,0.8806,0.8179,0.9742,3612,9341,3796
FVG,15m,0.6,5.0,0.25,0.6948,0.8033,0.9095,3642,9409,3841
FVG,15m,0.325,4.0,0.25,0.7165,0.7962,0.955,3714,9628,3929
FVG,15m,0.625,5.0,0.25,0.7019,0.7908,0.9098,3631,9372,3835
FVG,15m,0.3,2.0,0.167,0.8694,0.7692,0.9949,3721,9625,3931
FVG,15m,0.35,4.0,0.25,0.7252,0.7686,0.9144,3715,9603,3924
FVG,15m,0.375,4.0,0.25,0.6948,0.7673,0.8953,3713,9580,3915
FVG,15m,0.65,5.0,0.25,0.6971,0.7606,1.0004,3616,9348,3817
FVG,15m,0.325,2.0,0.167,0.8186,0.7316,0.8789,3714,9628,3929
FVG,15m,0.375,2.0,0.167,0.7781,0.7292,0.8064,3713,9580,3915
FVG,15m,0.7,5.0,0.25,0.625,0.7241,0.9629,3612,9341,3796
FVG,15m,0.675,5.0,0.25,0.6129,0.7199,0.9953,3613,9351,3809
FVG,15m,0.4,4.0,0.25,0.6745,0.7177,0.9063,3708,9587,3900
FVG,15m,0.425,4.0,0.25,0.7244,0.7137,0.8929,3689,9564,3892
FVG,15m,0.35,2.0,0.167,0.7823,0.7131,0.8633,3715,9603,3924
FVG,15m,0.45,4.0,0.25,0.6597,0.6986,0.8111,3691,9539,3884
FVG,15m,0.475,4.0,0.25,0.6462,0.6795,0.7461,3675,9521,3882
FVG,15m,0.5,4.0,0.25,0.6194,0.6789,0.7813,3673,9490,3876
FVG,15m,0.4,2.0,0.167,0.771,0.6757,0.8065,3708,9587,3900
FVG,15m,0.525,4.0,0.25,0.5912,0.6687,0.7591,3666,9467,3859
FVG,15m,0.425,2.0,0.167,0.7985,0.6681,0.8351,3689,9564,3892
FVG,15m,0.55,4.0,0.25,0.5808,0.6582,0.7378,3651,9435,3858
FVG,15m,0.45,2.0,0.167,0.7312,0.6548,0.7527,3691,9539,3884
FVG,15m,0.5,2.0,0.167,0.7318,0.6546,0.7101,3673,9490,3876
FVG,15m,0.475,2.0,0.167,0.7171,0.6468,0.6909,3675,9521,3882
FVG,15m,0.525,2.0,0.167,0.711,0.632,0.6994,3666,9467,3859
FVG,15m,0.575,4.0,0.25,0.5664,0.6157,0.7182,3647,9416,3846
FVG,15m,0.55,2.0,0.167,0.7079,0.6135,0.6831,3651,9435,3858
FVG,15m,0.6,4.0,0.25,0.5709,0.6033,0.7158,3642,9409,3841
FVG,15m,0.625,4.0,0.25,0.6026,0.5894,0.7347,3631,9372,3835
FVG,15m,0.575,2.0,0.167,0.6567,0.5731,0.6495,3647,9416,3846
FVG,15m,0.6,2.0,0.167,0.6358,0.5683,0.6229,3642,9409,3841
FVG,15m,0.625,2.0,0.167,0.6222,0.5672,0.6131,3631,9372,3835
FVG,15m,0.65,4.0,0.25,0.5832,0.5613,0.7611,3616,9348,3817
FVG,15m,0.3,3.0,0.25,0.6425,0.5348,0.6727,3721,9625,3931
FVG,15m,0.65,2.0,0.167,0.6152,0.5284,0.6058,3616,9348,3817
FVG,15m,0.7,4.0,0.25,0.4935,0.5178,0.7249,3612,9341,3796
FVG,15m,0.675,4.0,0.25,0.4999,0.5126,0.7883,3613,9351,3809
FVG,15m,0.675,2.0,0.167,0.5899,0.4947,0.5962,3613,9351,3809
FVG,15m,0.7,2.0,0.167,0.5266,0.4932,0.5873,3612,9341,3796
FVG,15m,0.325,3.0,0.25,0.5829,0.4892,0.5732,3714,9628,3929
FVG,15m,0.375,3.0,0.25,0.5402,0.4875,0.5415,3713,9580,3915
FVG,15m,0.35,3.0,0.25,0.564,0.4791,0.559,3715,9603,3924
FVG,15m,0.4,3.0,0.25,0.5107,0.44,0.5362,3708,9587,3900
FVG,15m,0.425,3.0,0.25,0.5317,0.4194,0.5165,3689,9564,3892
FVG,15m,0.5,3.0,0.25,0.4391,0.4175,0.4484,3673,9490,3876
FVG,15m,0.45,3.0,0.25,0.4811,0.41,0.4679,3691,9539,3884
FVG,15m,0.475,3.0,0.25,0.4344,0.4084,0.4235,3675,9521,3882
FVG,15m,0.525,3.0,0.25,0.4209,0.4046,0.427,3666,9467,3859
FVG,15m,0.55,3.0,0.25,0.4435,0.3882,0.4034,3651,9435,3858
FVG,15m,0.575,3.0,0.25,0.3865,0.3274,0.3627,3647,9416,3846
FVG,15m,0.6,3.0,0.25,0.3885,0.323,0.351,3642,9409,3841
FVG,15m,0.625,3.0,0.25,0.399,0.3015,0.3711,3631,9372,3835
FVG,15m,0.65,3.0,0.25,0.3875,0.282,0.3505,3616,9348,3817
FVG,15m,0.675,3.0,0.25,0.2966,0.239,0.3429,3613,9351,3809
FVG,15m,0.7,3.0,0.25,0.2999,0.2367,0.3022,3612,9341,3796
FVG,15m,0.3,2.0,0.25,0.3244,0.204,0.364,3721,9625,3931
FVG,15m,0.325,2.0,0.25,0.2617,0.1672,0.2468,3714,9628,3929
FVG,15m,0.375,2.0,0.25,0.2193,0.1602,0.1839,3713,9580,3915
FVG,15m,0.35,2.0,0.25,0.2169,0.1526,0.2352,3715,9603,3924
FVG,15m,0.425,2.0,0.25,0.2398,0.1122,0.1691,3689,9564,3892
FVG,15m,0.4,2.0,0.25,0.2097,0.1119,0.1678,3708,9587,3900
FVG,15m,0.5,2.0,0.25,0.1699,0.1058,0.0469,3673,9490,3876
FVG,15m,0.45,2.0,0.25,0.1829,0.1023,0.1029,3691,9539,3884
FVG,15m,0.475,2.0,0.25,0.1638,0.0943,0.0285,3675,9521,3882
FVG,15m,0.525,2.0,0.25,0.1538,0.0907,0.0481,3666,9467,3859
FVG,15m,0.55,2.0,0.25,0.1511,0.0734,0.0319,3651,9435,3858
FVG,1h,0.325,7.0,0.167,2.7847,3.8561,3.4131,790,2039,851
FVG,1h,0.35,7.0,0.167,2.7876,3.837,3.3352,787,2029,847
FVG,1h,0.325,7.0,0.125,2.9022,3.8287,3.5363,790,2039,851
FVG,1h,0.325,10.0,0.167,2.7916,3.8095,3.4515,790,2039,851
FVG,1h,0.35,7.0,0.125,2.8502,3.799,3.4119,787,2029,847
FVG,1h,0.7,10.0,0.125,2.416,3.7971,3.0046,758,1936,804
FVG,1h,0.325,5.0,0.125,2.8719,3.7943,3.5933,790,2039,851
FVG,1h,0.65,10.0,0.125,2.388,3.7925,3.0273,765,1966,808
FVG,1h,0.35,10.0,0.167,2.7999,3.7885,3.3682,787,2029,847
FVG,1h,0.35,5.0,0.125,2.8214,3.7723,3.4836,787,2029,847
FVG,1h,0.325,5.0,0.167,2.6847,3.7581,3.4773,790,2039,851
FVG,1h,0.3,7.0,0.167,2.8437,3.757,3.4348,784,2044,858
FVG,1h,0.525,7.0,0.167,2.1261,3.7543,2.6928,772,1981,831
FVG,1h,0.325,10.0,0.125,2.8822,3.7484,3.5232,790,2039,851
FVG,1h,0.35,5.0,0.167,2.6901,3.7469,3.4131,787,2029,847
FVG,1h,0.55,7.0,0.125,2.3507,3.7455,2.9436,770,1972,822
FVG,1h,0.375,7.0,0.167,2.9239,3.7442,2.9728,787,2028,846
FVG,1h,0.3,7.0,0.125,2.9865,3.7423,3.6083,784,2044,858
FVG,1h,0.55,7.0,0.167,2.2254,3.7396,2.8959,770,1972,822
FVG,1h,0.375,7.0,0.125,2.9744,3.7339,3.131,787,2028,846
FVG,1h,0.525,7.0,0.125,2.2664,3.7332,2.8462,772,1981,831
FVG,1h,0.525,10.0,0.167,2.2298,3.7275,2.6976,772,1981,831
FVG,1h,0.325,4.0,0.125,2.7799,3.7227,3.4479,790,2039,851
FVG,1h,0.35,10.0,0.125,2.8327,3.7185,3.4048,787,2029,847
FVG,1h,0.4,7.0,0.125,2.8255,3.7163,2.7869,787,2020,846
FVG,1h,0.65,10.0,0.167,2.3123,3.7159,3.0952,765,1966,808
FVG,1h,0.675,10.0,0.125,2.3419,3.7129,3.0439,763,1956,806
FVG,1h,0.3,5.0,0.125,2.9592,3.71,3.6386,784,2044,858
FVG,1h,0.3,10.0,0.167,2.8018,3.7079,3.4803,784,2044,858
FVG,1h,0.375,5.0,0.125,2.9328,3.7062,3.1571,787,2028,846
FVG,1h,0.475,7.0,0.125,2.4313,3.7027,2.8882,776,2005,835
FVG,1h,0.5,7.0,0.167,2.2555,3.7018,2.6654,774,1992,834
FVG,1h,0.6,7.0,0.125,2.4018,3.7012,3.1304,770,1970,815
FVG,1h,0.55,10.0,0.167,2.3147,3.6987,2.9021,770,1972,822
FVG,1h,0.65,7.0,0.125,2.3593,3.6962,3.0349,765,1966,808
FVG,1h,0.625,7.0,0.125,2.3459,3.6946,3.0662,772,1970,812
FVG,1h,0.575,7.0,0.125,2.312,3.6931,3.0392,773,1968,815
FVG,1h,0.35,4.0,0.125,2.7662,3.6927,3.3161,787,2029,847
FVG,1h,0.7,7.0,0.125,2.3559,3.692,2.9373,758,1936,804
FVG,1h,0.4,7.0,0.167,2.7605,3.6894,2.6635,787,2020,846
FVG,1h,0.425,7.0,0.167,2.6901,3.6891,2.7018,783,2013,836
FVG,1h,0.375,10.0,0.167,2.9307,3.6879,2.9888,787,2028,846
FVG,1h,0.45,7.0,0.125,2.5947,3.6853,2.9501,781,2011,837
FVG,1h,0.55,10.0,0.125,2.3778,3.6784,2.9517,770,1972,822
FVG,1h,0.425,7.0,0.125,2.7126,3.6745,2.9396,783,2013,836
FVG,1h,0.475,7.0,0.167,2.3402,3.6731,2.6766,776,2005,835
FVG,1h,0.55,5.0,0.125,2.2629,3.6686,2.8529,770,1972,822
FVG,1h,0.7,10.0,0.167,2.388,3.6683,3.0382,758,1936,804
FVG,1h,0.5,10.0,0.167,2.3431,3.6646,2.6765,774,1992,834
FVG,1h,0.3,5.0,0.167,2.7484,3.6623,3.4701,784,2044,858
FVG,1h,0.3,10.0,0.125,2.9678,3.6616,3.5997,784,2044,858
FVG,1h,0.525,10.0,0.125,2.3127,3.661,2.8542,772,1981,831
FVG,1h,0.5,7.0,0.125,2.3705,3.6595,2.8373,774,1992,834
FVG,1h,0.4,5.0,0.125,2.7849,3.6594,2.8318,787,2020,846
FVG,1h,0.6,10.0,0.125,2.4206,3.6593,3.1247,770,1970,815
FVG,1h,0.625,10.0,0.125,2.3701,3.6585,3.06,772,1970,812
FVG,1h,0.45,7.0,0.167,2.5742,3.6561,2.7184,781,2011,837
FVG,1h,0.525,5.0,0.125,2.2237,3.6526,2.7911,772,1981,831
FVG,1h,0.375,5.0,0.167,2.8081,3.651,3.0262,787,2028,846
FVG,1h,0.375,10.0,0.125,2.9526,3.6481,3.1067,787,2028,846
FVG,1h,0.425,10.0,0.167,2.7335,3.6447,2.6954,783,2013,836
FVG,1h,0.4,10.0,0.167,2.7804,3.6428,2.6418,787,2020,846
FVG,1h,0.7,5.0,0.125,2.3323,3.6409,2.7428,758,1936,804
FVG,1h,0.3,4.0,0.125,2.8644,3.6405,3.5211,784,2044,858
FVG,1h,0.4,10.0,0.125,2.8127,3.6375,2.7667,787,2020,846
FVG,1h,0.675,10.0,0.167,2.342,3.6359,3.0613,763,1956,806
FVG,1h,0.325,4.0,0.167,2.5713,3.6342,3.3411,790,2039,851
FVG,1h,0.625,5.0,0.125,2.2741,3.6321,2.88,772,1970,812
FVG,1h,0.475,10.0,0.167,2.3947,3.6319,2.6825,776,2005,835
FVG,1h,0.475,5.0,0.125,2.3844,3.6316,2.8275,776,2005,835
FVG,1h,0.575,7.0,0.167,2.1555,3.6313,2.9495,773,1968,815
FVG,1h,0.6,5.0,0.125,2.3262,3.6307,2.957,770,1970,815
FVG,1h,0.475,10.0,0.125,2.4359,3.6266,2.8932,776,2005,835
FVG,1h,0.45,5.0,0.125,2.5638,3.6265,2.9703,781,2011,837
FVG,1h,0.65,5.0,0.125,2.2841,3.6262,2.8272,765,1966,808
FVG,1h,0.325,3.0,0.125,2.6689,3.6248,3.15,790,2039,851
FVG,1h,0.575,10.0,0.125,2.3373,3.6244,3.049,773,1968,815
FVG,1h,0.425,5.0,0.125,2.6814,3.6201,2.999,783,2013,836
FVG,1h,0.375,4.0,0.125,2.8867,3.6192,3.0045,787,2028,846
FVG,1h,0.575,5.0,0.125,2.2209,3.6183,2.9066,773,1968,815
FVG,1h,0.675,7.0,0.125,2.2945,3.6125,2.9845,763,1956,806
FVG,1h,0.45,10.0,0.167,2.6267,3.611,2.6994,781,2011,837
FVG,1h,0.35,4.0,0.167,2.6058,3.609,3.2516,787,2029,847
FVG,1h,0.45,10.0,0.125,2.5997,3.607,2.9308,781,2011,837
FVG,1h,0.65,7.0,0.167,2.2219,3.6053,3.093,765,1966,808
FVG,1h,0.6,7.0,0.167,2.2948,3.6023,3.1593,770,1970,815
FVG,1h,0.55,5.0,0.167,2.0993,3.6019,2.7965,770,1972,822
FVG,1h,0.625,7.0,0.167,2.2125,3.5985,3.1385,772,1970,812
FVG,1h,0.525,5.0,0.167,2.0401,3.5976,2.6372,772,1981,831
FVG,1h,0.425,10.0,0.125,2.714,3.5971,2.9321,783,2013,836
FVG,1h,0.625,10.0,0.167,2.2977,3.5945,3.1446,772,1970,812
FVG,1h,0.575,10.0,0.167,2.2436,3.5921,2.9538,773,1968,815
FVG,1h,0.6,10.0,0.167,2.3743,3.592,3.1675,770,1970,815
FVG,1h,0.5,5.0,0.125,2.319,3.591,2.7891,774,1992,834
FVG,1h,0.5,10.0,0.125,2.4107,3.5874,2.8484,774,1992,834
FVG,1h,0.35,3.0,0.125,2.6286,3.5833,3.0122,787,2029,847
FVG,1h,0.55,4.0,0.125,2.2098,3.5825,2.6797,770,1972,822
FVG,1h,0.425,5.0,0.167,2.6013,3.5763,2.767,783,2013,836
FVG,1h,0.525,4.0,0.125,2.1927,3.5714,2.5379,772,1981,831
FVG,1h,0.5,5.0,0.167,2.1506,3.5699,2.6224,774,1992,834
FVG,1h,0.4,4.0,0.125,2.7868,3.5695,2.6394,787,2020,846
FVG,1h,0.45,4.0,0.125,2.5442,3.567,2.7447,781,2011,837
FVG,1h,0.475,4.0,0.125,2.381,3.5656,2.5764,776,2005,835
FVG,1h,0.4,5.0,0.167,2.6461,3.5619,2.7127,787,2020,846
FVG,1h,0.675,5.0,0.125,2.235,3.5603,2.8339,763,1956,806
FVG,1h,0.3,3.0,0.125,2.7717,3.5561,3.2317,784,2044,858
FVG,1h,0.3,7.0,0.25,2.9102,3.554,2.9371,784,2044,858
FVG,1h,0.6,4.0,0.125,2.2702,3.5518,2.7951,770,1970,815
FVG,1h,0.3,10.0,0.25,2.9124,3.5489,2.958,784,2044,858
FVG,1h,0.3,4.0,0.167,2.6297,3.5456,3.3649,784,2044,858
FVG,1h,0.475,5.0,0.167,2.2332,3.5438,2.6221,776,2005,835
FVG,1h,0.525,10.0,0.25,2.2183,3.5432,2.2078,772,1981,831
FVG,1h,0.625,4.0,0.125,2.3216,3.5422,2.6751,772,1970,812
FVG,1h,0.425,4.0,0.125,2.6674,3.5409,2.775,783,2013,836
FVG,1h,0.7,7.0,0.167,2.256,3.5409,2.9654,758,1936,804
FVG,1h,0.45,5.0,0.167,2.4789,3.54,2.7454,781,2011,837
FVG,1h,0.575,4.0,0.125,2.1932,3.5379,2.7389,773,1968,815
FVG,1h,0.325,7.0,0.25,2.8297,3.5363,3.003,790,2039,851
FVG,1h,0.325,10.0,0.25,2.8847,3.5356,3.0133,790,2039,851
FVG,1h,0.375,3.0,0.125,2.8279,3.5271,2.7754,787,2028,846
FVG,1h,0.65,4.0,0.125,2.4329,3.5254,2.624,765,1966,808
FVG,1h,0.675,7.0,0.167,2.2303,3.5194,2.9933,763,1956,806
FVG,1h,0.7,4.0,0.125,2.3654,3.51,2.5306,758,1936,804
FVG,1h,0.5,4.0,0.125,2.3174,3.5097,2.5329,774,1992,834
FVG,1h,0.375,4.0,0.167,2.7525,3.5028,2.8541,787,2028,846
FVG,1h,0.525,7.0,0.25,2.0288,3.5021,2.3362,772,1981,831
FVG,1h,0.35,7.0,0.25,2.8157,3.4967,2.9638,787,2029,847
FVG,1h,0.35,10.0,0.25,2.8811,3.4943,2.9529,787,2029,847
FVG,1h,0.675,4.0,0.125,2.3734,3.493,2.5843,763,1956,806
FVG,1h,0.4,3.0,0.125,2.6992,3.4928,2.4393,787,2020,846
FVG,1h,0.575,5.0,0.167,2.0251,3.4863,2.7876,773,1968,815
FVG,1h,0.625,5.0,0.167,2.0723,3.4734,2.8822,772,1970,812
FVG,1h,0.6,5.0,0.167,2.1538,3.4731,2.9182,770,1970,815
FVG,1h,0.525,4.0,0.167,1.938,3.4721,2.3222,772,1981,831
FVG,1h,0.325,3.0,0.167,2.4777,3.4665,2.8959,790,2039,851
FVG,1h,0.55,10.0,0.25,2.33,3.4631,2.3725,770,1972,822
FVG,1h,0.5,10.0,0.25,2.3954,3.4589,2.1832,774,1992,834
FVG,1h,0.425,4.0,0.167,2.545,3.4547,2.4743,783,2013,836
FVG,1h,0.55,4.0,0.167,2.0609,3.453,2.5524,770,1972,822
FVG,1h,0.35,3.0,0.167,2.4901,3.4501,2.8018,787,2029,847
FVG,1h,0.65,5.0,0.167,2.0716,3.4464,2.8289,765,1966,808
FVG,1h,0.4,4.0,0.167,2.6227,3.445,2.4565,787,2020,846
FVG,1h,0.5,7.0,0.25,2.2332,3.4413,2.3214,774,1992,834
FVG,1h,0.65,10.0,0.25,2.1574,3.4368,2.673,765,1966,808
FVG,1h,0.45,4.0,0.167,2.4203,3.435,2.4675,781,2011,837
FVG,1h,0.425,10.0,0.25,2.7497,3.4327,2.3195,783,2013,836
FVG,1h,0.5,4.0,0.167,2.0815,3.4296,2.2924,774,1992,834
FVG,1h,0.475,4.0,0.167,2.1823,3.425,2.2804,776,2005,835
FVG,1h,0.55,7.0,0.25,2.1567,3.4191,2.4849,770,1972,822
FVG,1h,0.425,7.0,0.25,2.647,3.4175,2.3594,783,2013,836
FVG,1h,0.7,5.0,0.167,2.1468,3.4129,2.708,758,1936,804
FVG,1h,0.55,3.0,0.125,2.3696,3.4014,2.4285,770,1972,822
FVG,1h,0.475,10.0,0.25,2.4667,3.4002,2.2622,776,2005,835
FVG,1h,0.45,3.0,0.125,2.4744,3.3937,2.526,781,2011,837
FVG,1h,0.425,3.0,0.125,2.6085,3.3934,2.5491,783,2013,836
FVG,1h,0.575,10.0,0.25,2.2041,3.3906,2.4763,773,1968,815
FVG,1h,0.475,7.0,0.25,2.3334,3.3903,2.2929,776,2005,835
FVG,1h,0.375,7.0,0.25,2.8345,3.3879,2.6875,787,2028,846
FVG,1h,0.3,3.0,0.167,2.5626,3.3868,2.9423,784,2044,858
FVG,1h,0.675,5.0,0.167,2.0879,3.3858,2.7767,763,1956,806
FVG,1h,0.7,10.0,0.25,2.1953,3.3844,2.4997,758,1936,804
FVG,1h,0.3,5.0,0.25,2.7548,3.3782,2.9758,784,2044,858
FVG,1h,0.375,10.0,0.25,2.902,3.3752,2.656,787,2028,846
FVG,1h,0.675,10.0,0.25,2.1515,3.3746,2.605,763,1956,806
FVG,1h,0.475,3.0,0.125,2.34,3.374,2.3686,776,2005,835
FVG,1h,0.6,10.0,0.25,2.3311,3.3688,2.6106,770,1970,815
FVG,1h,0.4,10.0,0.25,2.788,3.3655,2.2915,787,2020,846
FVG,1h,0.525,3.0,0.125,2.2902,3.3652,2.3172,772,1981,831
FVG,1h,0.4,7.0,0.25,2.6989,3.36,2.3528,787,2020,846
FVG,1h,0.375,3.0,0.167,2.6788,3.3596,2.5064,787,2028,846
FVG,1h,0.325,5.0,0.25,2.6618,3.3493,3.1088,790,2039,851
FVG,1h,0.6,3.0,0.125,2.4429,3.3472,2.5651,770,1970,815
FVG,1h,0.575,4.0,0.167,2.0327,3.3459,2.5724,773,1968,815
FVG,1h,0.625,10.0,0.25,2.2342,3.3443,2.7096,772,1970,812
FVG,1h,0.35,2.0,0.125,2.7996,3.3414,2.8018,787,2029,847
FVG,1h,0.575,7.0,0.25,2.0345,3.3328,2.6631,773,1968,815
FVG,1h,0.45,10.0,0.25,2.6715,3.3327,2.2821,781,2011,837
FVG,1h,0.575,3.0,0.125,2.3103,3.3297,2.5027,773,1968,815
FVG,1h,0.5,3.0,0.125,2.4059,3.3276,2.311,774,1992,834
FVG,1h,0.35,5.0,0.25,2.667,3.3175,3.1464,787,2029,847
FVG,1h,0.45,7.0,0.25,2.5493,3.3169,2.3414,781,2011,837
FVG,1h,0.6,4.0,0.167,2.1093,3.3138,2.7526,770,1970,815
FVG,1h,0.625,4.0,0.167,2.1263,3.3093,2.6598,772,1970,812
FVG,1h,0.4,3.0,0.167,2.5503,3.3045,2.1893,787,2020,846
FVG,1h,0.325,2.0,0.125,2.7317,3.3034,2.8141,790,2039,851
FVG,1h,0.625,3.0,0.125,2.3902,3.3017,2.4366,772,1970,812
FVG,1h,0.6,7.0,0.25,2.1648,3.2977,2.7682,770,1970,815
FVG,1h,0.625,7.0,0.25,2.0551,3.2953,2.7527,772,1970,812
FVG,1h,0.65,3.0,0.125,2.2938,3.2911,2.3419,765,1966,808
FVG,1h,0.65,4.0,0.167,2.2174,3.2868,2.5934,765,1966,808
FVG,1h,0.65,7.0,0.25,1.9774,3.2715,2.7151,765,1966,808
FVG,1h,0.7,3.0,0.125,2.1652,3.2627,2.2481,758,1936,804
FVG,1h,0.525,5.0,0.25,1.8816,3.2615,2.2654,772,1981,831
FVG,1h,0.675,4.0,0.167,2.2215,3.2582,2.4815,763,1956,806
FVG,1h,0.7,4.0,0.167,2.1875,3.258,2.4675,758,1936,804
FVG,1h,0.375,2.0,0.125,2.8738,3.2519,2.4952,787,2028,846
FVG,1h,0.425,3.0,0.167,2.5015,3.2407,2.1918,783,2013,836
FVG,1h,0.3,2.0,0.125,2.8563,3.2291,2.9201,784,2044,858
FVG,1h,0.675,3.0,0.125,2.2142,3.2131,2.3354,763,1956,806
FVG,1h,0.4,2.0,0.125,2.6998,3.2073,2.1192,787,2020,846
FVG,1h,0.55,5.0,0.25,1.9511,3.2058,2.3894,770,1972,822
FVG,1h,0.55,3.0,0.167,2.154,3.2049,2.2652,770,1972,822
FVG,1h,0.375,5.0,0.25,2.6753,3.2003,2.8396,787,2028,846
FVG,1h,0.675,7.0,0.25,1.965,3.1993,2.5821,763,1956,806
FVG,1h,0.45,3.0,0.167,2.3755,3.1956,2.1617,781,2011,837
FVG,1h,0.525,3.0,0.167,2.0652,3.1925,2.0274,772,1981,831
FVG,1h,0.5,5.0,0.25,2.0571,3.1905,2.2531,774,1992,834
FVG,1h,0.425,5.0,0.25,2.4699,3.185,2.5543,783,2013,836
FVG,1h,0.7,7.0,0.25,1.9717,3.181,2.4775,758,1936,804
FVG,1h,0.5,3.0,0.167,2.2044,3.1689,2.0321,774,1992,834
FVG,1h,0.475,3.0,0.167,2.1456,3.1675,2.052,776,2005,835
FVG,1h,0.325,4.0,0.25,2.5264,3.1512,2.9709,790,2039,851
FVG,1h,0.3,4.0,0.25,2.584,3.1498,2.9099,784,2044,858
FVG,1h,0.475,5.0,0.25,2.1343,3.1259,2.3196,776,2005,835
FVG,1h,0.4,5.0,0.25,2.5067,3.1249,2.5168,787,2020,846
FVG,1h,0.35,4.0,0.25,2.5448,3.1131,2.9231,787,2029,847
FVG,1h,0.575,5.0,0.25,1.8184,3.1106,2.41,773,1968,815
FVG,1h,0.35,2.0,0.167,2.6674,3.1029,2.506,787,2029,847
FVG,1h,0.45,2.0,0.125,2.6058,3.1027,2.1675,781,2011,837
FVG,1h,0.425,2.0,0.125,2.6325,3.0955,2.1429,783,2013,836
FVG,1h,0.6,5.0,0.25,1.9344,3.0906,2.4689,770,1970,815
FVG,1h,0.325,2.0,0.167,2.5435,3.0795,2.4916,790,2039,851
FVG,1h,0.45,5.0,0.25,2.3719,3.0757,2.502,781,2011,837
FVG,1h,0.575,3.0,0.167,2.0518,3.075,2.3024,773,1968,815
FVG,1h,0.625,5.0,0.25,1.8191,3.0706,2.4293,772,1970,812
FVG,1h,0.475,2.0,0.125,2.4072,3.0664,2.0417,776,2005,835
FVG,1h,0.6,3.0,0.167,2.1951,3.0652,2.4387,770,1970,815
FVG,1h,0.525,4.0,0.25,1.6773,3.0588,1.8689,772,1981,831
FVG,1h,0.425,4.0,0.25,2.3569,3.0471,2.1505,783,2013,836
FVG,1h,0.625,3.0,0.167,2.1255,3.0155,2.34,772,1970,812
FVG,1h,0.65,3.0,0.167,2.0364,3.0094,2.2515,765,1966,808
FVG,1h,0.5,4.0,0.25,1.8993,3.0017,1.7963,774,1992,834
FVG,1h,0.65,5.0,0.25,1.7406,2.9987,2.3824,765,1966,808
FVG,1h,0.3,2.0,0.167,2.6517,2.9899,2.5524,784,2044,858
FVG,1h,0.525,2.0,0.125,2.0874,2.9858,2.1923,772,1981,831
FVG,1h,0.625,2.0,0.125,2.2092,2.9836,2.3154,772,1970,812
FVG,1h,0.375,4.0,0.25,2.5858,2.9814,2.6043,787,2028,846
FVG,1h,0.55,4.0,0.25,1.8119,2.981,2.1227,770,1972,822
FVG,1h,0.6,2.0,0.125,2.2798,2.9785,2.3574,770,1970,815
FVG,1h,0.55,2.0,0.125,2.1543,2.9777,2.2425,770,1972,822
FVG,1h,0.5,2.0,0.125,2.2551,2.9768,2.0861,774,1992,834
FVG,1h,0.475,4.0,0.25,2.0259,2.9767,1.8694,776,2005,835
FVG,1h,0.375,2.0,0.167,2.6882,2.976,2.1408,787,2028,846
FVG,1h,0.7,3.0,0.167,1.9473,2.9713,2.0906,758,1936,804
FVG,1h,0.65,2.0,0.125,2.1585,2.9675,2.303,765,1966,808
FVG,1h,0.675,5.0,0.25,1.7235,2.9661,2.3235,763,1956,806
FVG,1h,0.4,4.0,0.25,2.4344,2.9568,2.1659,787,2020,846
FVG,1h,0.7,5.0,0.25,1.7732,2.9483,2.1951,758,1936,804
FVG,1h,0.45,4.0,0.25,2.2504,2.9432,2.0986,781,2011,837
FVG,1h,0.675,3.0,0.167,2.029,2.9409,2.1755,763,1956,806
FVG,1h,0.575,2.0,0.125,2.2444,2.9368,2.2781,773,1968,815
FVG,1h,0.3,3.0,0.25,2.3958,2.9278,2.4137,784,2044,858
FVG,1h,0.7,2.0,0.125,2.0012,2.9071,2.2345,758,1936,804
FVG,1h,0.4,2.0,0.167,2.5041,2.9061,1.7509,787,2020,846
FVG,1h,0.325,3.0,0.25,2.2785,2.894,2.361,790,2039,851
FVG,1h,0.575,4.0,0.25,1.7374,2.8848,2.2026,773,1968,815
FVG,1h,0.675,2.0,0.125,2.0879,2.8716,2.3462,763,1956,806
FVG,1h,0.35,3.0,0.25,2.2728,2.8554,2.3145,787,2029,847
FVG,1h,0.425,2.0,0.167,2.4531,2.8417,1.751,783,2013,836
FVG,1h,0.6,4.0,0.25,1.8118,2.835,2.2956,770,1970,815
FVG,1h,0.625,4.0,0.25,1.8066,2.8246,2.2516,772,1970,812
FVG,1h,0.45,2.0,0.167,2.446,2.8232,1.8602,781,2011,837
