kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
MB,1h,0.325,4.0,0.5,5.0769,4.5169,5.7274,128,310,161
MB,1h,0.525,10.0,0.167,6.5996,4.5138,6.1323,115,292,145
MB,1h,0.525,7.0,0.167,6.5993,4.5136,6.1259,115,292,145
MB,1h,0.525,5.0,0.167,6.6904,4.5107,6.1258,115,292,145
MB,1h,0.7,5.0,0.167,5.3855,4.5039,7.1543,102,279,130
MB,1h,0.575,2.0,0.167,5.3181,4.4973,6.3641,115,289,144
MB,1h,0.575,3.0,0.125,5.6629,4.4948,6.2957,115,289,144
MB,1h,0.425,4.0,0.25,7.8823,4.4903,7.4214,122,308,158
MB,1h,0.425,2.0,0.25,7.2617,4.4888,7.1466,122,308,158
MB,1h,0.625,10.0,0.167,6.0877,4.4794,6.5359,113,284,141
MB,1h,0.625,7.0,0.167,6.139,4.4793,6.53,113,284,141
MB,1h,0.625,7.0,0.125,6.2635,4.4658,6.2262,113,284,141
MB,1h,0.625,10.0,0.125,6.2635,4.4658,6.2279,113,284,141
MB,1h,0.625,10.0,0.25,5.3241,4.4631,6.3179,113,284,141
MB,1h,0.625,7.0,0.25,5.4078,4.4611,6.293,113,284,141
MB,1h,0.525,7.0,0.125,6.9596,4.4568,5.9772,115,292,145
MB,1h,0.525,10.0,0.125,6.9597,4.4568,5.9791,115,292,145
MB,1h,0.525,5.0,0.125,6.9551,4.4565,5.9772,115,292,145
MB,1h,0.55,2.0,0.167,6.3511,4.4523,6.3032,112,290,142
MB,1h,0.325,2.0,0.25,6.2435,4.4493,7.2481,128,310,161
MB,1h,0.3,2.0,0.5,5.8242,4.4454,3.992,125,316,163
MB,1h,0.7,4.0,0.167,5.3175,4.4309,7.3125,102,279,130
MB,1h,0.3,2.0,0.167,6.7056,4.423,5.9761,125,316,163
MB,1h,0.65,4.0,0.125,5.6214,4.4224,6.2462,109,287,137
MB,1h,0.6,4.0,0.5,5.7959,4.4179,4.8756,115,284,143
MB,1h,0.525,4.0,0.167,6.6882,4.4124,6.1237,115,292,145
MB,1h,0.525,2.0,0.125,6.5489,4.4122,5.9981,115,292,145
MB,1h,0.65,5.0,0.125,5.6844,4.4086,6.0217,109,287,137
MB,1h,0.625,5.0,0.25,5.3827,4.4085,6.2768,113,284,141
MB,1h,0.325,3.0,0.25,6.4823,4.4062,7.24,128,310,161
MB,1h,0.625,2.0,0.125,5.8919,4.4009,6.4727,113,284,141
MB,1h,0.525,4.0,0.125,6.955,4.394,5.9771,115,292,145
MB,1h,0.575,7.0,0.125,5.7642,4.3902,6.1202,115,289,144
MB,1h,0.575,10.0,0.125,5.7644,4.3902,6.122,115,289,144
MB,1h,0.6,7.0,1.0,5.233,4.3888,3.4645,115,284,143
MB,1h,0.55,7.0,0.125,6.7603,4.3879,6.5307,112,290,142
MB,1h,0.55,10.0,0.125,6.7603,4.3879,6.5325,112,290,142
MB,1h,0.675,4.0,0.167,6.6979,4.3875,6.9367,105,286,132
MB,1h,0.325,2.0,0.125,6.656,4.387,5.2683,128,310,161
MB,1h,0.525,3.0,0.125,6.883,4.3863,6.1775,115,292,145
MB,1h,0.55,5.0,0.125,6.7559,4.3863,6.5307,112,290,142
MB,1h,0.65,2.0,0.167,5.1441,4.3788,6.2856,109,287,137
MB,1h,0.6,5.0,0.5,6.0643,4.3765,4.542,115,284,143
MB,1h,0.7,4.0,0.25,4.7632,4.3755,7.5209,102,279,130
MB,1h,0.675,3.0,0.167,6.4113,4.3689,7.0595,105,286,132
MB,1h,0.425,3.0,0.25,7.8379,4.3557,7.319,122,308,158
MB,1h,0.575,5.0,0.125,5.76,4.3535,6.1202,115,289,144
MB,1h,0.6,2.0,0.25,5.5792,4.3535,5.8738,115,284,143
MB,1h,0.425,5.0,0.5,6.5153,4.3408,6.0557,122,308,158
MB,1h,0.65,5.0,0.167,5.8386,4.3276,6.5673,109,287,137
MB,1h,0.575,10.0,0.167,5.4792,4.3272,6.2478,115,289,144
MB,1h,0.575,7.0,0.167,5.478,4.3271,6.2418,115,289,144
MB,1h,0.575,4.0,0.125,5.756,4.3231,6.1198,115,289,144
MB,1h,0.55,4.0,0.125,6.7514,4.3216,6.5306,112,290,142
MB,1h,0.625,3.0,0.5,5.3046,4.3154,4.6212,113,284,141
MB,1h,0.65,2.0,0.125,5.2603,4.3117,6.0145,109,287,137
MB,1h,0.575,2.0,0.125,5.6314,4.3075,6.353,115,289,144
MB,1h,0.65,10.0,0.125,5.6883,4.3063,6.0233,109,287,137
MB,1h,0.65,7.0,0.125,5.688,4.3062,6.0217,109,287,137
MB,1h,0.625,5.0,0.5,5.8005,4.3056,4.8473,113,284,141
MB,1h,0.55,2.0,0.125,6.5214,4.2914,6.7229,112,290,142
MB,1h,0.7,10.0,0.25,4.6669,4.2811,7.2797,102,279,130
MB,1h,0.625,4.0,0.5,5.4721,4.2729,4.9032,113,284,141
MB,1h,0.5,2.0,0.167,6.8241,4.2713,6.685,116,302,147
MB,1h,0.65,10.0,0.167,5.816,4.2709,6.5753,109,287,137
MB,1h,0.65,7.0,0.167,5.8514,4.2706,6.5694,109,287,137
MB,1h,0.575,5.0,0.167,5.542,4.2693,6.2398,115,289,144
MB,1h,0.55,10.0,0.167,6.3675,4.2685,6.2128,112,290,142
MB,1h,0.55,7.0,0.167,6.3673,4.2682,6.2064,112,290,142
MB,1h,0.325,10.0,0.5,5.1108,4.2648,5.8119,128,310,161
MB,1h,0.55,5.0,0.167,6.4474,4.2617,6.2059,112,290,142
MB,1h,0.7,7.0,0.25,4.719,4.2555,7.2672,102,279,130
MB,1h,0.325,7.0,0.5,5.0658,4.2548,5.7703,128,310,161
MB,1h,0.325,7.0,0.125,6.7597,4.2528,5.2553,128,310,161
MB,1h,0.325,10.0,0.125,6.7603,4.2528,5.2556,128,310,161
MB,1h,0.625,10.0,1.0,4.2357,4.2524,4.0993,113,284,141
MB,1h,0.325,4.0,0.125,6.754,4.2523,5.2551,128,310,161
MB,1h,0.325,5.0,0.125,6.7597,4.2523,5.2552,128,310,161
MB,1h,0.3,7.0,0.125,6.2504,4.2284,4.8113,125,316,163
MB,1h,0.3,10.0,0.125,6.2509,4.2284,4.8118,125,316,163
MB,1h,0.3,4.0,0.125,6.2453,4.2279,4.8112,125,316,163
MB,1h,0.3,5.0,0.125,6.2504,4.2279,4.8113,125,316,163
MB,1h,0.325,3.0,0.5,5.3626,4.2272,5.5215,128,310,161
MB,1h,0.575,4.0,0.167,5.53,4.2098,6.3337,115,289,144
MB,1h,0.425,4.0,0.5,6.4728,4.1995,5.8366,122,308,158
MB,1h,0.325,5.0,0.5,5.2888,4.1976,5.8083,128,310,161
MB,1h,0.325,3.0,0.125,6.7191,4.1952,5.25,128,310,161
MB,1h,0.7,3.0,0.167,5.0445,4.1919,7.0315,102,279,130
MB,1h,0.6,5.0,1.0,5.3755,4.175,2.6326,115,284,143
MB,1h,0.3,3.0,0.125,6.2074,4.1715,4.8061,125,316,163
MB,1h,0.425,2.0,0.125,6.748,4.1626,5.8812,122,308,158
MB,1h,0.55,4.0,0.167,6.4339,4.1537,6.2043,112,290,142
MB,1h,0.7,10.0,0.167,5.3964,4.1303,6.9449,102,279,130
MB,1h,0.675,4.0,0.125,5.9457,4.1287,6.2445,105,286,132
MB,1h,0.7,7.0,0.167,5.4054,4.1283,6.9445,102,279,130
MB,1h,0.675,5.0,0.125,6.0143,4.1196,6.2609,105,286,132
MB,1h,0.3,2.0,0.125,6.1707,4.1186,4.7912,125,316,163
MB,1h,0.7,5.0,0.125,4.4162,4.1148,6.7664,102,279,130
MB,1h,0.65,4.0,0.25,6.0584,4.085,7.0682,109,287,137
MB,1h,0.425,7.0,0.125,6.9406,4.0848,5.4865,122,308,158
MB,1h,0.425,10.0,0.125,6.9406,4.0848,5.4865,122,308,158
MB,1h,0.425,5.0,0.125,6.9406,4.0845,5.4864,122,308,158
MB,1h,0.525,10.0,0.25,6.7015,4.0826,5.764,115,292,145
MB,1h,0.525,10.0,0.5,7.5443,4.0808,3.6724,115,292,145
MB,1h,0.525,7.0,0.25,6.6987,4.0798,5.7549,115,292,145
MB,1h,0.425,10.0,0.5,6.3838,4.0781,6.072,122,308,158
MB,1h,0.675,5.0,0.167,6.7656,4.0719,6.9842,105,286,132
MB,1h,0.7,4.0,0.125,4.38,4.069,6.9679,102,279,130
MB,1h,0.425,4.0,0.125,6.9355,4.0669,5.4864,122,308,158
MB,1h,0.425,7.0,0.5,6.3676,4.0663,6.0692,122,308,158
MB,1h,0.675,3.0,0.125,5.764,4.0644,6.5003,105,286,132
MB,1h,0.525,5.0,0.25,6.7755,4.0519,5.7486,115,292,145
MB,1h,0.525,7.0,0.5,7.7735,4.0384,3.8133,115,292,145
MB,1h,0.625,7.0,1.0,4.6485,4.0314,3.8951,113,284,141
MB,1h,0.575,10.0,0.5,5.4479,4.0276,4.4402,115,289,144
MB,1h,0.425,3.0,0.125,6.9006,4.0235,5.4827,122,308,158
MB,1h,0.425,3.0,0.5,6.4803,4.0161,5.5178,122,308,158
MB,1h,0.5,3.0,0.167,7.0524,4.0142,6.9101,116,302,147
MB,1h,0.6,3.0,0.5,5.3825,4.0087,4.2654,115,284,143
MB,1h,0.675,10.0,0.125,6.0181,4.0039,6.0288,105,286,132
MB,1h,0.675,7.0,0.125,6.0178,4.0038,6.0288,105,286,132
MB,1h,0.325,2.0,0.5,5.244,3.9936,5.0514,128,310,161
MB,1h,0.675,10.0,0.167,6.7555,3.9932,6.6895,105,286,132
MB,1h,0.675,7.0,0.167,6.7777,3.9927,6.6895,105,286,132
MB,1h,0.525,3.0,0.25,6.5915,3.9923,5.9194,115,292,145
MB,1h,0.7,3.0,0.25,4.4137,3.9864,6.9452,102,279,130
MB,1h,0.625,2.0,0.25,4.3669,3.9855,6.341,113,284,141
MB,1h,0.65,3.0,0.25,5.5359,3.9817,7.1621,109,287,137
MB,1h,0.7,10.0,0.125,4.4525,3.9803,6.5421,102,279,130
MB,1h,0.7,7.0,0.125,4.4522,3.9799,6.5421,102,279,130
MB,1h,0.575,7.0,0.5,5.6459,3.9798,4.5605,115,289,144
MB,1h,0.525,2.0,0.25,6.0999,3.9667,5.3462,115,292,145
MB,1h,0.575,3.0,0.25,6.1615,3.9665,5.8785,115,289,144
MB,1h,0.7,5.0,0.5,4.3061,3.9546,6.1816,102,279,130
MB,1h,0.4,5.0,1.0,4.4223,3.9454,4.3127,126,304,157
MB,1h,0.525,5.0,0.5,7.8317,3.9391,3.7126,115,292,145
MB,1h,0.425,2.0,0.167,7.2579,3.9209,7.0867,122,308,158
MB,1h,0.7,3.0,0.125,4.2082,3.9151,6.852,102,279,130
MB,1h,0.5,10.0,0.167,6.9739,3.9011,6.6327,116,302,147
MB,1h,0.5,7.0,0.167,6.9736,3.901,6.6262,116,302,147
MB,1h,0.5,5.0,0.167,7.0768,3.9005,6.6253,116,302,147
MB,1h,0.525,4.0,0.25,6.7639,3.8969,5.7188,115,292,145
MB,1h,0.675,4.0,0.25,6.3296,3.8921,6.8657,105,286,132
MB,1h,0.575,10.0,0.25,6.3866,3.8909,5.8216,115,289,144
MB,1h,0.65,10.0,0.25,6.0669,3.8909,6.8343,109,287,137
MB,1h,0.575,7.0,0.25,6.3812,3.8887,5.8029,115,289,144
MB,1h,0.5,2.0,0.125,6.7392,3.8859,6.1715,116,302,147
MB,1h,0.65,7.0,0.25,6.13,3.885,6.8075,109,287,137
MB,1h,0.7,10.0,0.5,4.0938,3.8708,6.1244,102,279,130
MB,1h,0.475,2.0,0.167,7.1346,3.8689,6.6216,122,307,152
MB,1h,0.45,2.0,0.25,5.7072,3.8656,6.7877,123,310,156
MB,1h,0.475,2.0,0.125,6.3639,3.8479,5.777,122,307,152
MB,1h,0.375,2.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.375,3.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.375,4.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.375,5.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.375,7.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.375,10.0,0.083,2.9436,3.8474,4.4272,127,309,155
MB,1h,0.5,5.0,0.125,6.8952,3.8388,5.9791,116,302,147
MB,1h,0.5,7.0,0.125,6.8999,3.8388,5.9793,116,302,147
MB,1h,0.5,10.0,0.125,6.8999,3.8388,5.9812,116,302,147
MB,1h,0.65,5.0,0.25,6.084,3.8382,6.7834,109,287,137
MB,1h,0.675,2.0,0.167,6.2561,3.825,6.1439,105,286,132
MB,1h,0.45,10.0,0.25,6.1169,3.823,6.772,123,310,156
MB,1h,0.45,7.0,0.25,6.1168,3.8227,6.7701,123,310,156
MB,1h,0.45,5.0,0.25,6.0695,3.8182,6.7587,123,310,156
MB,1h,0.5,4.0,0.167,7.0459,3.8117,6.623,116,302,147
MB,1h,0.4,2.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.4,3.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.4,4.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.4,5.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.4,7.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.4,10.0,0.083,2.9572,3.8115,4.2895,126,304,157
MB,1h,0.6,4.0,1.0,5.2757,3.8038,2.7485,115,284,143
MB,1h,0.625,5.0,1.0,4.4862,3.7996,3.1797,113,284,141
MB,1h,0.45,2.0,0.167,6.6586,3.7993,7.149,123,310,156
MB,1h,0.575,5.0,0.5,5.6619,3.7955,4.7135,115,289,144
MB,1h,0.4,4.0,1.0,4.6489,3.7878,4.0452,126,304,157
MB,1h,0.65,10.0,0.5,4.8375,3.7876,5.6025,109,287,137
MB,1h,0.5,4.0,0.125,6.8853,3.7817,5.9791,116,302,147
MB,1h,0.475,7.0,0.125,6.5042,3.7751,5.5134,122,307,152
MB,1h,0.475,10.0,0.125,6.5042,3.7751,5.5134,122,307,152
MB,1h,0.475,5.0,0.125,6.4995,3.775,5.5133,122,307,152
MB,1h,0.575,5.0,0.25,6.44,3.7748,5.7805,115,289,144
MB,1h,0.5,3.0,0.125,6.8482,3.7726,6.1817,116,302,147
MB,1h,0.7,7.0,0.5,4.4566,3.7636,6.0038,102,279,130
MB,1h,0.45,2.0,0.125,6.344,3.7525,5.8794,123,310,156
MB,1h,0.525,4.0,0.5,7.7196,3.7387,3.8816,115,292,145
MB,1h,0.45,5.0,0.5,6.5808,3.7347,4.3047,123,310,156
MB,1h,0.4,10.0,1.0,4.6441,3.7319,4.4901,126,304,157
MB,1h,0.675,3.0,0.25,5.8318,3.7219,6.7439,105,286,132
MB,1h,0.475,4.0,0.125,6.4994,3.7179,5.512,122,307,152
MB,1h,0.675,2.0,0.125,5.7655,3.7179,5.8964,105,286,132
MB,1h,0.7,2.0,0.167,4.7445,3.7123,6.3015,102,279,130
MB,1h,0.425,7.0,0.167,7.3881,3.7119,7.0067,122,308,158
MB,1h,0.425,10.0,0.167,7.3881,3.7119,7.0067,122,308,158
MB,1h,0.425,5.0,0.167,7.3876,3.7102,7.0057,122,308,158
MB,1h,0.4,3.0,1.0,4.7087,3.7094,3.6609,126,304,157
MB,1h,0.45,4.0,0.25,6.2205,3.7051,6.7159,123,310,156
MB,1h,0.475,3.0,0.125,6.4573,3.7019,5.4916,122,307,152
MB,1h,0.65,7.0,0.5,5.2068,3.695,6.17,109,287,137
MB,1h,0.45,5.0,0.125,6.4594,3.6904,5.494,123,310,156
MB,1h,0.45,7.0,0.125,6.4634,3.6904,5.4942,123,310,156
MB,1h,0.45,10.0,0.125,6.4634,3.6904,5.4942,123,310,156
MB,1h,0.425,4.0,0.167,7.5274,3.6873,7.004,122,308,158
MB,1h,0.4,7.0,1.0,4.431,3.6846,4.4111,126,304,157
MB,1h,0.575,10.0,1.0,4.7654,3.6792,2.9342,115,289,144
MB,1h,0.575,4.0,0.25,6.3947,3.6759,5.886,115,289,144
MB,1h,0.575,2.0,0.25,5.8356,3.6661,5.7464,115,289,144
MB,1h,0.425,2.0,0.5,5.811,3.6641,5.1506,122,308,158
MB,1h,0.675,5.0,0.25,6.2252,3.6618,6.9694,105,286,132
MB,1h,0.45,4.0,0.125,6.4585,3.649,5.4939,123,310,156
MB,1h,0.675,10.0,0.25,6.2057,3.6393,6.6538,105,286,132
MB,1h,0.65,4.0,0.5,5.0819,3.6373,5.9144,109,287,137
MB,1h,0.55,10.0,0.5,6.9353,3.6349,3.9029,112,290,142
MB,1h,0.675,7.0,0.25,6.2627,3.6327,6.6471,105,286,132
MB,1h,0.45,3.0,0.125,6.4171,3.6295,5.6137,123,310,156
MB,1h,0.7,2.0,0.125,4.0991,3.6275,6.4023,102,279,130
MB,1h,0.45,3.0,0.25,6.1303,3.6138,6.7559,123,310,156
MB,1h,0.65,5.0,0.5,5.1757,3.6026,5.9718,109,287,137
MB,1h,0.425,3.0,0.167,7.5136,3.5997,6.9826,122,308,158
MB,1h,0.55,3.0,0.25,6.2336,3.5976,5.8822,112,290,142
MB,1h,0.45,4.0,0.5,6.6137,3.5839,4.3954,123,310,156
MB,1h,0.375,5.0,1.0,4.1288,3.5762,5.0819,127,309,155
MB,1h,0.55,7.0,0.5,7.1451,3.5715,4.0256,112,290,142
MB,1h,0.475,7.0,0.167,7.2327,3.5691,6.4404,122,307,152
MB,1h,0.475,10.0,0.167,7.2327,3.5691,6.4404,122,307,152
MB,1h,0.475,5.0,0.167,7.2188,3.5685,6.4392,122,307,152
MB,1h,0.7,4.0,0.5,4.5122,3.5601,5.9798,102,279,130
MB,1h,0.475,2.0,0.25,6.133,3.5562,5.9135,122,307,152
MB,1h,0.525,3.0,0.5,7.5228,3.5464,3.6979,115,292,145
MB,1h,0.625,4.0,1.0,4.9618,3.5437,2.8147,113,284,141
MB,1h,0.575,4.0,0.5,5.5627,3.5384,4.7019,115,289,144
MB,1h,0.575,7.0,1.0,4.7885,3.5357,2.9155,115,289,144
MB,1h,0.675,5.0,0.5,4.78,3.5306,6.197,105,286,132
MB,1h,0.65,3.0,0.5,4.564,3.5238,5.8732,109,287,137
MB,1h,0.675,10.0,0.5,4.4971,3.5146,5.5775,105,286,132
MB,1h,0.475,10.0,0.25,6.6617,3.5117,5.8388,122,307,152
MB,1h,0.475,7.0,0.25,6.6609,3.5114,5.8368,122,307,152
MB,1h,0.45,10.0,0.167,6.7043,3.5084,7.0148,123,310,156
MB,1h,0.45,7.0,0.167,6.7043,3.5083,7.0148,123,310,156
MB,1h,0.45,5.0,0.167,6.6934,3.5078,7.0138,123,310,156
MB,1h,0.475,5.0,0.25,6.6022,3.5048,5.8217,122,307,152
MB,1h,0.55,10.0,0.25,6.4412,3.5004,5.6177,112,290,142
MB,1h,0.55,7.0,0.25,6.4374,3.4943,5.6029,112,290,142
MB,1h,0.5,10.0,0.5,7.8089,3.4893,3.8821,116,302,147
MB,1h,0.475,4.0,0.167,7.3449,3.4844,6.4321,122,307,152
MB,1h,0.675,7.0,0.5,4.8395,3.4782,6.0093,105,286,132
MB,1h,0.65,2.0,0.25,5.0028,3.4774,6.3789,109,287,137
MB,1h,0.675,4.0,0.5,5.0451,3.474,5.7551,105,286,132
MB,1h,0.5,7.0,0.5,7.7793,3.4724,4.0237,116,302,147
MB,1h,0.5,2.0,0.25,6.3057,3.4663,6.2416,116,302,147
MB,1h,0.45,10.0,0.5,6.5265,3.4662,4.3346,123,310,156
MB,1h,0.55,5.0,0.25,6.5079,3.46,5.5879,112,290,142
MB,1h,0.45,7.0,0.5,6.511,3.4546,4.438,123,310,156
MB,1h,0.55,5.0,0.5,7.1562,3.4507,4.2711,112,290,142
MB,1h,0.45,4.0,0.167,6.8291,3.4498,7.0105,123,310,156
MB,1h,0.475,3.0,0.167,7.3197,3.4423,6.5333,122,307,152
MB,1h,0.6,2.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.6,3.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.6,4.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.6,5.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.6,7.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.6,10.0,0.083,3.9503,3.4399,3.8222,115,284,143
MB,1h,0.475,5.0,0.5,7.0507,3.439,3.2851,122,307,152
MB,1h,0.5,10.0,0.25,6.9662,3.4304,6.3442,116,302,147
MB,1h,0.5,7.0,0.25,6.964,3.4302,6.3391,116,302,147
MB,1h,0.5,5.0,0.25,7.0425,3.4209,6.3279,116,302,147
MB,1h,0.35,2.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.35,3.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.35,4.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.35,5.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.35,7.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.35,10.0,0.083,3.7114,3.4173,4.0109,127,309,162
MB,1h,0.45,3.0,0.167,6.8016,3.3964,7.12,123,310,156
MB,1h,0.3,4.0,1.0,5.3378,3.3926,1.5737,125,316,163
MB,1h,0.575,5.0,1.0,5.1184,3.3891,2.518,115,289,144
MB,1h,0.575,3.0,0.5,5.1856,3.3836,4.2466,115,289,144
MB,1h,0.5,5.0,0.5,7.9941,3.3776,3.8926,116,302,147
MB,1h,0.45,3.0,0.5,6.4777,3.3697,4.21,123,310,156
MB,1h,0.6,2.0,0.5,4.4722,3.3677,4.2029,115,284,143
MB,1h,0.375,3.0,1.0,4.0927,3.3665,4.3187,127,309,155
MB,1h,0.45,2.0,0.5,5.5893,3.3545,4.3254,123,310,156
MB,1h,0.475,4.0,0.25,6.7481,3.3528,5.7721,122,307,152
MB,1h,0.575,2.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.575,3.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.575,4.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.575,5.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.575,7.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.575,10.0,0.083,3.972,3.3522,4.1052,115,289,144
MB,1h,0.5,3.0,0.25,6.95,3.3473,6.488,116,302,147
MB,1h,0.375,4.0,1.0,4.4437,3.3414,4.896,127,309,155
MB,1h,0.625,2.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.625,3.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.625,4.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.625,5.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.625,7.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.625,10.0,0.083,4.2413,3.3291,4.4788,113,284,141
MB,1h,0.375,10.0,1.0,4.3214,3.319,5.1797,127,309,155
MB,1h,0.55,2.0,0.25,5.9958,3.3163,5.5018,112,290,142
MB,1h,0.45,2.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.45,3.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.45,4.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.45,5.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.45,7.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.45,10.0,0.083,3.4476,3.3051,4.1702,123,310,156
MB,1h,0.475,4.0,0.5,7.0686,3.3011,3.3933,122,307,152
MB,1h,0.55,4.0,0.25,6.4715,3.2976,5.5714,112,290,142
MB,1h,0.7,10.0,1.0,2.8157,3.2934,4.5217,102,279,130
MB,1h,0.525,10.0,1.0,5.8899,3.2911,2.7034,115,292,145
MB,1h,0.525,2.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.525,3.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.525,4.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.525,5.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.525,7.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.525,10.0,0.083,4.2742,3.2901,4.7047,115,292,145
MB,1h,0.625,3.0,1.0,4.2112,3.2842,2.299,113,284,141
MB,1h,0.5,4.0,0.25,6.9743,3.2821,6.2974,116,302,147
MB,1h,0.3,2.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.3,3.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.3,4.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.3,5.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.3,7.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.3,10.0,0.083,3.7024,3.279,3.6518,125,316,163
MB,1h,0.375,7.0,1.0,4.1455,3.2698,5.2253,127,309,155
MB,1h,0.3,10.0,1.0,5.9246,3.2607,2.0244,125,316,163
MB,1h,0.675,3.0,0.5,4.5814,3.2599,5.154,105,286,132
MB,1h,0.525,7.0,1.0,5.9873,3.2542,2.8378,115,292,145
MB,1h,0.4,2.0,1.0,4.11,3.2481,3.1428,126,304,157
MB,1h,0.475,3.0,0.25,6.6619,3.2453,5.8013,122,307,152
MB,1h,0.525,2.0,0.5,6.9008,3.2441,3.3056,115,292,145
MB,1h,0.55,2.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.55,3.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.55,4.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.55,5.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.55,7.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.55,10.0,0.083,4.3882,3.2336,4.1317,112,290,142
MB,1h,0.35,4.0,1.0,4.5677,3.23,2.9033,127,309,162
MB,1h,0.55,4.0,0.5,7.2405,3.2036,4.0896,112,290,142
MB,1h,0.5,4.0,0.5,7.7921,3.198,4.0585,116,302,147
MB,1h,0.325,2.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.325,3.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.325,4.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.325,5.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.325,7.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.325,10.0,0.083,3.6343,3.1944,4.0936,128,310,161
MB,1h,0.65,2.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.65,3.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.65,4.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.65,5.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.65,7.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.65,10.0,0.083,3.701,3.182,3.7953,109,287,137
MB,1h,0.7,2.0,0.25,3.8518,3.1813,6.4756,102,279,130
MB,1h,0.3,5.0,1.0,5.8767,3.177,2.046,125,316,163
MB,1h,0.475,10.0,0.5,7.0315,3.1753,3.3405,122,307,152
MB,1h,0.3,7.0,1.0,5.7416,3.1713,2.0,125,316,163
MB,1h,0.55,3.0,0.5,6.6735,3.1693,3.9361,112,290,142
MB,1h,0.475,7.0,0.5,7.0084,3.1552,3.4394,122,307,152
MB,1h,0.35,10.0,1.0,4.9384,3.1495,3.3677,127,309,162
MB,1h,0.65,10.0,1.0,3.8371,3.1368,4.3439,109,287,137
