r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
3.0,0.5,143,0.573,4.2654,609.95,MB,1h,validation,0.6,188
3.0,1.0,143,0.483,1.6904,241.72,MB,1h,validation,0.6,188
3.0,2.0,143,0.413,-3.0036,-429.52,MB,1h,validation,0.6,188
3.0,5.0,143,0.329,-9.6587,-1381.2,MB,1h,validation,0.6,188
4.0,0.083,143,0.811,3.8222,546.57,MB,1h,validation,0.6,188
4.0,0.125,143,0.776,5.8706,839.49,MB,1h,validation,0.6,188
4.0,0.167,143,0.755,6.2693,896.51,MB,1h,validation,0.6,188
4.0,0.25,143,0.664,6.0981,872.03,MB,1h,validation,0.6,188
4.0,0.5,143,0.552,4.8756,697.21,MB,1h,validation,0.6,188
4.0,1.0,143,0.448,2.7485,393.03,MB,1h,validation,0.6,188
4.0,2.0,143,0.371,-1.8874,-269.9,MB,1h,validation,0.6,188
4.0,5.0,143,0.315,-8.4577,-1209.45,MB,1h,validation,0.6,188
5.0,0.083,143,0.811,3.8222,546.57,MB,1h,validation,0.6,188
5.0,0.125,143,0.769,5.635,805.8,MB,1h,validation,0.6,188
5.0,0.167,143,0.748,5.9423,849.75,MB,1h,validation,0.6,188
5.0,0.25,143,0.65,5.7024,815.44,MB,1h,validation,0.6,188
5.0,0.5,143,0.531,4.542,649.51,MB,1h,validation,0.6,188
5.0,1.0,143,0.427,2.6326,376.46,MB,1h,validation,0.6,188
5.0,2.0,143,0.322,-2.558,-365.8,MB,1h,validation,0.6,188
5.0,5.0,143,0.259,-9.7732,-1397.57,MB,1h,validation,0.6,188
7.0,0.083,143,0.811,3.8222,546.57,MB,1h,validation,0.6,188
7.0,0.125,143,0.769,5.635,805.81,MB,1h,validation,0.6,188
7.0,0.167,143,0.748,5.9442,850.02,MB,1h,validation,0.6,188
7.0,0.25,143,0.65,5.7233,818.43,MB,1h,validation,0.6,188
7.0,0.5,143,0.531,4.7667,681.64,MB,1h,validation,0.6,188
7.0,1.0,143,0.427,3.4645,495.42,MB,1h,validation,0.6,188
7.0,2.0,143,0.308,-2.7781,-397.26,MB,1h,validation,0.6,188
7.0,5.0,143,0.21,-9.4866,-1356.58,MB,1h,validation,0.6,188
10.0,0.083,143,0.811,3.8222,546.57,MB,1h,validation,0.6,188
10.0,0.125,143,0.769,5.6367,806.05,MB,1h,validation,0.6,188
10.0,0.167,143,0.748,5.9501,850.87,MB,1h,validation,0.6,188
10.0,0.25,143,0.65,5.744,821.39,MB,1h,validation,0.6,188
10.0,0.5,143,0.531,4.6457,664.33,MB,1h,validation,0.6,188
10.0,1.0,143,0.42,3.5066,501.45,MB,1h,validation,0.6,188
10.0,2.0,143,0.294,-2.5801,-368.95,MB,1h,validation,0.6,188
10.0,5.0,143,0.196,-8.6783,-1241.0,MB,1h,validation,0.6,188
2.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
2.0,0.125,141,0.809,6.4727,912.66,MB,1h,validation,0.625,188
2.0,0.167,141,0.794,6.5588,924.78,MB,1h,validation,0.625,188
2.0,0.25,141,0.738,6.341,894.09,MB,1h,validation,0.625,188
2.0,0.5,141,0.667,4.3819,617.85,MB,1h,validation,0.625,188
2.0,1.0,141,0.624,2.6597,375.02,MB,1h,validation,0.625,188
2.0,2.0,141,0.539,-0.4012,-56.57,MB,1h,validation,0.625,188
2.0,5.0,141,0.397,-7.1825,-1012.73,MB,1h,validation,0.625,188
3.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
3.0,0.125,141,0.794,6.7279,948.63,MB,1h,validation,0.625,188
3.0,0.167,141,0.78,6.9433,979.0,MB,1h,validation,0.625,188
3.0,0.25,141,0.695,6.541,922.28,MB,1h,validation,0.625,188
3.0,0.5,141,0.582,4.6212,651.59,MB,1h,validation,0.625,188
3.0,1.0,141,0.496,2.299,324.16,MB,1h,validation,0.625,188
3.0,2.0,141,0.433,-2.2832,-321.93,MB,1h,validation,0.625,188
3.0,5.0,141,0.355,-8.9959,-1268.43,MB,1h,validation,0.625,188
4.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
4.0,0.125,141,0.78,6.4519,909.72,MB,1h,validation,0.625,188
4.0,0.167,141,0.766,6.8281,962.77,MB,1h,validation,0.625,188
4.0,0.25,141,0.674,6.6126,932.38,MB,1h,validation,0.625,188
4.0,0.5,141,0.553,4.9032,691.35,MB,1h,validation,0.625,188
4.0,1.0,141,0.454,2.8147,396.87,MB,1h,validation,0.625,188
4.0,2.0,141,0.383,-1.6413,-231.42,MB,1h,validation,0.625,188
4.0,5.0,141,0.333,-8.2585,-1164.45,MB,1h,validation,0.625,188
5.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
5.0,0.125,141,0.773,6.2262,877.89,MB,1h,validation,0.625,188
5.0,0.167,141,0.759,6.5283,920.49,MB,1h,validation,0.625,188
5.0,0.25,141,0.66,6.2768,885.03,MB,1h,validation,0.625,188
5.0,0.5,141,0.532,4.8473,683.47,MB,1h,validation,0.625,188
5.0,1.0,141,0.433,3.1797,448.34,MB,1h,validation,0.625,188
5.0,2.0,141,0.326,-2.1011,-296.25,MB,1h,validation,0.625,188
5.0,5.0,141,0.262,-9.479,-1336.54,MB,1h,validation,0.625,188
7.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
7.0,0.125,141,0.773,6.2262,877.9,MB,1h,validation,0.625,188
7.0,0.167,141,0.759,6.53,920.73,MB,1h,validation,0.625,188
7.0,0.25,141,0.66,6.293,887.31,MB,1h,validation,0.625,188
7.0,0.5,141,0.532,5.0308,709.34,MB,1h,validation,0.625,188
7.0,1.0,141,0.433,3.8951,549.2,MB,1h,validation,0.625,188
7.0,2.0,141,0.312,-2.2797,-321.43,MB,1h,validation,0.625,188
7.0,5.0,141,0.234,-9.2106,-1298.69,MB,1h,validation,0.625,188
10.0,0.083,141,0.837,4.4788,631.51,MB,1h,validation,0.625,188
10.0,0.125,141,0.773,6.2279,878.13,MB,1h,validation,0.625,188
10.0,0.167,141,0.759,6.5359,921.57,MB,1h,validation,0.625,188
10.0,0.25,141,0.66,6.3179,890.83,MB,1h,validation,0.625,188
10.0,0.5,141,0.532,4.9548,698.63,MB,1h,validation,0.625,188
10.0,1.0,141,0.426,4.0993,578.01,MB,1h,validation,0.625,188
10.0,2.0,141,0.298,-2.393,-337.41,MB,1h,validation,0.625,188
10.0,5.0,141,0.206,-8.6093,-1213.91,MB,1h,validation,0.625,188
2.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
2.0,0.125,137,0.788,6.0145,823.99,MB,1h,validation,0.65,188
2.0,0.167,137,0.788,6.2856,861.12,MB,1h,validation,0.65,188
2.0,0.25,137,0.752,6.3789,873.91,MB,1h,validation,0.65,188
2.0,0.5,137,0.664,4.9748,681.55,MB,1h,validation,0.65,188
2.0,1.0,137,0.62,2.784,381.4,MB,1h,validation,0.65,188
2.0,2.0,137,0.547,0.2244,30.74,MB,1h,validation,0.65,188
2.0,5.0,137,0.387,-6.3746,-873.32,MB,1h,validation,0.65,188
3.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
3.0,0.125,137,0.781,6.5488,897.18,MB,1h,validation,0.65,188
3.0,0.167,137,0.781,7.097,972.29,MB,1h,validation,0.65,188
3.0,0.25,137,0.723,7.1621,981.21,MB,1h,validation,0.65,188
3.0,0.5,137,0.591,5.8732,804.63,MB,1h,validation,0.65,188
3.0,1.0,137,0.511,3.273,448.4,MB,1h,validation,0.65,188
3.0,2.0,137,0.453,-1.623,-222.35,MB,1h,validation,0.65,188
3.0,5.0,137,0.343,-8.6066,-1179.1,MB,1h,validation,0.65,188
4.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
4.0,0.125,137,0.766,6.2462,855.73,MB,1h,validation,0.65,188
4.0,0.167,137,0.766,6.842,937.35,MB,1h,validation,0.65,188
4.0,0.25,137,0.701,7.0682,968.34,MB,1h,validation,0.65,188
4.0,0.5,137,0.555,5.9144,810.27,MB,1h,validation,0.65,188
4.0,1.0,137,0.46,3.7168,509.21,MB,1h,validation,0.65,188
4.0,2.0,137,0.394,-1.1346,-155.43,MB,1h,validation,0.65,188
4.0,5.0,137,0.314,-8.0637,-1104.72,MB,1h,validation,0.65,188
5.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
5.0,0.125,137,0.759,6.0217,824.97,MB,1h,validation,0.65,188
5.0,0.167,137,0.759,6.5673,899.72,MB,1h,validation,0.65,188
5.0,0.25,137,0.693,6.7834,929.33,MB,1h,validation,0.65,188
5.0,0.5,137,0.533,5.9718,818.14,MB,1h,validation,0.65,188
5.0,1.0,137,0.431,3.9728,544.27,MB,1h,validation,0.65,188
5.0,2.0,137,0.336,-1.7227,-236.0,MB,1h,validation,0.65,188
5.0,5.0,137,0.263,-8.5296,-1168.56,MB,1h,validation,0.65,188
7.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
7.0,0.125,137,0.759,6.0217,824.97,MB,1h,validation,0.65,188
7.0,0.167,137,0.759,6.5694,900.01,MB,1h,validation,0.65,188
7.0,0.25,137,0.693,6.8075,932.63,MB,1h,validation,0.65,188
7.0,0.5,137,0.533,6.17,845.29,MB,1h,validation,0.65,188
7.0,1.0,137,0.431,4.6882,642.28,MB,1h,validation,0.65,188
7.0,2.0,137,0.328,-1.0529,-144.25,MB,1h,validation,0.65,188
7.0,5.0,137,0.248,-7.5868,-1039.39,MB,1h,validation,0.65,188
10.0,0.083,137,0.788,3.7953,519.96,MB,1h,validation,0.65,188
10.0,0.125,137,0.759,6.0233,825.19,MB,1h,validation,0.65,188
10.0,0.167,137,0.759,6.5753,900.82,MB,1h,validation,0.65,188
10.0,0.25,137,0.693,6.8343,936.3,MB,1h,validation,0.65,188
10.0,0.5,137,0.526,5.6025,767.54,MB,1h,validation,0.65,188
10.0,1.0,137,0.416,4.3439,595.11,MB,1h,validation,0.65,188
10.0,2.0,137,0.307,-1.9477,-266.84,MB,1h,validation,0.65,188
10.0,5.0,137,0.204,-7.418,-1016.27,MB,1h,validation,0.65,188
2.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
2.0,0.125,132,0.795,5.8964,778.33,MB,1h,validation,0.675,188
2.0,0.167,132,0.78,6.1439,810.99,MB,1h,validation,0.675,188
2.0,0.25,132,0.758,6.0783,802.34,MB,1h,validation,0.675,188
2.0,0.5,132,0.667,4.673,616.84,MB,1h,validation,0.675,188
2.0,1.0,132,0.636,2.8544,376.77,MB,1h,validation,0.675,188
2.0,2.0,132,0.568,0.2408,31.79,MB,1h,validation,0.675,188
2.0,5.0,132,0.417,-5.6747,-749.06,MB,1h,validation,0.675,188
3.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
3.0,0.125,132,0.788,6.5003,858.04,MB,1h,validation,0.675,188
3.0,0.167,132,0.773,7.0595,931.86,MB,1h,validation,0.675,188
3.0,0.25,132,0.727,6.7439,890.19,MB,1h,validation,0.675,188
3.0,0.5,132,0.591,5.154,680.33,MB,1h,validation,0.675,188
3.0,1.0,132,0.53,3.4116,450.33,MB,1h,validation,0.675,188
3.0,2.0,132,0.462,-1.1321,-149.43,MB,1h,validation,0.675,188
3.0,5.0,132,0.402,-7.9417,-1048.31,MB,1h,validation,0.675,188
4.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
4.0,0.125,132,0.773,6.2445,824.28,MB,1h,validation,0.675,188
4.0,0.167,132,0.758,6.9367,915.64,MB,1h,validation,0.675,188
4.0,0.25,132,0.705,6.8657,906.27,MB,1h,validation,0.675,188
4.0,0.5,132,0.561,5.7551,759.67,MB,1h,validation,0.675,188
4.0,1.0,132,0.47,3.7942,500.83,MB,1h,validation,0.675,188
4.0,2.0,132,0.394,-1.2165,-160.58,MB,1h,validation,0.675,188
4.0,5.0,132,0.326,-8.2585,-1090.12,MB,1h,validation,0.675,188
5.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
5.0,0.125,132,0.773,6.2609,826.44,MB,1h,validation,0.675,188
5.0,0.167,132,0.758,6.9842,921.92,MB,1h,validation,0.675,188
5.0,0.25,132,0.705,6.9694,919.96,MB,1h,validation,0.675,188
5.0,0.5,132,0.553,6.197,818.0,MB,1h,validation,0.675,188
5.0,1.0,132,0.447,4.4547,588.02,MB,1h,validation,0.675,188
5.0,2.0,132,0.364,-0.6678,-88.15,MB,1h,validation,0.675,188
5.0,5.0,132,0.303,-7.592,-1002.14,MB,1h,validation,0.675,188
7.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
7.0,0.125,132,0.765,6.0288,795.8,MB,1h,validation,0.675,188
7.0,0.167,132,0.75,6.6895,883.01,MB,1h,validation,0.675,188
7.0,0.25,132,0.697,6.6471,877.41,MB,1h,validation,0.675,188
7.0,0.5,132,0.538,6.0093,793.22,MB,1h,validation,0.675,188
7.0,1.0,132,0.432,4.7597,628.28,MB,1h,validation,0.675,188
7.0,2.0,132,0.333,-0.6856,-90.49,MB,1h,validation,0.675,188
7.0,5.0,132,0.273,-7.5286,-993.77,MB,1h,validation,0.675,188
10.0,0.083,132,0.788,4.142,546.75,MB,1h,validation,0.675,188
10.0,0.125,132,0.765,6.0288,795.8,MB,1h,validation,0.675,188
10.0,0.167,132,0.75,6.6895,883.02,MB,1h,validation,0.675,188
10.0,0.25,132,0.697,6.6538,878.31,MB,1h,validation,0.675,188
10.0,0.5,132,0.53,5.5775,736.23,MB,1h,validation,0.675,188
10.0,1.0,132,0.424,4.6285,610.96,MB,1h,validation,0.675,188
10.0,2.0,132,0.311,-2.0185,-266.44,MB,1h,validation,0.675,188
10.0,5.0,132,0.22,-8.2363,-1087.2,MB,1h,validation,0.675,188
2.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
2.0,0.125,130,0.808,6.4023,832.3,MB,1h,validation,0.7,188
2.0,0.167,130,0.777,6.3015,819.19,MB,1h,validation,0.7,188
2.0,0.25,130,0.769,6.4756,841.83,MB,1h,validation,0.7,188
2.0,0.5,130,0.677,4.6936,610.16,MB,1h,validation,0.7,188
2.0,1.0,130,0.638,2.6859,349.17,MB,1h,validation,0.7,188
2.0,2.0,130,0.577,-0.0311,-4.04,MB,1h,validation,0.7,188
2.0,5.0,130,0.4,-5.5998,-727.98,MB,1h,validation,0.7,188
3.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
3.0,0.125,130,0.792,6.852,890.76,MB,1h,validation,0.7,188
3.0,0.167,130,0.762,7.0315,914.09,MB,1h,validation,0.7,188
3.0,0.25,130,0.731,6.9452,902.88,MB,1h,validation,0.7,188
3.0,0.5,130,0.592,4.9051,637.66,MB,1h,validation,0.7,188
3.0,1.0,130,0.531,2.9146,378.9,MB,1h,validation,0.7,188
3.0,2.0,130,0.469,-0.3113,-40.47,MB,1h,validation,0.7,188
3.0,5.0,130,0.4,-6.8337,-888.38,MB,1h,validation,0.7,188
4.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
4.0,0.125,130,0.785,6.9679,905.82,MB,1h,validation,0.7,188
4.0,0.167,130,0.754,7.3125,950.62,MB,1h,validation,0.7,188
4.0,0.25,130,0.715,7.5209,977.72,MB,1h,validation,0.7,188
4.0,0.5,130,0.577,5.9798,777.37,MB,1h,validation,0.7,188
4.0,1.0,130,0.477,3.4829,452.77,MB,1h,validation,0.7,188
4.0,2.0,130,0.4,-1.6854,-219.1,MB,1h,validation,0.7,188
4.0,5.0,130,0.315,-8.3732,-1088.52,MB,1h,validation,0.7,188
5.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
5.0,0.125,130,0.777,6.7664,879.63,MB,1h,validation,0.7,188
5.0,0.167,130,0.746,7.1543,930.06,MB,1h,validation,0.7,188
5.0,0.25,130,0.708,7.5015,975.19,MB,1h,validation,0.7,188
5.0,0.5,130,0.554,6.1816,803.61,MB,1h,validation,0.7,188
5.0,1.0,130,0.446,4.0256,523.33,MB,1h,validation,0.7,188
5.0,2.0,130,0.377,-0.7827,-101.75,MB,1h,validation,0.7,188
5.0,5.0,130,0.315,-7.1942,-935.24,MB,1h,validation,0.7,188
7.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
7.0,0.125,130,0.769,6.5421,850.47,MB,1h,validation,0.7,188
7.0,0.167,130,0.738,6.9445,902.78,MB,1h,validation,0.7,188
7.0,0.25,130,0.7,7.2672,944.74,MB,1h,validation,0.7,188
7.0,0.5,130,0.546,6.0038,780.5,MB,1h,validation,0.7,188
7.0,1.0,130,0.415,3.9917,518.93,MB,1h,validation,0.7,188
7.0,2.0,130,0.323,-1.5471,-201.13,MB,1h,validation,0.7,188
7.0,5.0,130,0.254,-7.8371,-1018.82,MB,1h,validation,0.7,188
10.0,0.083,130,0.808,4.1891,544.59,MB,1h,validation,0.7,188
10.0,0.125,130,0.769,6.5421,850.47,MB,1h,validation,0.7,188
10.0,0.167,130,0.738,6.9449,902.84,MB,1h,validation,0.7,188
10.0,0.25,130,0.7,7.2797,946.36,MB,1h,validation,0.7,188
10.0,0.5,130,0.546,6.1244,796.18,MB,1h,validation,0.7,188
10.0,1.0,130,0.415,4.5217,587.82,MB,1h,validation,0.7,188
10.0,2.0,130,0.308,-2.0452,-265.88,MB,1h,validation,0.7,188
10.0,5.0,130,0.208,-7.6032,-988.42,MB,1h,validation,0.7,188
2.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
2.0,0.125,125,0.84,6.1707,771.34,MB,1h,holdout,0.3,158
2.0,0.167,125,0.808,6.7056,838.2,MB,1h,holdout,0.3,158
2.0,0.25,125,0.808,6.2718,783.98,MB,1h,holdout,0.3,158
2.0,0.5,125,0.72,5.8242,728.02,MB,1h,holdout,0.3,158
2.0,1.0,125,0.656,6.1349,766.86,MB,1h,holdout,0.3,158
2.0,2.0,125,0.576,3.8162,477.03,MB,1h,holdout,0.3,158
2.0,5.0,125,0.52,0.214,26.75,MB,1h,holdout,0.3,158
3.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
3.0,0.125,125,0.84,6.2074,775.93,MB,1h,holdout,0.3,158
3.0,0.167,125,0.808,6.7402,842.53,MB,1h,holdout,0.3,158
3.0,0.25,125,0.808,6.4763,809.54,MB,1h,holdout,0.3,158
3.0,0.5,125,0.68,5.8539,731.73,MB,1h,holdout,0.3,158
3.0,1.0,125,0.6,5.7087,713.59,MB,1h,holdout,0.3,158
3.0,2.0,125,0.496,3.4699,433.74,MB,1h,holdout,0.3,158
3.0,5.0,125,0.44,0.4061,50.76,MB,1h,holdout,0.3,158
4.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
4.0,0.125,125,0.84,6.2453,780.67,MB,1h,holdout,0.3,158
4.0,0.167,125,0.8,6.6022,825.28,MB,1h,holdout,0.3,158
4.0,0.25,125,0.8,6.4009,800.12,MB,1h,holdout,0.3,158
4.0,0.5,125,0.664,5.5423,692.79,MB,1h,holdout,0.3,158
4.0,1.0,125,0.576,5.3378,667.22,MB,1h,holdout,0.3,158
4.0,2.0,125,0.464,3.3407,417.59,MB,1h,holdout,0.3,158
4.0,5.0,125,0.416,0.8496,106.2,MB,1h,holdout,0.3,158
5.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
5.0,0.125,125,0.84,6.2504,781.29,MB,1h,holdout,0.3,158
5.0,0.167,125,0.8,6.616,826.99,MB,1h,holdout,0.3,158
5.0,0.25,125,0.8,6.4565,807.06,MB,1h,holdout,0.3,158
5.0,0.5,125,0.664,5.7431,717.88,MB,1h,holdout,0.3,158
5.0,1.0,125,0.576,5.8767,734.59,MB,1h,holdout,0.3,158
5.0,2.0,125,0.464,4.5518,568.98,MB,1h,holdout,0.3,158
5.0,5.0,125,0.408,2.4846,310.58,MB,1h,holdout,0.3,158
7.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
7.0,0.125,125,0.84,6.2504,781.29,MB,1h,holdout,0.3,158
7.0,0.167,125,0.8,6.616,827.0,MB,1h,holdout,0.3,158
7.0,0.25,125,0.8,6.4636,807.95,MB,1h,holdout,0.3,158
7.0,0.5,125,0.656,5.4877,685.96,MB,1h,holdout,0.3,158
7.0,1.0,125,0.56,5.7416,717.7,MB,1h,holdout,0.3,158
7.0,2.0,125,0.448,4.7963,599.54,MB,1h,holdout,0.3,158
7.0,5.0,125,0.384,2.9188,364.85,MB,1h,holdout,0.3,158
10.0,0.083,125,0.84,3.7024,462.8,MB,1h,holdout,0.3,158
10.0,0.125,125,0.84,6.2509,781.37,MB,1h,holdout,0.3,158
10.0,0.167,125,0.8,6.6185,827.31,MB,1h,holdout,0.3,158
10.0,0.25,125,0.8,6.4728,809.11,MB,1h,holdout,0.3,158
10.0,0.5,125,0.656,5.5342,691.78,MB,1h,holdout,0.3,158
10.0,1.0,125,0.56,5.9246,740.57,MB,1h,holdout,0.3,158
10.0,2.0,125,0.448,4.9075,613.44,MB,1h,holdout,0.3,158
10.0,5.0,125,0.368,2.0419,255.23,MB,1h,holdout,0.3,158
2.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
2.0,0.125,128,0.828,6.656,851.97,MB,1h,holdout,0.325,158
2.0,0.167,128,0.805,6.7193,860.07,MB,1h,holdout,0.325,158
2.0,0.25,128,0.781,6.2435,799.17,MB,1h,holdout,0.325,158
2.0,0.5,128,0.695,5.244,671.24,MB,1h,holdout,0.325,158
2.0,1.0,128,0.656,5.4765,700.99,MB,1h,holdout,0.325,158
2.0,2.0,128,0.57,3.6501,467.21,MB,1h,holdout,0.325,158
2.0,5.0,128,0.523,0.1614,20.66,MB,1h,holdout,0.325,158
3.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
3.0,0.125,128,0.828,6.7191,860.05,MB,1h,holdout,0.325,158
3.0,0.167,128,0.805,6.7853,868.52,MB,1h,holdout,0.325,158
3.0,0.25,128,0.781,6.4823,829.73,MB,1h,holdout,0.325,158
3.0,0.5,128,0.656,5.3626,686.41,MB,1h,holdout,0.325,158
3.0,1.0,128,0.586,5.1887,664.15,MB,1h,holdout,0.325,158
3.0,2.0,128,0.477,2.301,294.53,MB,1h,holdout,0.325,158
3.0,5.0,128,0.43,-1.0335,-132.28,MB,1h,holdout,0.325,158
4.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
4.0,0.125,128,0.828,6.754,864.51,MB,1h,holdout,0.325,158
4.0,0.167,128,0.797,6.6569,852.08,MB,1h,holdout,0.325,158
4.0,0.25,128,0.773,6.4096,820.43,MB,1h,holdout,0.325,158
4.0,0.5,128,0.641,5.0769,649.85,MB,1h,holdout,0.325,158
4.0,1.0,128,0.562,4.8541,621.33,MB,1h,holdout,0.325,158
4.0,2.0,128,0.445,2.4926,319.06,MB,1h,holdout,0.325,158
4.0,5.0,128,0.406,-0.1899,-24.31,MB,1h,holdout,0.325,158
5.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
5.0,0.125,128,0.828,6.7597,865.24,MB,1h,holdout,0.325,158
5.0,0.167,128,0.797,6.6738,854.25,MB,1h,holdout,0.325,158
5.0,0.25,128,0.773,6.4754,828.86,MB,1h,holdout,0.325,158
5.0,0.5,128,0.641,5.2888,676.96,MB,1h,holdout,0.325,158
5.0,1.0,128,0.562,5.3836,689.1,MB,1h,holdout,0.325,158
5.0,2.0,128,0.445,3.5374,452.78,MB,1h,holdout,0.325,158
5.0,5.0,128,0.398,1.1916,152.52,MB,1h,holdout,0.325,158
7.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
7.0,0.125,128,0.828,6.7597,865.24,MB,1h,holdout,0.325,158
7.0,0.167,128,0.797,6.6739,854.26,MB,1h,holdout,0.325,158
7.0,0.25,128,0.773,6.4836,829.9,MB,1h,holdout,0.325,158
7.0,0.5,128,0.633,5.0658,648.42,MB,1h,holdout,0.325,158
7.0,1.0,128,0.547,5.3514,684.98,MB,1h,holdout,0.325,158
7.0,2.0,128,0.43,4.0006,512.08,MB,1h,holdout,0.325,158
7.0,5.0,128,0.375,2.0594,263.61,MB,1h,holdout,0.325,158
10.0,0.083,128,0.828,3.6343,465.19,MB,1h,holdout,0.325,158
10.0,0.125,128,0.828,6.7603,865.31,MB,1h,holdout,0.325,158
10.0,0.167,128,0.797,6.6762,854.56,MB,1h,holdout,0.325,158
10.0,0.25,128,0.773,6.4925,831.04,MB,1h,holdout,0.325,158
10.0,0.5,128,0.633,5.1108,654.18,MB,1h,holdout,0.325,158
10.0,1.0,128,0.547,5.5387,708.96,MB,1h,holdout,0.325,158
10.0,2.0,128,0.43,4.1637,532.96,MB,1h,holdout,0.325,158
10.0,5.0,128,0.359,1.1152,142.75,MB,1h,holdout,0.325,158
2.0,0.083,127,0.858,3.7114,471.35,MB,1h,holdout,0.35,158
2.0,0.125,127,0.843,6.9024,876.6,MB,1h,holdout,0.35,158
2.0,0.167,127,0.803,6.9652,884.58,MB,1h,holdout,0.35,158
2.0,0.25,127,0.772,6.5514,832.02,MB,1h,holdout,0.35,158
2.0,0.5,127,0.701,5.0695,643.82,MB,1h,holdout,0.35,158
2.0,1.0,127,0.638,4.8314,613.59,MB,1h,holdout,0.35,158
2.0,2.0,127,0.543,2.6525,336.86,MB,1h,holdout,0.35,158
2.0,5.0,127,0.488,-0.7624,-96.82,MB,1h,holdout,0.35,158
3.0,0.083,127,0.858,3.7114,471.35,MB,1h,holdout,0.35,158
3.0,0.125,127,0.843,6.9652,884.58,MB,1h,holdout,0.35,158
3.0,0.167,127,0.803,7.048,895.09,MB,1h,holdout,0.35,158
3.0,0.25,127,0.772,6.8203,866.18,MB,1h,holdout,0.35,158
3.0,0.5,127,0.661,5.3137,674.84,MB,1h,holdout,0.35,158
3.0,1.0,127,0.575,4.6313,588.17,MB,1h,holdout,0.35,158
3.0,2.0,127,0.472,2.1607,274.41,MB,1h,holdout,0.35,158
3.0,5.0,127,0.425,-1.3197,-167.61,MB,1h,holdout,0.35,158
4.0,0.083,127,0.858,3.7114,471.35,MB,1h,holdout,0.35,158
4.0,0.125,127,0.843,7.0006,889.07,MB,1h,holdout,0.35,158
4.0,0.167,127,0.795,6.9331,880.5,MB,1h,holdout,0.35,158
4.0,0.25,127,0.764,6.7041,851.41,MB,1h,holdout,0.35,158
4.0,0.5,127,0.654,5.3298,676.88,MB,1h,holdout,0.35,158
4.0,1.0,127,0.559,4.5677,580.1,MB,1h,holdout,0.35,158
4.0,2.0,127,0.441,2.2725,288.61,MB,1h,holdout,0.35,158
4.0,5.0,127,0.386,-0.7754,-98.47,MB,1h,holdout,0.35,158
5.0,0.083,127,0.858,3.7114,471.35,MB,1h,holdout,0.35,158
5.0,0.125,127,0.843,7.0061,889.77,MB,1h,holdout,0.35,158
5.0,0.167,127,0.795,6.9496,882.59,MB,1h,holdout,0.35,158
5.0,0.25,127,0.764,6.8238,866.62,MB,1h,holdout,0.35,158
5.0,0.5,127,0.646,5.2233,663.36,MB,1h,holdout,0.35,158
5.0,1.0,127,0.551,4.7865,607.89,MB,1h,holdout,0.35,158
5.0,2.0,127,0.433,2.97,377.19,MB,1h,holdout,0.35,158
5.0,5.0,127,0.386,0.6657,84.55,MB,1h,holdout,0.35,158
7.0,0.083,127,0.858,3.7114,471.35,MB,1h,holdout,0.35,158
7.0,0.125,127,0.843,7.0061,889.77,MB,1h,holdout,0.35,158
7.0,0.167,127,0.795,6.9496,882.6,MB,1h,holdout,0.35,158
7.0,0.25,127,0.764,6.8317,867.62,MB,1h,holdout,0.35,158
