r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
4.0,0.5,1025,0.358,1.6105,-0.0956,-97.99,10m,holdout,0.55,1253
4.0,0.75,1025,0.346,1.4433,-0.274,-280.82,10m,holdout,0.55,1253
4.0,1.0,1025,0.341,1.328,-0.3924,-402.24,10m,holdout,0.55,1253
4.0,1.5,1025,0.335,1.2204,-0.5,-512.52,10m,holdout,0.55,1253
4.0,2.0,1025,0.33,1.1618,-0.5586,-572.58,10m,holdout,0.55,1253
4.5,0.25,1025,0.366,1.8446,0.1931,197.89,10m,holdout,0.55,1253
4.5,0.5,1025,0.343,1.6229,-0.0788,-80.74,10m,holdout,0.55,1253
4.5,0.75,1025,0.329,1.4135,-0.3036,-311.2,10m,holdout,0.55,1253
4.5,1.0,1025,0.323,1.2818,-0.4386,-449.6,10m,holdout,0.55,1253
4.5,1.5,1025,0.316,1.1583,-0.5622,-576.22,10m,holdout,0.55,1253
4.5,2.0,1025,0.309,1.0911,-0.6293,-645.07,10m,holdout,0.55,1253
5.0,0.25,1025,0.355,1.8723,0.2393,245.27,10m,holdout,0.55,1253
5.0,0.5,1025,0.329,1.6612,-0.0345,-35.38,10m,holdout,0.55,1253
5.0,0.75,1025,0.314,1.4407,-0.2739,-280.79,10m,holdout,0.55,1253
5.0,1.0,1025,0.307,1.289,-0.4304,-441.16,10m,holdout,0.55,1253
5.0,1.5,1025,0.3,1.142,-0.5785,-592.95,10m,holdout,0.55,1253
5.0,2.0,1025,0.293,1.0634,-0.6571,-673.55,10m,holdout,0.55,1253
1.5,0.25,1022,0.493,0.968,-0.7512,-767.77,10m,holdout,0.575,1253
1.5,0.5,1022,0.486,0.9127,-0.8071,-824.89,10m,holdout,0.575,1253
1.5,0.75,1022,0.481,0.8925,-0.8273,-845.54,10m,holdout,0.575,1253
1.5,1.0,1022,0.477,0.8811,-0.8387,-857.16,10m,holdout,0.575,1253
1.5,1.5,1022,0.476,0.868,-0.8518,-870.58,10m,holdout,0.575,1253
1.5,2.0,1022,0.473,0.8602,-0.8596,-878.54,10m,holdout,0.575,1253
2.0,0.25,1022,0.464,1.2556,-0.4596,-469.7,10m,holdout,0.575,1253
2.0,0.5,1022,0.456,1.1238,-0.5961,-609.21,10m,holdout,0.575,1253
2.0,0.75,1022,0.449,1.0815,-0.6383,-652.38,10m,holdout,0.575,1253
2.0,1.0,1022,0.444,1.0583,-0.6616,-676.14,10m,holdout,0.575,1253
2.0,1.5,1022,0.443,1.0318,-0.688,-703.18,10m,holdout,0.575,1253
2.0,2.0,1022,0.441,1.0163,-0.7035,-719.0,10m,holdout,0.575,1253
2.5,0.25,1022,0.437,1.4002,-0.3078,-314.57,10m,holdout,0.575,1253
2.5,0.5,1022,0.428,1.2455,-0.4724,-482.78,10m,holdout,0.575,1253
2.5,0.75,1022,0.421,1.158,-0.5619,-574.24,10m,holdout,0.575,1253
2.5,1.0,1022,0.416,1.1166,-0.6032,-616.51,10m,holdout,0.575,1253
2.5,1.5,1022,0.414,1.0715,-0.6484,-662.62,10m,holdout,0.575,1253
2.5,2.0,1022,0.412,1.0458,-0.6741,-688.93,10m,holdout,0.575,1253
3.0,0.25,1022,0.413,1.5218,-0.1748,-178.62,10m,holdout,0.575,1253
3.0,0.5,1022,0.402,1.3645,-0.3524,-360.2,10m,holdout,0.575,1253
3.0,0.75,1022,0.394,1.248,-0.472,-482.33,10m,holdout,0.575,1253
3.0,1.0,1022,0.39,1.196,-0.5239,-535.46,10m,holdout,0.575,1253
3.0,1.5,1022,0.387,1.1398,-0.5801,-592.82,10m,holdout,0.575,1253
3.0,2.0,1022,0.385,1.108,-0.6119,-625.36,10m,holdout,0.575,1253
3.5,0.25,1022,0.397,1.7091,0.0293,29.93,10m,holdout,0.575,1253
3.5,0.5,1022,0.379,1.5229,-0.1894,-193.54,10m,holdout,0.575,1253
3.5,0.75,1022,0.371,1.3639,-0.3559,-363.72,10m,holdout,0.575,1253
3.5,1.0,1022,0.366,1.2926,-0.4272,-436.59,10m,holdout,0.575,1253
3.5,1.5,1022,0.361,1.2169,-0.5028,-513.9,10m,holdout,0.575,1253
3.5,2.0,1022,0.358,1.1746,-0.5452,-557.15,10m,holdout,0.575,1253
4.0,0.25,1022,0.383,1.8735,0.2079,212.47,10m,holdout,0.575,1253
4.0,0.5,1022,0.363,1.6684,-0.0378,-38.66,10m,holdout,0.575,1253
4.0,0.75,1022,0.354,1.5081,-0.2092,-213.82,10m,holdout,0.575,1253
4.0,1.0,1022,0.346,1.3974,-0.3224,-329.53,10m,holdout,0.575,1253
4.0,1.5,1022,0.341,1.2952,-0.4246,-433.96,10m,holdout,0.575,1253
4.0,2.0,1022,0.337,1.2398,-0.4801,-490.62,10m,holdout,0.575,1253
4.5,0.25,1022,0.373,1.988,0.3344,341.75,10m,holdout,0.575,1253
4.5,0.5,1022,0.351,1.7816,0.0788,80.52,10m,holdout,0.575,1253
4.5,0.75,1022,0.339,1.5904,-0.1263,-129.12,10m,holdout,0.575,1253
4.5,1.0,1022,0.33,1.4672,-0.2527,-258.26,10m,holdout,0.575,1253
4.5,1.5,1022,0.324,1.3512,-0.3688,-376.87,10m,holdout,0.575,1253
4.5,2.0,1022,0.318,1.2878,-0.4321,-441.63,10m,holdout,0.575,1253
5.0,0.25,1022,0.358,1.8798,0.2419,247.23,10m,holdout,0.575,1253
5.0,0.5,1022,0.333,1.6966,-0.0003,-0.33,10m,holdout,0.575,1253
5.0,0.75,1022,0.32,1.4752,-0.2398,-245.03,10m,holdout,0.575,1253
5.0,1.0,1022,0.31,1.3214,-0.3984,-407.13,10m,holdout,0.575,1253
5.0,1.5,1022,0.303,1.1839,-0.536,-547.8,10m,holdout,0.575,1253
5.0,2.0,1022,0.297,1.11,-0.6099,-623.29,10m,holdout,0.575,1253
1.5,0.25,1019,0.499,1.0114,-0.7085,-722.0,10m,holdout,0.6,1253
1.5,0.5,1019,0.49,0.9601,-0.7607,-775.19,10m,holdout,0.6,1253
1.5,0.75,1019,0.485,0.9415,-0.7793,-794.12,10m,holdout,0.6,1253
1.5,1.0,1019,0.482,0.9311,-0.7897,-804.74,10m,holdout,0.6,1253
1.5,1.5,1019,0.477,0.919,-0.8018,-816.99,10m,holdout,0.6,1253
1.5,2.0,1019,0.476,0.9119,-0.8089,-824.26,10m,holdout,0.6,1253
2.0,0.25,1019,0.47,1.2665,-0.4491,-457.66,10m,holdout,0.6,1253
2.0,0.5,1019,0.46,1.1285,-0.5923,-603.6,10m,holdout,0.6,1253
2.0,0.75,1019,0.452,1.0842,-0.6366,-648.71,10m,holdout,0.6,1253
2.0,1.0,1019,0.451,1.0599,-0.661,-673.52,10m,holdout,0.6,1253
2.0,1.5,1019,0.447,1.0322,-0.6887,-701.75,10m,holdout,0.6,1253
2.0,2.0,1019,0.446,1.016,-0.7048,-718.21,10m,holdout,0.6,1253
2.5,0.25,1019,0.444,1.4339,-0.2747,-279.89,10m,holdout,0.6,1253
2.5,0.5,1019,0.432,1.2865,-0.4323,-440.5,10m,holdout,0.6,1253
2.5,0.75,1019,0.424,1.2009,-0.5199,-529.82,10m,holdout,0.6,1253
2.5,1.0,1019,0.423,1.1613,-0.5596,-570.2,10m,holdout,0.6,1253
2.5,1.5,1019,0.418,1.1182,-0.6026,-614.06,10m,holdout,0.6,1253
2.5,2.0,1019,0.417,1.0937,-0.6271,-639.03,10m,holdout,0.6,1253
3.0,0.25,1019,0.42,1.5595,-0.1394,-142.1,10m,holdout,0.6,1253
3.0,0.5,1019,0.408,1.4043,-0.3137,-319.62,10m,holdout,0.6,1253
3.0,0.75,1019,0.399,1.2899,-0.431,-439.23,10m,holdout,0.6,1253
3.0,1.0,1019,0.398,1.2391,-0.4818,-490.94,10m,holdout,0.6,1253
3.0,1.5,1019,0.394,1.1844,-0.5365,-546.69,10m,holdout,0.6,1253
3.0,2.0,1019,0.392,1.1534,-0.5675,-578.32,10m,holdout,0.6,1253
3.5,0.25,1019,0.401,1.7011,0.0172,17.54,10m,holdout,0.6,1253
3.5,0.5,1019,0.382,1.5066,-0.208,-211.96,10m,holdout,0.6,1253
3.5,0.75,1019,0.372,1.3561,-0.3647,-371.59,10m,holdout,0.6,1253
3.5,1.0,1019,0.37,1.2894,-0.4314,-439.58,10m,holdout,0.6,1253
3.5,1.5,1019,0.365,1.2187,-0.502,-511.56,10m,holdout,0.6,1253
3.5,2.0,1019,0.362,1.1792,-0.5415,-551.81,10m,holdout,0.6,1253
4.0,0.25,1019,0.386,1.9014,0.2338,238.22,10m,holdout,0.6,1253
4.0,0.5,1019,0.365,1.7143,0.0056,5.69,10m,holdout,0.6,1253
4.0,0.75,1019,0.354,1.5451,-0.1749,-178.19,10m,holdout,0.6,1253
4.0,1.0,1019,0.35,1.4604,-0.2604,-265.36,10m,holdout,0.6,1253
4.0,1.5,1019,0.344,1.3715,-0.3493,-355.95,10m,holdout,0.6,1253
4.0,2.0,1019,0.341,1.3218,-0.399,-406.56,10m,holdout,0.6,1253
4.5,0.25,1019,0.376,1.9891,0.3325,338.82,10m,holdout,0.6,1253
4.5,0.5,1019,0.353,1.7848,0.08,81.55,10m,holdout,0.6,1253
4.5,0.75,1019,0.34,1.6003,-0.1174,-119.68,10m,holdout,0.6,1253
4.5,1.0,1019,0.333,1.4814,-0.2394,-243.96,10m,holdout,0.6,1253
4.5,1.5,1019,0.327,1.3702,-0.3507,-357.37,10m,holdout,0.6,1253
4.5,2.0,1019,0.322,1.3096,-0.4113,-419.1,10m,holdout,0.6,1253
5.0,0.25,1019,0.362,1.9002,0.2585,263.43,10m,holdout,0.6,1253
5.0,0.5,1019,0.336,1.7123,0.0124,12.62,10m,holdout,0.6,1253
5.0,0.75,1019,0.322,1.4926,-0.2242,-228.41,10m,holdout,0.6,1253
5.0,1.0,1019,0.314,1.358,-0.3628,-369.67,10m,holdout,0.6,1253
5.0,1.5,1019,0.308,1.2313,-0.4894,-498.74,10m,holdout,0.6,1253
5.0,2.0,1019,0.302,1.1627,-0.5581,-568.71,10m,holdout,0.6,1253
1.5,0.25,1018,0.502,1.0395,-0.6807,-692.94,10m,holdout,0.625,1253
1.5,0.5,1018,0.496,0.9927,-0.7284,-741.49,10m,holdout,0.625,1253
1.5,0.75,1018,0.492,0.9762,-0.7449,-758.3,10m,holdout,0.625,1253
1.5,1.0,1018,0.487,0.9671,-0.7541,-767.64,10m,holdout,0.625,1253
1.5,1.5,1018,0.48,0.9565,-0.7646,-778.34,10m,holdout,0.625,1253
1.5,2.0,1018,0.479,0.9503,-0.7708,-784.66,10m,holdout,0.625,1253
2.0,0.25,1018,0.47,1.2122,-0.5039,-512.98,10m,holdout,0.625,1253
2.0,0.5,1018,0.462,1.0774,-0.6438,-655.39,10m,holdout,0.625,1253
2.0,0.75,1018,0.454,1.0344,-0.6867,-699.06,10m,holdout,0.625,1253
2.0,1.0,1018,0.45,1.0109,-0.7102,-723.02,10m,holdout,0.625,1253
2.0,1.5,1018,0.446,0.9842,-0.7369,-750.21,10m,holdout,0.625,1253
2.0,2.0,1018,0.445,0.9686,-0.7525,-766.05,10m,holdout,0.625,1253
2.5,0.25,1018,0.446,1.4299,-0.279,-284.0,10m,holdout,0.625,1253
2.5,0.5,1018,0.435,1.2822,-0.4369,-444.78,10m,holdout,0.625,1253
2.5,0.75,1018,0.427,1.1973,-0.5239,-533.29,10m,holdout,0.625,1253
2.5,1.0,1018,0.423,1.1582,-0.563,-573.11,10m,holdout,0.625,1253
2.5,1.5,1018,0.419,1.1158,-0.6053,-616.24,10m,holdout,0.625,1253
2.5,2.0,1018,0.418,1.0917,-0.6294,-640.72,10m,holdout,0.625,1253
3.0,0.25,1018,0.422,1.5171,-0.184,-187.32,10m,holdout,0.625,1253
3.0,0.5,1018,0.412,1.3698,-0.3484,-354.7,10m,holdout,0.625,1253
3.0,0.75,1018,0.403,1.2595,-0.4617,-470.02,10m,holdout,0.625,1253
3.0,1.0,1018,0.399,1.2112,-0.51,-519.17,10m,holdout,0.625,1253
3.0,1.5,1018,0.396,1.1595,-0.5617,-571.86,10m,holdout,0.625,1253
3.0,2.0,1018,0.394,1.1302,-0.591,-601.62,10m,holdout,0.625,1253
3.5,0.25,1018,0.404,1.7327,0.0457,46.47,10m,holdout,0.625,1253
3.5,0.5,1018,0.386,1.5568,-0.1579,-160.79,10m,holdout,0.625,1253
3.5,0.75,1018,0.377,1.4111,-0.31,-315.6,10m,holdout,0.625,1253
3.5,1.0,1018,0.372,1.3471,-0.3741,-380.79,10m,holdout,0.625,1253
3.5,1.5,1018,0.368,1.2795,-0.4416,-449.55,10m,holdout,0.625,1253
3.5,2.0,1018,0.366,1.2418,-0.4793,-487.91,10m,holdout,0.625,1253
4.0,0.25,1018,0.389,1.8579,0.1869,190.28,10m,holdout,0.625,1253
4.0,0.5,1018,0.368,1.6759,-0.0343,-34.91,10m,holdout,0.625,1253
4.0,0.75,1018,0.359,1.5083,-0.2123,-216.14,10m,holdout,0.625,1253
4.0,1.0,1018,0.353,1.4261,-0.2951,-300.38,10m,holdout,0.625,1253
4.0,1.5,1018,0.349,1.3402,-0.3809,-387.77,10m,holdout,0.625,1253
4.0,2.0,1018,0.345,1.2924,-0.4287,-436.44,10m,holdout,0.625,1253
4.5,0.25,1018,0.376,1.9483,0.2883,293.53,10m,holdout,0.625,1253
4.5,0.5,1018,0.354,1.7353,0.0297,30.28,10m,holdout,0.625,1253
4.5,0.75,1018,0.341,1.548,-0.1704,-173.5,10m,holdout,0.625,1253
4.5,1.0,1018,0.331,1.4289,-0.2922,-297.5,10m,holdout,0.625,1253
4.5,1.5,1018,0.326,1.3178,-0.4034,-410.66,10m,holdout,0.625,1253
4.5,2.0,1018,0.321,1.2574,-0.4638,-472.1,10m,holdout,0.625,1253
5.0,0.25,1018,0.365,1.9628,0.3165,322.22,10m,holdout,0.625,1253
5.0,0.5,1018,0.339,1.761,0.06,61.12,10m,holdout,0.625,1253
5.0,0.75,1018,0.326,1.5438,-0.1741,-177.22,10m,holdout,0.625,1253
5.0,1.0,1018,0.316,1.4099,-0.3113,-316.9,10m,holdout,0.625,1253
5.0,1.5,1018,0.311,1.2836,-0.4376,-445.53,10m,holdout,0.625,1253
5.0,2.0,1018,0.306,1.2148,-0.5064,-515.5,10m,holdout,0.625,1253
1.5,0.25,1015,0.5,0.9765,-0.7441,-755.27,10m,holdout,0.65,1253
1.5,0.5,1015,0.489,0.9331,-0.7885,-800.31,10m,holdout,0.65,1253
1.5,0.75,1015,0.487,0.918,-0.8035,-815.6,10m,holdout,0.65,1253
1.5,1.0,1015,0.485,0.9097,-0.8119,-824.06,10m,holdout,0.65,1253
1.5,1.5,1015,0.482,0.9001,-0.8214,-833.74,10m,holdout,0.65,1253
1.5,2.0,1015,0.48,0.8945,-0.8271,-839.48,10m,holdout,0.65,1253
2.0,0.25,1015,0.47,1.1647,-0.5517,-560.0,10m,holdout,0.65,1253
2.0,0.5,1015,0.459,1.0335,-0.688,-698.35,10m,holdout,0.65,1253
2.0,0.75,1015,0.452,0.9921,-0.7295,-740.42,10m,holdout,0.65,1253
2.0,1.0,1015,0.451,0.9694,-0.7522,-763.45,10m,holdout,0.65,1253
2.0,1.5,1015,0.449,0.9436,-0.7779,-789.58,10m,holdout,0.65,1253
2.0,2.0,1015,0.447,0.9286,-0.7929,-804.81,10m,holdout,0.65,1253
2.5,0.25,1015,0.448,1.4126,-0.2971,-301.53,10m,holdout,0.65,1253
2.5,0.5,1015,0.436,1.2718,-0.4477,-454.41,10m,holdout,0.65,1253
2.5,0.75,1015,0.431,1.1893,-0.5322,-540.17,10m,holdout,0.65,1253
2.5,1.0,1015,0.429,1.1517,-0.5699,-578.41,10m,holdout,0.65,1253
2.5,1.5,1015,0.427,1.111,-0.6106,-619.71,10m,holdout,0.65,1253
2.5,2.0,1015,0.425,1.0879,-0.6336,-643.14,10m,holdout,0.65,1253
3.0,0.25,1015,0.425,1.4523,-0.2516,-255.4,10m,holdout,0.65,1253
3.0,0.5,1015,0.412,1.3114,-0.4071,-413.25,10m,holdout,0.65,1253
3.0,0.75,1015,0.406,1.2037,-0.5178,-525.61,10m,holdout,0.65,1253
3.0,1.0,1015,0.404,1.1569,-0.5646,-573.09,10m,holdout,0.65,1253
3.0,1.5,1015,0.402,1.1069,-0.6146,-623.86,10m,holdout,0.65,1253
3.0,2.0,1015,0.4,1.0787,-0.6428,-652.48,10m,holdout,0.65,1253
3.5,0.25,1015,0.404,1.6073,-0.0845,-85.73,10m,holdout,0.65,1253
3.5,0.5,1015,0.384,1.4185,-0.298,-302.45,10m,holdout,0.65,1253
3.5,0.75,1015,0.377,1.2829,-0.4386,-445.17,10m,holdout,0.65,1253
3.5,1.0,1015,0.374,1.2216,-0.4999,-507.35,10m,holdout,0.65,1253
3.5,1.5,1015,0.372,1.1563,-0.5652,-573.63,10m,holdout,0.65,1253
3.5,2.0,1015,0.37,1.1197,-0.6018,-610.8,10m,holdout,0.65,1253
4.0,0.25,1015,0.389,1.7871,0.1135,115.22,10m,holdout,0.65,1253
4.0,0.5,1015,0.367,1.6157,-0.0954,-96.86,10m,holdout,0.65,1253
4.0,0.75,1015,0.36,1.4496,-0.2714,-275.49,10m,holdout,0.65,1253
4.0,1.0,1015,0.357,1.3683,-0.3532,-358.54,10m,holdout,0.65,1253
4.0,1.5,1015,0.355,1.2834,-0.4381,-444.67,10m,holdout,0.65,1253
4.0,2.0,1015,0.351,1.2361,-0.4854,-492.65,10m,holdout,0.65,1253
4.5,0.25,1015,0.377,1.8889,0.2251,228.47,10m,holdout,0.65,1253
4.5,0.5,1015,0.353,1.6778,-0.0292,-29.6,10m,holdout,0.65,1253
4.5,0.75,1015,0.342,1.4915,-0.2279,-231.27,10m,holdout,0.65,1253
4.5,1.0,1015,0.336,1.3739,-0.3477,-352.87,10m,holdout,0.65,1253
4.5,1.5,1015,0.332,1.2644,-0.4572,-464.05,10m,holdout,0.65,1253
4.5,2.0,1015,0.327,1.205,-0.5166,-524.33,10m,holdout,0.65,1253
5.0,0.25,1015,0.367,1.906,0.2552,259.02,10m,holdout,0.65,1253
5.0,0.5,1015,0.339,1.6767,-0.0278,-28.21,10m,holdout,0.65,1253
5.0,0.75,1015,0.328,1.4805,-0.2384,-241.94,10m,holdout,0.65,1253
5.0,1.0,1015,0.321,1.3522,-0.3694,-374.9,10m,holdout,0.65,1253
5.0,1.5,1015,0.317,1.2319,-0.4896,-496.98,10m,holdout,0.65,1253
5.0,2.0,1015,0.311,1.1666,-0.5549,-563.24,10m,holdout,0.65,1253
1.5,0.25,1013,0.503,0.9653,-0.7541,-763.93,10m,holdout,0.675,1253
1.5,0.5,1013,0.494,0.9251,-0.7953,-805.62,10m,holdout,0.675,1253
1.5,0.75,1013,0.491,0.9115,-0.8089,-819.44,10m,holdout,0.675,1253
1.5,1.0,1013,0.489,0.904,-0.8164,-827.01,10m,holdout,0.675,1253
1.5,1.5,1013,0.484,0.8955,-0.8249,-835.65,10m,holdout,0.675,1253
1.5,2.0,1013,0.481,0.8904,-0.83,-840.75,10m,holdout,0.675,1253
2.0,0.25,1013,0.474,1.1244,-0.5916,-599.3,10m,holdout,0.675,1253
2.0,0.5,1013,0.465,1.0159,-0.7046,-713.73,10m,holdout,0.675,1253
2.0,0.75,1013,0.458,0.9775,-0.7429,-752.56,10m,holdout,0.675,1253
2.0,1.0,1013,0.457,0.9566,-0.7638,-773.77,10m,holdout,0.675,1253
2.0,1.5,1013,0.453,0.9329,-0.7875,-797.78,10m,holdout,0.675,1253
2.0,2.0,1013,0.451,0.9191,-0.8014,-811.77,10m,holdout,0.675,1253
2.5,0.25,1013,0.449,1.3515,-0.3595,-364.17,10m,holdout,0.675,1253
2.5,0.5,1013,0.438,1.2054,-0.5135,-520.2,10m,holdout,0.675,1253
2.5,0.75,1013,0.432,1.1311,-0.5893,-596.95,10m,holdout,0.675,1253
2.5,1.0,1013,0.43,1.0965,-0.6239,-632.03,10m,holdout,0.675,1253
2.5,1.5,1013,0.427,1.0585,-0.6619,-670.46,10m,holdout,0.675,1253
2.5,2.0,1013,0.425,1.0369,-0.6835,-692.36,10m,holdout,0.675,1253
3.0,0.25,1013,0.432,1.4918,-0.2114,-214.19,10m,holdout,0.675,1253
3.0,0.5,1013,0.42,1.3507,-0.367,-371.79,10m,holdout,0.675,1253
3.0,0.75,1013,0.414,1.2446,-0.4759,-482.06,10m,holdout,0.675,1253
3.0,1.0,1013,0.412,1.1986,-0.5218,-528.57,10m,holdout,0.675,1253
3.0,1.5,1013,0.409,1.1496,-0.5708,-578.23,10m,holdout,0.675,1253
3.0,2.0,1013,0.407,1.122,-0.5984,-606.21,10m,holdout,0.675,1253
3.5,0.25,1013,0.412,1.6392,-0.0508,-51.46,10m,holdout,0.675,1253
3.5,0.5,1013,0.394,1.4543,-0.261,-264.4,10m,holdout,0.675,1253
3.5,0.75,1013,0.387,1.3201,-0.4003,-405.48,10m,holdout,0.675,1253
3.5,1.0,1013,0.384,1.2597,-0.4607,-466.69,10m,holdout,0.675,1253
3.5,1.5,1013,0.381,1.1954,-0.525,-531.85,10m,holdout,0.675,1253
3.5,2.0,1013,0.379,1.1593,-0.5611,-568.36,10m,holdout,0.675,1253
4.0,0.25,1013,0.395,1.7725,0.0978,99.03,10m,holdout,0.675,1253
4.0,0.5,1013,0.372,1.5917,-0.1196,-121.16,10m,holdout,0.675,1253
4.0,0.75,1013,0.364,1.4252,-0.2952,-299.06,10m,holdout,0.675,1253
4.0,1.0,1013,0.361,1.3453,-0.3751,-379.94,10m,holdout,0.675,1253
4.0,1.5,1013,0.358,1.2626,-0.4578,-463.71,10m,holdout,0.675,1253
4.0,2.0,1013,0.356,1.2167,-0.5037,-510.2,10m,holdout,0.675,1253
4.5,0.25,1013,0.384,1.8996,0.2368,239.91,10m,holdout,0.675,1253
4.5,0.5,1013,0.359,1.713,0.0059,5.93,10m,holdout,0.675,1253
4.5,0.75,1013,0.348,1.5297,-0.1892,-191.66,10m,holdout,0.675,1253
4.5,1.0,1013,0.344,1.4313,-0.2892,-292.92,10m,holdout,0.675,1253
4.5,1.5,1013,0.34,1.3302,-0.3902,-395.29,10m,holdout,0.675,1253
4.5,2.0,1013,0.337,1.275,-0.4454,-451.18,10m,holdout,0.675,1253
5.0,0.25,1013,0.373,1.9329,0.2823,285.96,10m,holdout,0.675,1253
5.0,0.5,1013,0.345,1.7106,0.0077,7.76,10m,holdout,0.675,1253
5.0,0.75,1013,0.334,1.5159,-0.2018,-204.42,10m,holdout,0.675,1253
5.0,1.0,1013,0.328,1.3886,-0.3318,-336.12,10m,holdout,0.675,1253
5.0,1.5,1013,0.322,1.2693,-0.4511,-456.97,10m,holdout,0.675,1253
5.0,2.0,1013,0.318,1.2046,-0.5159,-522.56,10m,holdout,0.675,1253
1.5,0.25,1006,0.501,0.9308,-0.7911,-795.85,10m,holdout,0.7,1253
1.5,0.5,1006,0.489,0.8861,-0.8365,-841.52,10m,holdout,0.7,1253
1.5,0.75,1006,0.486,0.8704,-0.8522,-857.31,10m,holdout,0.7,1253
1.5,1.0,1006,0.485,0.8617,-0.8609,-866.07,10m,holdout,0.7,1253
1.5,1.5,1006,0.483,0.8517,-0.8709,-876.1,10m,holdout,0.7,1253
1.5,2.0,1006,0.481,0.8459,-0.8767,-882.01,10m,holdout,0.7,1253
2.0,0.25,1006,0.473,1.0657,-0.6528,-656.7,10m,holdout,0.7,1253
2.0,0.5,1006,0.461,0.9577,-0.7649,-769.52,10m,holdout,0.7,1253
2.0,0.75,1006,0.456,0.9189,-0.8037,-808.53,10m,holdout,0.7,1253
2.0,1.0,1006,0.455,0.8976,-0.825,-829.93,10m,holdout,0.7,1253
2.0,1.5,1006,0.452,0.8735,-0.8491,-854.22,10m,holdout,0.7,1253
2.0,2.0,1006,0.452,0.8594,-0.8632,-868.35,10m,holdout,0.7,1253
2.5,0.25,1006,0.445,1.2598,-0.4548,-457.53,10m,holdout,0.7,1253
2.5,0.5,1006,0.431,1.114,-0.6072,-610.81,10m,holdout,0.7,1253
2.5,0.75,1006,0.426,1.042,-0.6806,-684.68,10m,holdout,0.7,1253
2.5,1.0,1006,0.424,1.0083,-0.7143,-718.57,10m,holdout,0.7,1253
2.5,1.5,1006,0.422,0.9712,-0.7514,-755.87,10m,holdout,0.7,1253
2.5,2.0,1006,0.422,0.95,-0.7726,-777.21,10m,holdout,0.7,1253
3.0,0.25,1006,0.431,1.4515,-0.2534,-254.94,10m,holdout,0.7,1253
3.0,0.5,1006,0.417,1.3057,-0.4142,-416.67,10m,holdout,0.7,1253
3.0,0.75,1006,0.412,1.197,-0.5257,-528.82,10m,holdout,0.7,1253
3.0,1.0,1006,0.409,1.1497,-0.573,-576.4,10m,holdout,0.7,1253
3.0,1.5,1006,0.407,1.0991,-0.6236,-627.3,10m,holdout,0.7,1253
3.0,2.0,1006,0.407,1.0706,-0.6521,-656.0,10m,holdout,0.7,1253
3.5,0.25,1006,0.409,1.5531,-0.1411,-141.95,10m,holdout,0.7,1253
3.5,0.5,1006,0.39,1.3516,-0.3665,-368.68,10m,holdout,0.7,1253
3.5,0.75,1006,0.384,1.2184,-0.5043,-507.29,10m,holdout,0.7,1253
3.5,1.0,1006,0.379,1.1577,-0.5649,-568.27,10m,holdout,0.7,1253
3.5,1.5,1006,0.377,1.0929,-0.6297,-633.51,10m,holdout,0.7,1253
3.5,2.0,1006,0.376,1.0564,-0.6662,-670.18,10m,holdout,0.7,1253
4.0,0.25,1006,0.394,1.7576,0.0792,79.7,10m,holdout,0.7,1253
4.0,0.5,1006,0.372,1.5711,-0.1428,-143.69,10m,holdout,0.7,1253
4.0,0.75,1006,0.365,1.4069,-0.3158,-317.66,10m,holdout,0.7,1253
4.0,1.0,1006,0.36,1.3279,-0.3947,-397.08,10m,holdout,0.7,1253
4.0,1.5,1006,0.358,1.2461,-0.4766,-479.43,10m,holdout,0.7,1253
4.0,2.0,1006,0.357,1.2006,-0.5221,-525.2,10m,holdout,0.7,1253
4.5,0.25,1006,0.382,1.8489,0.1813,182.41,10m,holdout,0.7,1253
4.5,0.5,1006,0.358,1.6519,-0.0582,-58.57,10m,holdout,0.7,1253
4.5,0.75,1006,0.348,1.4655,-0.2557,-257.2,10m,holdout,0.7,1253
4.5,1.0,1006,0.342,1.3659,-0.3567,-358.88,10m,holdout,0.7,1253
4.5,1.5,1006,0.339,1.2638,-0.4589,-461.62,10m,holdout,0.7,1253
4.5,2.0,1006,0.337,1.2081,-0.5146,-517.68,10m,holdout,0.7,1253
5.0,0.25,1006,0.371,1.875,0.2173,218.57,10m,holdout,0.7,1253
5.0,0.5,1006,0.344,1.6938,-0.0122,-12.27,10m,holdout,0.7,1253
5.0,0.75,1006,0.334,1.5014,-0.2191,-220.4,10m,holdout,0.7,1253
5.0,1.0,1006,0.326,1.3771,-0.3456,-347.64,10m,holdout,0.7,1253
5.0,1.5,1006,0.323,1.2613,-0.4614,-464.19,10m,holdout,0.7,1253
5.0,2.0,1006,0.319,1.1985,-0.5242,-527.37,10m,holdout,0.7,1253
