ts_ms,open,high,low,close,volume,turnover
1780459200000,65818.7,66589,65797.2,66551.6,3694.547,244988200.121
1780461000000,66551.6,66551.6,66231,66439.2,1427.501,94756965.0338
1780462800000,66439.2,67260.8,66439.2,67065.8,4381.1,293076797.1017
1780464600000,67065.8,67380,66729.3,67300.1,3667.529,246264065.7005
1780466400000,67300.1,67348.5,67081.5,67216.1,1873.865,125938131.7113
1780468200000,67216.1,67497.5,66930.9,66954.3,2047.324,137705502.7974
1780470000000,66954.3,67322.9,66826,67163.4,3113.196,209109007.164
1780471800000,67163.4,67292.8,67045,67188.5,1127.438,75771950.5631
1780473600000,67188.5,67236.9,66978.2,67003.3,1003.073,67290368.5442
1780475400000,67003.3,67216.5,66945,66998.6,1126.774,75546481.007
1780477200000,66998.6,67074.7,66776.2,66807.9,1475.352,98707022.3842
1780479000000,66807.9,67311,66627.5,67040.7,3345.65,223988587.8923
1780480800000,67040.7,67450,67027.6,67290.2,2203.292,148243560.4447
1780482600000,67290.2,67410.3,67145.5,67267.7,677.499,45578855.016
1780484400000,67267.7,67344.3,67167.5,67306.8,696.202,46830467.8585
1780486200000,67306.8,67306.9,67027,67044.9,955.232,64101016.3471
1780488000000,67044.9,67112,66755.6,67002.2,2003.788,134100851.1695
1780489800000,67002.2,67135.1,66804.8,67054.6,1146.81,76824364.0046
1780491600000,67054.6,67220,66800,66805.7,1270.545,85178669.9675
1780493400000,66805.7,67169.8,66605.3,66880.6,3327.644,222361076.8283
1780495200000,66880.6,66923.4,66620,66764.2,1702.565,113652502.3578
1780497000000,66764.2,66975.4,66680.4,66831.7,1217.263,81333603.238
1780498800000,66831.7,66868.2,66220,66571.5,4631.784,307591127.2252
1780500600000,66571.5,66660.1,66041.3,66046.9,3139.261,208047909.0756
1780502400000,66046.9,66346.9,65500,65568.4,9197.828,605596500.588
1780504200000,65568.4,66043.8,65556.4,66034.4,3286.755,216371072.8018
1780506000000,66034.4,66105.6,65671.7,65922.7,1761.304,115956395.9321
1780507800000,65922.7,66158.4,65770,65931.4,1665.756,109949181.758
1780509600000,65931.4,66060.7,65703.1,65877.4,1119.628,73730992.1607
1780511400000,65877.4,66132.2,65765,66002.5,847.39,55919714.3521
1780513200000,66002.5,66025.9,65555,65626,3313.225,218112752.6397
1780515000000,65626,65821.3,65201.2,65428.4,3950.068,258587962.2944
1780516800000,65428.4,65583.1,65220,65515.6,2560.11,167420408.3359
1780518600000,65515.6,65541.2,64686.2,64970.1,6131.985,398500056.9852
1780520400000,64970.1,65566.5,64919.3,65485.9,2832.37,185152608.1055
1780522200000,65485.9,65827.8,65265.9,65736.5,3268.754,214364069.7248
1780524000000,65736.5,65809.3,64950,65126.3,3744.239,244382910.7583
1780525800000,65126.3,65230.9,64730.2,64875.7,2356.381,153020770.8097
1780527600000,64875.7,64952.3,64320,64479.3,4370.778,282093972.309
1780529400000,64479.3,64599.7,64035.3,64115.2,4365.675,280340994.3489
1780531200000,64115.2,64400,63300,63300.4,5887.392,376312786.6264
1780533000000,63300.4,63789.7,62950.1,63315.6,5711.765,361650443.7928
1780534800000,63315.6,63476,62540.3,62673.9,6368.895,400658994.1757
1780536600000,62673.9,63139,62057.7,62141.4,6358.475,397547494.2065
1780538400000,62141.4,63063.1,61333,62957.4,13622.712,846784686.9679
1780540200000,62957.4,63605.7,62851.4,63198.9,6110.443,386661917.4576
1780542000000,63198.9,64122.4,63186.7,63889.9,5131.756,327266593.5462
1780543800000,63889.9,64500,63871.3,64335.8,3792.081,244021342.3833
1780545600000,64335.8,64734.4,64306.1,64540,3087.88,199239660.1459
1780547400000,64540,64585.7,64229.4,64373.6,2581.275,166095722.7997
1780549200000,64373.6,64373.6,63617.4,63814.2,3505.464,224084136.4873
1780551000000,63814.2,64312.6,63737.4,63926.6,2094.334,134220197.8982
1780552800000,63926.6,64458.9,63855.8,64230.1,1573.715,101059116.0453
1780554600000,64230.1,64408.6,63949,64004.4,1337.778,85839321.8748
1780556400000,64004.4,64042.2,63376.4,63669.4,3524.414,224336940.765
1780558200000,63669.4,64019.1,63561.2,63562.6,1688.932,107769374.9644
1780560000000,63562.6,63881.6,63204,63458.9,3174.888,201572586.8606
1780561800000,63458.9,63735,63350,63594.5,1053.438,66932236.3735
1780563600000,63594.5,63619.4,62741.3,62832.6,3936.751,248284395.3315
1780565400000,62832.6,63258.7,62662.4,63250.4,3250.723,204615977.3914
1780567200000,63250.4,63265.2,62458.1,62466.3,3135.262,196873627.1933
1780569000000,62466.3,62766.6,62221.5,62375.4,7706.766,481105441.5497
1780570800000,62375.4,62639.7,62182.2,62582,3463.811,216206565.5051
1780572600000,62582,62798.4,62133,62519.2,3211.341,200466455.8868
1780574400000,62519.2,63380.9,62355.7,63234.7,4976.227,312879860.5729
1780576200000,63234.7,63944.1,63114,63732.3,5501.248,349925120.6576
1780578000000,63732.3,63811.7,63019.6,63200.1,4033.464,255424635.6426
1780579800000,63200.1,64224,63162.7,64205.8,7892.238,503962490.9228
1780581600000,64205.8,64473.6,63944.3,64108.6,3762.394,241628252.6317
